b0,Ts,u_A_inf,m_A_inf,u_B_inf,m_B_inf,L_B,C,state
0.15000000000000002,27.0,0.39620811210812806,0.39620811210812806,0.603791887891872,0.603791887891872,0.603791887891872,0.20758377578374387,市场倾斜
0.2,27.0,0.39544775669347815,0.39544775669347815,0.6045522433065218,0.6045522433065218,0.6045522433065218,0.2091044866130437,市场倾斜
0.25,27.0,0.3949401142765661,0.3949401142765661,0.6050598857234339,0.6050598857234339,0.6050598857234339,0.21011977144686778,市场倾斜
0.30000000000000004,27.0,0.3945744365756799,0.3945744365756799,0.6054255634243201,0.6054255634243201,0.6054255634243201,0.21085112684864016,市场倾斜
0.35000000000000003,27.0,0.39429764434761283,0.39429764434761283,0.6057023556523872,0.6057023556523872,0.6057023556523872,0.21140471130477434,市场倾斜
0.4,27.0,0.39408079063873563,0.39408079063873563,0.6059192093612644,0.6059192093612644,0.6059192093612644,0.21183841872252873,市场倾斜
0.45,27.0,0.3939065615026117,0.3939065615026117,0.6060934384973883,0.6060934384973883,0.6060934384973883,0.21218687699477656,市场倾斜
0.5,27.0,0.3937638247127766,0.3937638247127766,0.6062361752872234,0.6062361752872234,0.6062361752872234,0.2124723505744468,市场倾斜
0.55,27.0,0.3936451229713239,0.3936451229713239,0.6063548770286761,0.6063548770286761,0.6063548770286761,0.21270975405735215,市场倾斜
0.6000000000000001,27.0,0.39354517887670415,0.39354517887670415,0.6064548211232959,0.6064548211232959,0.6064548211232959,0.2129096422465917,市场倾斜
0.65,27.0,0.393460185923708,0.393460185923708,0.606539814076292,0.606539814076292,0.606539814076292,0.21307962815258397,市场倾斜
0.7000000000000001,27.0,0.3933873368487653,0.3933873368487653,0.6066126631512347,0.6066126631512347,0.6066126631512347,0.21322532630246938,市场倾斜
0.75,27.0,0.3933244396350376,0.3933244396350376,0.6066755603649624,0.6066755603649624,0.6066755603649624,0.2133511207299248,市场倾斜
0.8,27.0,0.39326982196772203,0.39326982196772203,0.606730178032278,0.606730178032278,0.606730178032278,0.21346035606455593,市场倾斜
0.8500000000000001,27.0,0.3932221691039519,0.3932221691039519,0.6067778308960481,0.6067778308960481,0.6067778308960481,0.21355566179209617,市场倾斜
0.9,27.0,0.39318040985012304,0.39318040985012304,0.606819590149877,0.606819590149877,0.606819590149877,0.21363918029975393,市场倾斜
0.9500000000000001,27.0,0.3931436833680862,0.3931436833680862,0.6068563166319139,0.6068563166319139,0.6068563166319139,0.2137126332638276,市场倾斜
1.0,27.0,0.3931112797857134,0.3931112797857134,0.6068887202142865,0.6068887202142865,0.6068887202142865,0.21377744042857316,市场倾斜
1.05,27.0,0.39308260634324266,0.39308260634324266,0.6069173936567573,0.6069173936567573,0.6069173936567573,0.21383478731351468,市场倾斜
1.1,27.0,0.3930571739018257,0.3930571739018257,0.6069428260981743,0.6069428260981743,0.6069428260981743,0.21388565219634859,市场倾斜
1.1500000000000001,27.0,0.3930345682148424,0.3930345682148424,0.6069654317851576,0.6069654317851576,0.6069654317851576,0.2139308635703152,市场倾斜
1.2000000000000002,27.0,0.3930144373970044,0.3930144373970044,0.6069855626029956,0.6069855626029956,0.6069855626029956,0.21397112520599115,市场倾斜
1.25,27.0,0.3929964772988863,0.3929964772988863,0.6070035227011137,0.6070035227011137,0.6070035227011137,0.21400704540222737,市场倾斜
1.3,27.0,0.39298043591701814,0.39298043591701814,0.6070195640829819,0.6070195640829819,0.6070195640829819,0.2140391281659637,市场倾斜
1.35,27.0,0.39296608103170494,0.39296608103170494,0.6070339189682951,0.6070339189682951,0.6070339189682951,0.21406783793659012,市场倾斜
1.4000000000000001,27.0,0.39295323433557483,0.39295323433557483,0.6070467656644252,0.6070467656644252,0.6070467656644252,0.21409353132885034,市场倾斜
1.4500000000000002,27.0,0.3929417085532823,0.3929417085532823,0.6070582914467177,0.6070582914467177,0.6070582914467177,0.21411658289343538,市场倾斜
1.5,27.0,0.39293136549394786,0.39293136549394786,0.6070686345060521,0.6070686345060521,0.6070686345060521,0.21413726901210428,市场倾斜
1.55,27.0,0.39292208147095553,0.39292208147095553,0.6070779185290445,0.6070779185290445,0.6070779185290445,0.21415583705808894,市场倾斜
1.6,27.0,0.39291373260864526,0.39291373260864526,0.6070862673913547,0.6070862673913547,0.6070862673913547,0.21417253478270948,市场倾斜
1.6500000000000001,27.0,0.39290622572822576,0.39290622572822576,0.6070937742717742,0.6070937742717742,0.6070937742717742,0.2141875485435485,市场倾斜
1.7000000000000002,27.0,0.39289947084359766,0.39289947084359766,0.6071005291564023,0.6071005291564023,0.6071005291564023,0.21420105831280467,市场倾斜
1.75,27.0,0.39289338906622506,0.39289338906622506,0.6071066109337749,0.6071066109337749,0.6071066109337749,0.21421322186754987,市场倾斜
1.8,27.0,0.3928879091826101,0.3928879091826101,0.6071120908173899,0.6071120908173899,0.6071120908173899,0.21422418163477985,市场倾斜
1.85,27.0,0.39288297117499715,0.39288297117499715,0.6071170288250028,0.6071170288250028,0.6071170288250028,0.2142340576500057,市场倾斜
1.9000000000000001,27.0,0.3928785191668339,0.3928785191668339,0.6071214808331661,0.6071214808331661,0.6071214808331661,0.21424296166633217,市场倾斜
1.9500000000000002,27.0,0.39287450400965634,0.39287450400965634,0.6071254959903436,0.6071254959903436,0.6071254959903436,0.2142509919806873,市场倾斜
2.0,27.0,0.39287087903711804,0.39287087903711804,0.607129120962882,0.607129120962882,0.607129120962882,0.21425824192576393,市场倾斜
0.0,28.0,0.5774334514462475,0.5774334514462475,0.42256654855375253,0.42256654855375253,0.42256654855375253,0.15486690289249494,双平台共存
0.05,28.0,0.3997252521142093,0.3997252521142093,0.6002747478857907,0.6002747478857907,0.6002747478857907,0.20054949577158143,市场倾斜
0.1,28.0,0.3960707545247741,0.3960707545247741,0.6039292454752259,0.6039292454752259,0.6039292454752259,0.20785849095045184,市场倾斜
0.15000000000000002,28.0,0.39471093594723883,0.39471093594723883,0.6052890640527612,0.6052890640527612,0.6052890640527612,0.21057812810552234,市场倾斜
0.2,28.0,0.393917514701749,0.393917514701749,0.6060824852982509,0.6060824852982509,0.6060824852982509,0.21216497059650197,市场倾斜
0.25,28.0,0.3933874785043101,0.3933874785043101,0.6066125214956899,0.6066125214956899,0.6066125214956899,0.2132250429913798,市场倾斜
0.30000000000000004,28.0,0.39300542628451385,0.39300542628451385,0.6069945737154862,0.6069945737154862,0.6069945737154862,0.2139891474309723,市场倾斜
0.35000000000000003,28.0,0.39271619547357517,0.39271619547357517,0.6072838045264248,0.6072838045264248,0.6072838045264248,0.21456760905284966,市场倾斜
0.4,28.0,0.3924896124179747,0.3924896124179747,0.6075103875820254,0.6075103875820254,0.6075103875820254,0.2150207751640506,市场倾斜
0.45,28.0,0.39230747553361206,0.39230747553361206,0.607692524466388,0.607692524466388,0.607692524466388,0.21538504893277588,市场倾斜
0.5,28.0,0.3921582565914739,0.3921582565914739,0.6078417434085261,0.6078417434085261,0.6078417434085261,0.21568348681705218,市场倾斜
0.55,28.0,0.39203415431874294,0.39203415431874294,0.6079658456812571,0.6079658456812571,0.6079658456812571,0.2159316913625141,市场倾斜
0.6000000000000001,28.0,0.39192963896806554,0.39192963896806554,0.6080703610319345,0.6080703610319345,0.6080703610319345,0.21614072206386892,市场倾斜
0.65,28.0,0.3918407695553873,0.3918407695553873,0.6081592304446126,0.6081592304446126,0.6081592304446126,0.21631846088922535,市场倾斜
0.7000000000000001,28.0,0.3917645841833339,0.3917645841833339,0.6082354158166661,0.6082354158166661,0.6082354158166661,0.21647083163333225,市场倾斜
0.75,28.0,0.3916988046066961,0.3916988046066961,0.608301195393304,0.608301195393304,0.608301195393304,0.2166023907866078,市场倾斜
0.8,28.0,0.391641690791458,0.391641690791458,0.6083583092085421,0.6083583092085421,0.6083583092085421,0.216716618417084,市场倾斜
0.8500000000000001,28.0,0.3915918462846186,0.3915918462846186,0.6084081537153814,0.6084081537153814,0.6084081537153814,0.21681630743076274,市场倾斜
0.9,28.0,0.391548174573007,0.391548174573007,0.608451825426993,0.608451825426993,0.608451825426993,0.216903650853986,市场倾斜
0.9500000000000001,28.0,0.3915097581248362,0.3915097581248362,0.6084902418751639,0.6084902418751639,0.6084902418751639,0.21698048375032764,市场倾斜
1.0,28.0,0.3914758592431823,0.3914758592431823,0.6085241407568177,0.6085241407568177,0.6085241407568177,0.21704828151363542,市场倾斜
1.05,28.0,0.3914458660303895,0.3914458660303895,0.6085541339696106,0.6085541339696106,0.6085541339696106,0.217108267939221,市场倾斜
1.1,28.0,0.39141926269509464,0.39141926269509464,0.6085807373049054,0.6085807373049054,0.6085807373049054,0.21716147460981072,市场倾斜
1.1500000000000001,28.0,0.39139561677202,0.39139561677202,0.6086043832279799,0.6086043832279799,0.6086043832279799,0.21720876645596,市场倾斜
1.2000000000000002,28.0,0.3913745565412347,0.3913745565412347,0.6086254434587652,0.6086254434587652,0.6086254434587652,0.21725088691753058,市场倾斜
1.25,28.0,0.39135576761479657,0.39135576761479657,0.6086442323852035,0.6086442323852035,0.6086442323852035,0.21728846477040686,市场倾斜
1.3,28.0,0.39133898580809007,0.39133898580809007,0.60866101419191,0.60866101419191,0.60866101419191,0.21732202838381987,市场倾斜
1.35,28.0,0.3913239722925693,0.3913239722925693,0.6086760277074307,0.6086760277074307,0.6086760277074307,0.21735205541486136,市场倾斜
1.4000000000000001,28.0,0.39131052746834544,0.39131052746834544,0.6086894725316545,0.6086894725316545,0.6086894725316545,0.21737894506330913,市场倾斜
1.4500000000000002,28.0,0.39129847070619833,0.39129847070619833,0.6087015292938016,0.6087015292938016,0.6087015292938016,0.21740305858760334,市场倾斜
1.5,28.0,0.3912876553799221,0.3912876553799221,0.608712344620078,0.608712344620078,0.608712344620078,0.2174246892401558,市场倾斜
1.55,28.0,0.39127793791822846,0.39127793791822846,0.6087220620817715,0.6087220620817715,0.6087220620817715,0.21744412416354308,市场倾斜
1.6,28.0,0.3912692044517424,0.3912692044517424,0.6087307955482576,0.6087307955482576,0.6087307955482576,0.2174615910965152,市场倾斜
1.6500000000000001,28.0,0.39126135493548475,0.39126135493548475,0.6087386450645152,0.6087386450645152,0.6087386450645152,0.2174772901290305,市场倾斜
1.7000000000000002,28.0,0.39125428293355885,0.39125428293355885,0.6087457170664412,0.6087457170664412,0.6087457170664412,0.2174914341328823,市场倾斜
