scenario,alpha,beta,budget,rho,bBU,bBM,u_A_inf,m_A_inf,u_B_inf,m_B_inf,L_B,C,state
商户更依赖用户,0.6,1.0,0.8,0.78,0.6240000000000001,0.176,0.07052675472363552,0.08402351669098226,0.9294732452763644,0.9159764833090177,0.9227248642926911,0.8454497285853821,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.79,0.6320000000000001,0.16799999999999998,0.06959428327812661,0.08502770656984324,0.9304057167218733,0.9149722934301567,0.922689005076015,0.8453780101520301,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.8,0.6400000000000001,0.15999999999999998,0.06867659779851724,0.08604858788368062,0.9313234022014828,0.9139514121163194,0.9226374071589011,0.8452748143178022,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.81,0.6480000000000001,0.15199999999999997,0.06777348185363784,0.08708638528519484,0.9322265181463621,0.9129136147148051,0.9225700664305837,0.8451401328611673,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.8200000000000001,0.6560000000000001,0.14399999999999996,0.06688472199582839,0.08814132647596383,0.9331152780041716,0.9118586735240362,0.9224869757641039,0.8449739515282078,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.8300000000000001,0.6640000000000001,0.13599999999999995,0.06601010763448316,0.08921364205342988,0.9339898923655169,0.9107863579465701,0.9223881251560435,0.844776250312087,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.84,0.672,0.12800000000000003,0.06514943114908175,0.09030356572237394,0.9348505688509182,0.909696434277626,0.9222735015642721,0.8445470031285442,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.85,0.68,0.12000000000000002,0.06430248794279522,0.09141133442170044,0.9356975120572047,0.9085886655782995,0.9221430888177522,0.8442861776355043,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.86,0.6880000000000001,0.11200000000000002,0.06346907620918418,0.09253718800415607,0.9365309237908158,0.9074628119958439,0.9219968678933299,0.8439937357866598,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.87,0.6960000000000001,0.10400000000000001,0.06264899698702882,0.09368136935798364,0.9373510030129711,0.9063186306420163,0.9218348168274938,0.8436696336549876,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.88,0.7040000000000001,0.096,0.061842054132070126,0.09484412440013613,0.9381579458679299,0.9051558755998639,0.9216569107338969,0.8433138214677938,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.89,0.7120000000000001,0.088,0.061048054288638035,0.09602570206786115,0.938951945711362,0.9039742979321388,0.9214631218217504,0.8429262436435008,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.9,0.7200000000000001,0.07999999999999999,0.06026680686096689,0.0972263543081809,0.9397331931390331,0.9027736456918191,0.921253419415426,0.8425068388308523,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.91,0.7280000000000001,0.07199999999999998,0.059498123984271754,0.09844633606521659,0.9405018760157282,0.9015536639347834,0.9210277699752558,0.8420555399505116,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.92,0.7360000000000001,0.06399999999999997,0.058741820495610456,0.09968590526522653,0.9412581795043895,0.9003140947347734,0.9207861371195816,0.841572274239163,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.93,0.7440000000000001,0.055999999999999966,0.05799771390455235,0.10094532279921986,0.9420022860954477,0.8990546772007801,0.9205284816481138,0.8410569632962278,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.9400000000000001,0.7520000000000001,0.04799999999999996,0.05726562436367395,0.1022248525030025,0.942734375636326,0.8977751474969975,0.9202547615666617,0.8405095231333235,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.9500000000000001,0.7600000000000001,0.03999999999999995,0.05654537463889987,0.10352476113450604,0.9434546253611001,0.896475238865494,0.919964932113297,0.8399298642265941,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.96,0.768,0.03200000000000003,0.055836790079705344,0.10484531834824354,0.9441632099202947,0.8951546816517565,0.9196589457860256,0.8393178915720512,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.97,0.776,0.02400000000000002,0.05513969843865331,0.10618679641126366,0.9448603015613467,0.8938132035887363,0.9193367525750415,0.8386735051500831,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.98,0.784,0.016000000000000014,0.05445393020827654,0.10754947079029782,0.9455460697917235,0.8924505292097021,0.9189982995007129,0.8379965990014256,平台B锁定
商户更依赖用户,0.6,1.0,0.8,0.99,0.792,0.008000000000000007,0.053779318313204934,0.10893361965064574,0.9462206816867951,0.8910663803493543,0.9186435310180747,0.8372870620361493,平台B锁定
商户更依赖用户,0.6,1.0,0.8,1.0,0.8,0.0,0.05311569811654272,0.11033952387760985,0.9468843018834573,0.8896604761223902,0.9182723890029237,0.8365447780058475,平台B锁定
