scenario,alpha,beta,b_user,b_merchant,total_subsidy,final_B_user_share,final_B_merchant_share,final_B_average_share,success,state
极强锁定市场,1.8,1.8,0.27,0.9,1.17,0.00249711465966898,0.01869134422442307,0.010594229442046025,0,平台失败
极强锁定市场,1.8,1.8,0.3,0.9,1.2,0.0027764878015398,0.01875817182393654,0.010767329812738171,0,平台失败
极强锁定市场,1.8,1.8,0.33,0.9,1.23,0.0030874949024180705,0.018832851341341515,0.010960173121879793,0,平台失败
极强锁定市场,1.8,1.8,0.36,0.9,1.26,0.0034338116659940925,0.018916364157648552,0.011175087911821322,0,平台失败
极强锁定市场,1.8,1.8,0.39,0.9,1.29,0.0038195647785373597,0.01900982892120328,0.01141469684987032,0,平台失败
极强锁定市场,1.8,1.8,0.42,0.9,1.32,0.004249393544882374,0.019114524414596705,0.011681958979739539,0,平台失败
极强锁定市场,1.8,1.8,0.45,0.9,1.35,0.0047285216761119,0.01923191715798156,0.01198021941704673,0,平台失败
极强锁定市场,1.8,1.8,0.48,0.9,1.38,0.005262841390007456,0.019363694969977516,0.012313268179992485,0,平台失败
极强锁定市场,1.8,1.8,0.51,0.9,1.4100000000000001,0.005859012587761241,0.019511808090409803,0.012685410339085521,0,平台失败
极强锁定市场,1.8,1.8,0.54,0.9,1.44,0.006524580685096331,0.019678519995515106,0.013101550340305718,0,平台失败
极强锁定市场,1.8,1.8,0.57,0.9,1.47,0.007268117793688581,0.019866470769254872,0.013567294281471727,0,平台失败
极强锁定市场,1.8,1.8,0.6,0.9,1.5,0.008099393506649954,0.020078756930029744,0.01408907521833985,0,平台失败
极强锁定市场,1.8,1.8,0.63,0.9,1.53,0.009029583750461076,0.020319033098930954,0.014674308424696015,0,平台失败
极强锁定市场,1.8,1.8,0.66,0.9,1.56,0.01007152935585404,0.020591643068300088,0.015331586212077064,0,平台失败
极强锁定市场,1.8,1.8,0.69,0.9,1.5899999999999999,0.011240060703214969,0.020901791067045032,0.01607092588513,0,平台失败
极强锁定市场,1.8,1.8,0.72,0.9,1.62,0.012552411890518419,0.02125576895091732,0.016904090420717867,0,平台失败
极强锁定市场,1.8,1.8,0.75,0.9,1.65,0.014028758841126962,0.021661262745669804,0.017845010793398383,0,平台失败
极强锁定市场,1.8,1.8,0.78,0.9,1.6800000000000002,0.9999500530420549,0.9999671758505815,0.9999586144463182,1,平台锁定
极强锁定市场,1.8,1.8,0.81,0.9,1.71,0.999955031698001,0.9999671779096615,0.9999611048038313,1,平台锁定
极强锁定市场,1.8,1.8,0.84,0.9,1.74,0.9999595140720141,0.999967179763378,0.9999633469176961,1,平台锁定
极强锁定市场,1.8,1.8,0.87,0.9,1.77,0.9999635496372987,0.999967181432224,0.9999653655347613,1,平台锁定
极强锁定市场,1.8,1.8,0.9,0.9,1.8,0.9999671829346457,0.9999671829346457,0.9999671829346457,1,平台锁定
极强锁定市场,1.8,1.8,0.93,0.9,1.83,0.9999704540642891,0.9999671842872468,0.999968819175768,1,平台锁定
极强锁定市场,1.8,1.8,0.96,0.9,1.8599999999999999,0.9999733991286988,0.9999671855049737,0.9999702923168362,1,平台锁定
极强锁定市场,1.8,1.8,0.99,0.9,1.8900000000000001,0.9999760506312008,0.9999671866012794,0.9999716186162401,1,平台锁定
极强锁定市场,1.8,1.8,1.02,0.9,1.92,0.9999784378348413,0.9999671875882756,0.9999728127115585,1,平台锁定
极强锁定市场,1.8,1.8,1.05,0.9,1.9500000000000002,0.9999805870854563,0.9999671884768637,0.99997388778116,1,平台锁定
极强锁定市场,1.8,1.8,1.08,0.9,1.98,0.999982522102522,0.9999671892768585,0.9999748556896902,1,平台锁定
极强锁定市场,1.8,1.8,1.11,0.9,2.0100000000000002,0.9999842642410002,0.9999671899970948,0.9999757271190475,1,平台锁定
极强锁定市场,1.8,1.8,1.14,0.9,2.04,0.9999858327270721,0.9999671906455259,0.999976511686299,1,平台锁定
极强锁定市场,1.8,1.8,1.17,0.9,2.07,0.9999872448703673,0.999967191229312,0.9999772180498396,1,平台锁定
极强锁定市场,1.8,1.8,1.2,0.9,2.1,0.999988516255029,0.9999671917548991,0.9999778540049641,1,平台锁定
极强锁定市场,1.8,1.8,0.0,0.93,0.93,0.0009905280609967806,0.02039565339344826,0.01069309072722252,0,平台失败
极强锁定市场,1.8,1.8,0.03,0.93,0.9600000000000001,0.001100679515645075,0.020424408583316914,0.010762544049480995,0,平台失败
极强锁定市场,1.8,1.8,0.06,0.93,0.99,0.0012231418709230711,0.02045642584369678,0.010839783857309925,0,平台失败
极强锁定市场,1.8,1.8,0.09,0.93,1.02,0.0013593057698038872,0.020492085112883557,0.010925695441343721,0,平台失败
极强锁定市场,1.8,1.8,0.12,0.93,1.05,0.0015107225128593205,0.020531812948539598,0.011021267730699459,0,平台失败
极强锁定市场,1.8,1.8,0.15,0.93,1.08,0.0016791234971666657,0.020576088816963954,0.01112760615706531,0,平台失败
极强锁定市场,1.8,1.8,0.18,0.93,1.11,0.0018664422273625882,0.020625452366957488,0.011245947297160039,0,平台失败
极强锁定市场,1.8,1.8,0.21,0.93,1.1400000000000001,0.0020748392952503313,0.02068051187450446,0.011377675584877397,0,平台失败
极强锁定市场,1.8,1.8,0.24,0.93,1.17,0.0023067307998511574,0.020741954087188444,0.0115243424435198,0,平台失败
极强锁定市场,1.8,1.8,0.27,0.93,1.2000000000000002,0.0025648207733506454,0.02081055575155656,0.011687688262453604,0,平台失败
极强锁定市场,1.8,1.8,0.3,0.93,1.23,0.0028521382953356723,0.0208871971762061,0.011869667735770887,0,平台失败
极强锁定市场,1.8,1.8,0.33,0.93,1.26,0.0031720801252069853,0.020972878273162056,0.01207247919918452,0,平台失败
极强锁定市场,1.8,1.8,0.36,0.93,1.29,0.003528459870442162,0.021068737637002448,0.012298598753722304,0,平台失败
极强锁定市场,1.8,1.8,0.39,0.93,1.32,0.003925564949918459,0.021176075374679186,0.012550820162298823,0,平台失败
极强锁定市场,1.8,1.8,0.42,0.93,1.35,0.004368222925536347,0.021296380602462944,0.012832301763999646,0,平台失败
极强锁定市场,1.8,1.8,0.45,0.93,1.3800000000000001,0.0048618791884020626,0.021431364798957353,0.013146621993679709,0,平台失败
极强锁定市场,1.8,1.8,0.48,0.93,1.4100000000000001,0.0054126885357674934,0.02158300257215092,0.013497845553959206,0,平台失败
极强锁定市场,1.8,1.8,0.51,0.93,1.44,0.006027623916933629,0.02175358190421412,0.013890602910573875,0,平台失败
极强锁定市场,1.8,1.8,0.54,0.93,1.4700000000000002,0.006714606641841675,0.02194576663996945,0.014330186640905563,0,平台失败
极强锁定市场,1.8,1.8,0.57,0.93,1.5,0.007482663757498833,0.02216267497405342,0.014822669365776128,0,平台失败
极强锁定市场,1.8,1.8,0.6,0.93,1.53,0.008342120292161703,0.0224079791070234,0.01537504969959255,0,平台失败
极强锁定市场,1.8,1.8,0.63,0.93,1.56,0.009304836938421834,0.02268603330111936,0.0159954351197706,0,平台失败
极强锁定市场,1.8,1.8,0.66,0.93,1.59,0.010384507962881158,0.02300204062459712,0.016693274293739138,0,平台失败
极强锁定市场,1.8,1.8,0.69,0.93,1.62,0.011597040461278709,0.02336227331131504,0.017479656886296872,0,平台失败
极强锁定市场,1.8,1.8,0.72,0.93,1.65,0.012961045822161635,0.023774368867241734,0.018367707344701684,0,平台失败
极强锁定市场,1.8,1.8,0.75,0.93,1.6800000000000002,0.9999445254394357,0.9999704456274894,0.9999574855334625,1,平台锁定
极强锁定市场,1.8,1.8,0.78,0.93,1.71,0.9999500551011598,0.9999704476866271,0.9999602513938934,1,平台锁定
极强锁定市场,1.8,1.8,0.81,0.93,1.7400000000000002,0.9999550335517333,0.9999704495403814,0.9999627415460574,1,平台锁定
极强锁定市场,1.8,1.8,0.84,0.93,1.77,0.9999595157408689,0.9999704512092509,0.9999649834750599,1,平台锁定
极强锁定市场,1.8,1.8,0.87,0.93,1.8,0.9999635511397245,0.9999704527116844,0.9999670019257044,1,平台锁定
极强锁定市场,1.8,1.8,0.9,0.93,1.83,0.9999671842872468,0.9999704540642891,0.999968819175768,1,平台锁定
极强锁定市场,1.8,1.8,0.93,0.93,1.86,0.999970455282013,0.999970455282013,0.999970455282013,1,平台锁定
极强锁定市场,1.8,1.8,0.96,0.93,1.8900000000000001,0.9999734002249998,0.9999704563783116,0.9999719283016557,1,平台锁定
极强锁定市场,1.8,1.8,0.99,0.93,1.92,0.9999760516181906,0.9999704573652972,0.9999732544917439,1,平台锁定
极强锁定市场,1.8,1.8,1.02,0.93,1.9500000000000002,0.9999784387234227,0.9999704582538729,0.9999744484886478,1,平台锁定
极强锁定市场,1.8,1.8,1.05,0.93,1.98,0.9999805878854438,0.9999704590538536,0.9999755234696487,1,平台锁定
极强锁定市场,1.8,1.8,1.08,0.93,2.0100000000000002,0.9999825228227506,0.9999704597740755,0.999976491298413,1,平台锁定
极强锁定市场,1.8,1.8,1.11,0.93,2.04,0.9999842648894235,0.9999704604224917,0.9999773626559576,1,平台锁定
极强锁定市场,1.8,1.8,1.14,0.93,2.07,0.9999858333108504,0.9999704610062634,0.9999781471585569,1,平台锁定
极强锁定市场,1.8,1.8,1.17,0.93,2.1,0.9999872453959471,0.9999704615318361,0.9999788534638916,1,平台锁定
极强锁定市场,1.8,1.8,1.2,0.93,2.13,0.9999885167282128,0.9999704620050132,0.999979489366613,1,平台锁定
极强锁定市场,1.8,1.8,0.0,0.96,0.96,0.0010197324078107636,0.02270005472911857,0.011859893568464666,0,平台失败
极强锁定市场,1.8,1.8,0.03,0.96,0.99,0.0011331952452720046,0.022733076211005634,0.01193313572813882,0,平台失败
极强锁定市场,1.8,1.8,0.06,0.96,1.02,0.0012593542774957567,0.022769850030660774,0.012014602154078265,0,平台失败
极强锁定市场,1.8,1.8,0.09,0.96,1.05,0.0013996473329538901,0.022810814745578147,0.012105231039266019,0,平台失败
极强锁定市场,1.8,1.8,0.12,0.96,1.08,0.0015556792423718035,0.022856463093876372,0.012206071168124088,0,平台失败
极强锁定市场,1.8,1.8,0.15,0.96,1.1099999999999999,0.0017292422662463377,0.022907349393278854,0.012318295829762595,0,平台失败
极强锁定市场,1.8,1.8,0.18,0.96,1.14,0.0019223392805129938,0.02296409812008146,0.012443218700297227,0,平台失败
极强锁定市场,1.8,1.8,0.21,0.96,1.17,0.002137210159211595,0.02302741389652402,0.012582312027867807,0,平台失败
极强锁定市场,1.8,1.8,0.24,0.96,1.2,0.0023763618799721026,0.023098093168687897,0.01273722752433,0,平台失败
极强锁定市场,1.8,1.8,0.27,0.96,1.23,0.0026426029867990678,0.023177037925726868,0.012909820456262967,0,平台失败
极强锁定市场,1.8,1.8,0.3,0.96,1.26,0.002939083181584502,0.023265271899772615,0.013102177540678559,0,平台失败
极强锁定市场,1.8,1.8,0.33,0.96,1.29,0.003269338990019432,0.023363959800897942,0.013316649395458686,0,平台失败
极强锁定市场,1.8,1.8,0.36,0.96,1.3199999999999998,0.003637346671480247,0.023474430292333336,0.01355588848190679,0,平台失败
极强锁定市场,1.8,1.8,0.39,0.96,1.35,0.004047583833270019,0.02359820361070191,0.013822893721985965,0,平台失败
极强锁定市场,1.8,1.8,0.42,0.96,1.38,0.004505101591593893,0.023737025002809914,0.014121063297201903,0,平台失败
极强锁定市场,1.8,1.8,0.45,0.96,1.41,0.0050156096295727245,0.023892905511064946,0.014454257570318835,0,平台失败
极强锁定市场,1.8,1.8,0.48,0.96,1.44,0.0055855771868194536,0.024068172132664434,0.014826874659741944,0,平台失败
极强锁定市场,1.8,1.8,0.51,0.96,1.47,0.006222353949838872,0.02426553006080736,0.015243942005323117,0,平台失败
极强锁定市场,1.8,1.8,0.54,0.96,1.5,0.006934316109012127,0.024488140676067728,0.01571122839253993,0,平台失败
极强锁定市场,1.8,1.8,0.57,0.96,1.5299999999999998,0.007731044676094848,0.024739720325995654,0.01623538250104525,0,平台失败
极强锁定市场,1.8,1.8,0.6,0.96,1.56,0.008623545780834532,0.025024666919964397,0.016824106350399465,0,平台失败
极强锁定市场,1.8,1.8,0.63,0.96,1.5899999999999999,0.009624526508742508,0.025348224309397836,0.017486375409070172,0,平台失败
极强锁定市场,1.8,1.8,0.66,0.96,1.62,0.010748745594453223,0.02571669887182166,0.01823272223313744,0,平台失败
极强锁定市场,1.8,1.8,0.69,0.96,1.65,0.012013467106537178,0.02613774960218878,0.019075608354362977,0,平台失败
极强锁定市场,1.8,1.8,0.72,0.96,1.68,0.9999383858187374,0.9999733894739355,0.9999558876463365,1,平台锁定
极强锁定市场,1.8,1.8,0.75,0.96,1.71,0.9999445274986107,0.9999733915331568,0.9999589595158838,1,平台锁定
极强锁定市场,1.8,1.8,0.78,0.96,1.74,0.9999500569549409,0.9999733933869717,0.9999617251709563,1,平台锁定
极强锁定市场,1.8,1.8,0.81,0.96,1.77,0.9999550352206208,0.9999733950558831,0.999964215138252,1,平台锁定
极强锁定市场,1.8,1.8,0.84,0.96,1.7999999999999998,0.9999595172433142,0.9999733965583446,0.9999664569008294,1,平台锁定
极强锁定市场,1.8,1.8,0.87,0.96,1.83,0.9999635524923356,0.9999733979109662,0.9999684752016509,1,平台锁定
极强锁定市场,1.8,1.8,0.9,0.96,1.8599999999999999,0.9999671855049737,0.9999733991286988,0.9999702923168362,1,平台锁定
极强锁定市场,1.8,1.8,0.93,0.96,1.8900000000000001,0.9999704563783116,0.9999734002249998,0.9999719283016557,1,平台锁定
极强锁定市场,1.8,1.8,0.96,0.96,1.92,0.9999734012119834,0.9999734012119834,0.9999734012119834,1,平台锁定
极强锁定市场,1.8,1.8,0.99,0.96,1.95,0.9999760525067627,0.9999734021005537,0.9999747273036582,1,平台锁定
极强锁定市场,1.8,1.8,1.02,0.96,1.98,0.999978439523399,0.9999734029005267,0.9999759212119629,1,平台锁定
极强锁定市场,1.8,1.8,1.05,0.96,2.01,0.9999805886056603,0.9999734036207393,0.9999769961131998,1,平台锁定
极强锁定市场,1.8,1.8,1.08,0.96,2.04,0.9999825234711615,0.9999734042691455,0.9999779638701535,1,平台锁定
极强锁定市场,1.8,1.8,1.11,0.96,2.0700000000000003,0.9999842654731894,0.9999734048529065,0.999978835163048,1,平台锁定
极强锁定市场,1.8,1.8,1.14,0.96,2.0999999999999996,0.9999858338364176,0.9999734053784683,0.999979619607443,1,平台锁定
极强锁定市场,1.8,1.8,1.17,0.96,2.13,0.9999872458691184,0.999973405851635,0.9999803258603767,1,平台锁定
极强锁定市场,1.8,1.8,1.2,0.96,2.16,0.9999885171542131,0.9999734062776302,0.9999809617159217,1,平台锁定
极强锁定市场,1.8,1.8,0.0,0.99,0.99,0.001053332289625716,0.025270954366152787,0.013162143327889252,0,平台失败
极强锁定市场,1.8,1.8,0.03,0.99,1.02,0.001170611475053198,0.0253090229087337,0.013239817191893448,0,平台失败
极强锁定市场,1.8,1.8,0.06,0.99,1.05,0.0013010324890783496,0.0253514258203478,0.013326229154713074,0,平台失败
极强锁定市场,1.8,1.8,0.09,0.99,1.08,0.0014460881200829526,0.025398671744845266,0.01342237993246411,0,平台失败
极强锁定市场,1.8,1.8,0.12,0.99,1.1099999999999999,0.0016074456422978246,0.025451332667868996,0.01352938915508341,0,平台失败
极强锁定市场,1.8,1.8,0.15,0.99,1.14,0.0017869684320054686,0.02551005268967934,0.013648510560842405,0,平台失败
极强锁定市场,1.8,1.8,0.18,0.99,1.17,0.001986740570995361,0.02557555822692336,0.013781149398959362,0,平台失败
极强锁定市场,1.8,1.8,0.21,0.99,1.2,0.00220909492978377,0.025648669927256396,0.013928882428520082,0,平台失败
极强锁定市场,1.8,1.8,0.24,0.99,1.23,0.0024566453250094945,0.025730316649370505,0.01409348098719,0,平台失败
极强锁定市场,1.8,1.8,0.27,0.99,1.26,0.0027323234738285684,0.025821551949359048,0.014276937711593808,0,平台失败
极强锁定市场,1.8,1.8,0.3,0.99,1.29,0.0030394216314608485,0.025923573629039298,0.014481497630250074,0,平台失败
极强锁定市场,1.8,1.8,0.33,0.99,1.32,0.0033816420078443474,0.02603774705202322,0.014709694529933783,0,平台失败
极强锁定市场,1.8,1.8,0.36,0.99,1.35,0.0037631543316996785,0.026165633131777992,0.014964393731738836,0,平台失败
极强锁定市场,1.8,1.8,0.39,0.99,1.38,0.004188663287830586,0.02630902216084638,0.015248842724338484,0,平台失败
极强锁定市场,1.8,1.8,0.42,0.99,1.41,0.004663488028495475,0.02646997500793593,0.015566731518215703,0,平台失败
极强锁定市场,1.8,1.8,0.45,0.99,1.44,0.005193656598971716,0.02665087369784508,0.015922265148408398,0,平台失败
极强锁定市场,1.8,1.8,0.48,0.99,1.47,0.00578601898983956,0.026854484064601072,0.016320251527220317,0,平台失败
极强锁定市场,1.8,1.8,0.51,0.99,1.5,0.006448383737051783,0.027084034115692435,0.01676620892637211,0,平台失败
极强锁定市场,1.8,1.8,0.54,0.99,1.53,0.007189684692564055,0.02734331309519457,0.017266498893879312,0,平台失败
极强锁定市场,1.8,1.8,0.57,0.99,1.56,0.008020187027481612,0.027636798189806383,0.017828492608643998,0,平台失败
极强锁定市场,1.8,1.8,0.6,0.99,1.5899999999999999,0.008951745094966209,0.027969818710624594,0.018460781902795403,0,平台失败
极强锁定市场,1.8,1.8,0.63,0.99,1.62,0.009998130105284365,0.028348771940010162,0.019173451022647264,0,平台失败
极强锁定市场,1.8,1.8,0.66,0.99,1.65,0.9999239896519792,0.9999760375922186,0.9999500136220989,1,平台锁定
极强锁定市场,1.8,1.8,0.69,0.99,1.68,0.999931566410521,0.9999760398797735,0.9999538031451473,1,平台锁定
极强锁定市场,1.8,1.8,0.72,0.99,1.71,0.9999383878780093,0.9999760419391059,0.9999572149085576,1,平台锁定
极强锁定市场,1.8,1.8,0.75,0.99,1.74,0.9999445293524631,0.9999760437930041,0.9999602865727336,1,平台锁定
极强锁定市场,1.8,1.8,0.78,0.99,1.77,0.9999500586238794,0.9999760454619766,0.999963052042928,1,平台锁定
极强锁定市场,1.8,1.8,0.81,0.99,1.8,0.9999550367231014,0.9999760469644821,0.9999655418437917,1,平台锁定
极强锁定市场,1.8,1.8,0.84,0.99,1.83,0.9999595185959491,0.9999760483171343,0.9999677834565417,1,平台锁定
极强锁定市场,1.8,1.8,0.87,0.99,1.8599999999999999,0.9999635537100766,0.9999760495348873,0.999969801622482,1,平台锁定
极强锁定市场,1.8,1.8,0.9,0.99,1.8900000000000001,0.9999671866012794,0.9999760506312008,0.9999716186162401,1,平台锁定
极强锁定市场,1.8,1.8,0.93,0.99,1.92,0.9999704573652972,0.9999760516181906,0.9999732544917439,1,平台锁定
极强锁定市场,1.8,1.8,0.96,0.99,1.95,0.9999734021005537,0.9999760525067627,0.9999747273036582,1,平台锁定
极强锁定市场,1.8,1.8,0.99,0.99,1.98,0.9999760533067346,0.9999760533067346,0.9999760533067346,1,平台锁定
极强锁定市场,1.8,1.8,1.02,0.99,2.01,0.9999784402436092,0.9999760540269431,0.9999772471352761,1,平台锁定
极强锁定市场,1.8,1.8,1.05,0.99,2.04,0.9999805892540632,0.999976054675344,0.9999783219647036,1,平台锁定
极强锁定市场,1.8,1.8,1.08,0.99,2.0700000000000003,0.9999825240549187,0.9999760552590982,0.9999792896570084,1,平台锁定
极强锁定市场,1.8,1.8,1.11,0.99,2.1,0.9999842659987472,0.9999760557846527,0.9999801608916999,1,平台锁定
极强锁定市场,1.8,1.8,1.14,0.99,2.13,0.99998583430958,0.9999760562578113,0.9999809452836956,1,平台锁定
极强锁定市场,1.8,1.8,1.17,0.99,2.16,0.9999872462951098,0.9999760566837987,0.9999816514894543,1,平台锁定
极强锁定市场,1.8,1.8,1.2,0.99,2.19,0.9999885175377363,0.9999760570673184,0.9999822873025274,1,平台锁定
极强锁定市场,1.8,1.8,0.0,1.02,1.02,0.0010921487930208064,0.028140740606171798,0.014616444699596302,0,平台失败
极强锁定市场,1.8,1.8,0.03,1.02,1.05,0.001213845789394763,0.028184819975741918,0.01469933288256834,0,平台失败
极强锁定市场,1.8,1.8,0.06,1.02,1.08,0.0013492026453153232,0.02823392975280979,0.014791566199062557,0,平台失败
极强锁定市场,1.8,1.8,0.09,1.02,1.11,0.0014997765653784797,0.028288663093902655,0.014894219829640568,0,平台失败
极强锁定市场,1.8,1.8,0.12,1.02,1.1400000000000001,0.001667308140126281,0.028349687715142388,0.015008497927634335,0,平台失败
极强锁定市场,1.8,1.8,0.15,1.02,1.17,0.001853744407261999,0.02841775638906846,0.01513575039816523,0,平台失败
极强锁定市场,1.8,1.8,0.18,1.02,1.2,0.0020612651862748337,0.028493719192944612,0.015277492189609724,0,平台失败
极强锁定市场,1.8,1.8,0.21,1.02,1.23,0.0022923132479946377,0.028578537866876197,0.015435425557435416,0,平台失败
极强锁定市场,1.8,1.8,0.24,1.02,1.26,0.002549629002284953,0.028673302729459796,0.015611465865872375,0,平台失败
极强锁定市场,1.8,1.8,0.27,1.02,1.29,0.0028362905418943193,0.028779252714623393,0.015807771628258856,0,平台失败
极强锁定市场,1.8,1.8,0.3,1.02,1.32,0.003155760079374505,0.02889779924498495,0.01602677966217973,0,平台失败
极强锁定市场,1.8,1.8,0.33,1.02,1.35,0.0035119380721678767,0.029030554857348574,0.016271246464758225,0,平台失败
极强锁定市场,1.8,1.8,0.36,1.02,1.38,0.003909226669898951,0.02917936776312885,0.0165442972165139,0,平台失败
极强锁定市场,1.8,1.8,0.39,1.02,1.4100000000000001,0.004352604568158992,0.029346363886782384,0.016849484227470686,0,平台失败
极强锁定市场,1.8,1.8,0.42,1.02,1.44,0.00484771595891045,0.029533998416950008,0.01719085718793023,0,平台失败
极强锁定市场,1.8,1.8,0.45,1.02,1.47,0.005400977094137461,0.02974511958451885,0.017573048339328157,0,平台失败
极强锁定市场,1.8,1.8,0.48,1.02,1.5,0.006019705123841737,0.029983048334281406,0.01800137672906157,0,平台失败
极强锁定市场,1.8,1.8,0.51,1.02,1.53,0.006712275480155844,0.030251678912660784,0.018481977196408313,0,平台失败
极强锁定市场,1.8,1.8,0.54,1.02,1.56,0.007488316386613616,0.03055560735691941,0.019021961871766514,0,平台失败
极强锁定市场,1.8,1.8,0.57,1.02,1.5899999999999999,0.008358952441651402,0.030900297767201552,0.01962962510442648,0,平台失败
极强锁定市场,1.8,1.8,0.6,1.02,1.62,0.009337114254703478,0.03129230060551064,0.020314707430107055,0,平台失败
极强锁定市场,1.8,1.8,0.63,1.02,1.65,0.9999155765056407,0.9999784238081859,0.9999470001569133,1,平台锁定
极强锁定市场,1.8,1.8,0.66,1.02,1.6800000000000002,0.9999239919396175,0.9999784260959217,0.9999512090177696,1,平台锁定
极强锁定市场,1.8,1.8,0.69,1.02,1.71,0.9999315684699182,0.9999784281553941,0.9999549983126561,1,平台锁定
极强锁定市场,1.8,1.8,0.72,1.02,1.74,0.9999383897319565,0.999978430009399,0.9999584098706777,1,平台锁定
极强锁定市场,1.8,1.8,0.75,1.02,1.77,0.9999445310214725,0.9999784316784528,0.9999614813499627,1,平台锁定
极强锁定市场,1.8,1.8,0.78,1.02,1.8,0.9999500601264124,0.9999784331810189,0.9999642466537156,1,平台锁定
极强锁定市场,1.8,1.8,0.81,1.02,1.83,0.9999550380757738,0.9999784345337162,0.999966736304745,1,平台锁定
极强锁定市场,1.8,1.8,0.84,1.02,1.8599999999999999,0.9999595198137161,0.9999784357515009,0.9999689777826085,1,平台锁定
极强锁定市场,1.8,1.8,0.87,1.02,1.8900000000000001,0.9999635548063996,0.9999784368478368,0.9999709958271182,1,平台锁定
极强锁定市场,1.8,1.8,0.9,1.02,1.92,0.9999671875882756,0.9999784378348413,0.9999728127115585,1,平台锁定
极强锁定市场,1.8,1.8,0.93,1.02,1.9500000000000002,0.9999704582538729,0.9999784387234227,0.9999744484886478,1,平台锁定
极强锁定市场,1.8,1.8,0.96,1.02,1.98,0.9999734029005267,0.999978439523399,0.9999759212119629,1,平台锁定
极强锁定市场,1.8,1.8,0.99,1.02,2.01,0.9999760540269431,0.9999784402436092,0.9999772471352761,1,平台锁定
极强锁定市场,1.8,1.8,1.02,1.02,2.04,0.9999784408920087,0.9999784408920087,0.9999784408920087,1,平台锁定
极强锁定市场,1.8,1.8,1.05,1.02,2.0700000000000003,0.9999805898378156,0.99997844147576,0.9999795156567878,1,平台锁定
极强锁定市场,1.8,1.8,1.08,1.02,2.1,0.999982524580471,0.9999784420013105,0.9999804832908907,1,平台锁定
极强锁定市场,1.8,1.8,1.11,1.02,2.13,0.9999842664719032,0.9999784424744642,0.9999813544731837,1,平台锁定
极强锁定市场,1.8,1.8,1.14,1.02,2.16,0.9999858347355646,0.9999784429004466,0.9999821388180056,1,平台锁定
极强锁定市场,1.8,1.8,1.17,1.02,2.19,0.9999872466786262,0.9999784432839605,0.9999828449812933,1,平台锁定
极强锁定市场,1.8,1.8,1.2,1.02,2.2199999999999998,0.9999885178830195,0.9999784436292409,0.9999834807561302,1,平台锁定
极强锁定市场,1.8,1.8,0.0,1.05,1.05,0.0011372000734538143,0.03134616138507414,0.016241680729263977,0,平台失败
极强锁定市场,1.8,1.8,0.03,1.05,1.08,0.0012640368024731518,0.03139745271157553,0.01633074475702434,0,平台失败
极强锁定市场,1.8,1.8,0.06,1.05,1.11,0.0014051390658839855,0.031454613652106264,0.016429876358995125,0,平台失败
极强锁定市场,1.8,1.8,0.09,1.05,1.1400000000000001,0.0015621401153186683,0.031518340257748856,0.016540240186533762,0,平台失败
极强锁定市场,1.8,1.8,0.12,1.05,1.17,0.001736867275369842,0.031589417042758625,0.016663142159064233,0,平台失败
极强锁定市场,1.8,1.8,0.15,1.05,1.2,0.0019313667840215446,0.0316687296785723,0.016800048231296924,0,平台失败
极强锁定市场,1.8,1.8,0.18,1.05,1.23,0.0021479322697395085,0.03175727986519848,0.016952606067468994,0,平台失败
极强锁定市场,1.8,1.8,0.21,1.05,1.26,0.0023891375172397956,0.03185620284037381,0.017122670178806802,0,平台失败
极强锁定市场,1.8,1.8,0.24,1.05,1.29,0.0026578743224901797,0.031966788105812854,0.017312331214151516,0,平台失败
极强锁定市场,1.8,1.8,0.27,1.05,1.32,0.0029573964284596013,0.032090504105455636,0.01752395026695762,0,平台失败
极强锁定市场,1.8,1.8,0.3,1.05,1.35,0.003291370781197788,0.03222902779602302,0.017760199288610404,0,平台失败
极强锁定市场,1.8,1.8,0.33,1.05,1.3800000000000001,0.003663937671669116,0.03238428032414448,0.018024108997906796,0,平台失败
极强锁定市场,1.8,1.8,0.36,1.05,1.4100000000000001,0.004079781761878643,0.03255847039371748,0.01831912607779806,0,平台失败
极强锁定市场,1.8,1.8,0.39,1.05,1.44,0.004544216576919469,0.032754147411170526,0.018649181994044996,0,平台失败
极强锁定市场,1.8,1.8,0.42,1.05,1.47,0.005063285840441186,0.03297426719291524,0.019018776516678215,0,平台失败
极强锁定市场,1.8,1.8,0.45,1.05,1.5,0.005643886133630401,0.03322227399573949,0.019433080064684943,0,平台失败
极强锁定市场,1.8,1.8,0.48,1.05,1.53,0.006293916910240059,0.033502204020937454,0.019898060465588757,0,平台失败
极强锁定市场,1.8,1.8,0.51,1.05,1.56,0.0070224661250720775,0.033818817555763686,0.02042064184041788,0,平台失败
极强锁定市场,1.8,1.8,0.54,1.05,1.59,0.007840042984476676,0.034177769885784345,0.02100890643513051,0,平台失败
极强锁定市场,1.8,1.8,0.57,1.05,1.62,0.008758874181609713,0.03458583558709408,0.021672354884351895,0,平台失败
极强锁定市场,1.8,1.8,0.6,1.05,1.65,0.9999062318102165,0.9999805721693453,0.9999434019897809,1,平台锁定
极强锁定市场,1.8,1.8,0.63,1.05,1.6800000000000002,0.9999155787934775,0.999980574457298,0.9999480766253878,1,平台锁定
极强锁定市场,1.8,1.8,0.66,1.05,1.71,0.9999239939991686,0.9999805765169401,0.9999522852580544,1,平台锁定
