b0,duration,final_x,final_y,combined_share,cum_profit,success,directional_state
0.6749999999999999,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.00447837055265,1,平台A锁定
0.7125,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.08161909642226,1,平台A锁定
0.75,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.13493561992027,1,平台A锁定
0.7875,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.17092680121513,1,平台A锁定
0.825,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.19378771820053,1,平台A锁定
0.8624999999999999,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.20638624324258,1,平台A锁定
0.8999999999999999,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.2107697915908,1,平台A锁定
0.9375,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.20845062897573,1,平台A锁定
0.975,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.20057685831136,1,平台A锁定
1.0125,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.18804009839275,1,平台A锁定
1.05,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.1715460888175,1,平台A锁定
1.0875,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.15166256857728,1,平台A锁定
1.125,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.12885268130142,1,平台A锁定
1.1624999999999999,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.10349885949682,1,平台A锁定
1.2,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.0759202684166,1,平台A锁定
1.2375,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.0463857863018,1,平台A锁定
1.275,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,171.0151238242363,1,平台A锁定
1.3125,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.98232986555772,1,平台A锁定
1.3499999999999999,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.94817233169246,1,平台A锁定
1.3875,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.91279720094747,1,平台A锁定
1.425,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.87633168521666,1,平台A锁定
1.4625,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.83888718602282,1,平台A锁定
1.5,2.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.80056169294116,1,平台A锁定
0.0,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.8910586434786025,0,平台B锁定
0.0375,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.910183995234446,0,平台B锁定
0.075,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9329824789907333,0,平台B锁定
0.11249999999999999,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9602537094398857,0,平台B锁定
0.15,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,2.9930847780806724,0,平台B锁定
0.1875,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.033004777739463,0,平台B锁定
0.22499999999999998,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.0822578804898457,0,平台B锁定
0.2625,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.144322906920416,0,平台B锁定
0.3,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.225002694619592,0,平台B锁定
0.33749999999999997,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.3350364482728385,0,平台B锁定
0.375,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.4977549926353184,0,平台B锁定
0.4125,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,3.7806755233795424,0,平台B锁定
0.44999999999999996,3.0,0.007029988102361431,0.013355008350265828,0.010192498226313629,4.589328865387413,0,平台B锁定
0.4875,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.1597498784146,1,平台A锁定
0.525,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,169.89656064879938,1,平台A锁定
0.5625,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.21737396111982,1,平台A锁定
0.6,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.39713865278944,1,平台A锁定
0.6375,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.5050419338495,1,平台A锁定
0.6749999999999999,3.0,0.9929700118976375,0.9866449916497331,0.9898075017736853,170.56951823657909,1,平台A锁定
