0.000000,0.000014,0.334304,0.590839,0.690546,0.753188,0.799445,0.835882,0.865348,0.889427,0.909183,0.925411,0.938744,0.949695,0.958685,0.966063,0.972115,0.977078,0.981146,0.984481,0.987214,0.989453,0.991288,0.992790,0.994021,0.995030,0.995855,0.996532,0.997086,0.997539,0.997911,0.998215,0.998464,0.998668,0.998835,0.998972,0.999084,0.999176,0.999251,0.999312,0.999363,0.999404,0.999438,0.999465,0.999488,0.999506,0.999522,0.999534,0.999544,0.999553,0.999559
0.000000,0.000021,0.360644,0.598234,0.694126,0.755194,0.800673,0.836689,0.865909,0.889838,0.909498,0.925663,0.938952,0.949872,0.958839,0.966200,0.972239,0.977192,0.981253,0.984582,0.987310,0.989545,0.991376,0.992877,0.994105,0.995112,0.995936,0.996611,0.997164,0.997617,0.997988,0.998292,0.998540,0.998744,0.998911,0.999047,0.999159,0.999251,0.999326,0.999387,0.999437,0.999478,0.999512,0.999540,0.999562,0.999581,0.999596,0.999608,0.999619,0.999627,0.999634
0.000000,0.000031,0.383082,0.604907,0.697334,0.756973,0.801750,0.837388,0.866392,0.890189,0.909765,0.925875,0.939126,0.950019,0.958967,0.966314,0.972342,0.977287,0.981341,0.984665,0.987389,0.989620,0.991449,0.992947,0.994174,0.995179,0.996003,0.996677,0.997229,0.997681,0.998051,0.998355,0.998603,0.998806,0.998973,0.999109,0.999221,0.999312,0.999387,0.999448,0.999498,0.999540,0.999573,0.999601,0.999623,0.999642,0.999657,0.999669,0.999680,0.999688,0.999695
0.000000,0.000047,0.402588,0.610942,0.700214,0.758551,0.802696,0.837996,0.866806,0.890488,0.909992,0.926053,0.939272,0.950142,0.959074,0.966408,0.972427,0.977364,0.981413,0.984733,0.987453,0.989683,0.991509,0.993005,0.994231,0.995235,0.996057,0.996731,0.997282,0.997734,0.998103,0.998406,0.998654,0.998857,0.999024,0.999160,0.999271,0.999363,0.999437,0.999498,0.999549,0.999590,0.999623,0.999651,0.999673,0.999692,0.999707,0.999719,0.999729,0.999738,0.999744
0.000000,0.000069,0.419791,0.616412,0.702802,0.759954,0.803526,0.838523,0.867163,0.890744,0.910183,0.926204,0.939394,0.950244,0.959162,0.966486,0.972497,0.977429,0.981473,0.984789,0.987507,0.989733,0.991558,0.993053,0.994277,0.995280,0.996102,0.996774,0.997325,0.997777,0.998146,0.998449,0.998696,0.998899,0.999065,0.999201,0.999313,0.999404,0.999478,0.999540,0.999590,0.999631,0.999664,0.999692,0.999714,0.999733,0.999748,0.999760,0.999770,0.999778,0.999785
0.000000,0.000102,0.435120,0.621377,0.705130,0.761200,0.804255,0.838981,0.867471,0.890962,0.910346,0.926330,0.939497,0.950330,0.959236,0.966551,0.972555,0.977482,0.981522,0.984835,0.987550,0.989775,0.991598,0.993092,0.994315,0.995318,0.996138,0.996810,0.997361,0.997812,0.998181,0.998483,0.998731,0.998933,0.999099,0.999235,0.999346,0.999438,0.999512,0.999573,0.999623,0.999664,0.999698,0.999725,0.999748,0.999766,0.999781,0.999793,0.999804,0.999812,0.999819
0.000000,0.000151,0.448881,0.625893,0.707227,0.762310,0.804896,0.839380,0.867735,0.891147,0.910483,0.926437,0.939582,0.950401,0.959297,0.966604,0.972603,0.977526,0.981563,0.984873,0.987586,0.989810,0.991632,0.993124,0.994347,0.995348,0.996168,0.996840,0.997390,0.997841,0.998209,0.998512,0.998759,0.998961,0.999127,0.999263,0.999374,0.999465,0.999540,0.999601,0.999651,0.999692,0.999725,0.999753,0.999775,0.999793,0.999808,0.999821,0.999831,0.999839,0.999846
0.000000,0.000221,0.461307,0.630006,0.709118,0.763298,0.805459,0.839726,0.867963,0.891306,0.910600,0.926527,0.939654,0.950461,0.959348,0.966649,0.972643,0.977562,0.981597,0.984905,0.987616,0.989838,0.991659,0.993150,0.994372,0.995373,0.996193,0.996864,0.997414,0.997864,0.998233,0.998535,0.998782,0.998984,0.999150,0.999286,0.999397,0.999488,0.999562,0.999623,0.999673,0.999714,0.999748,0.999775,0.999798,0.999816,0.999831,0.999843,0.999853,0.999862,0.999868
0.000000,0.000323,0.472581,0.633759,0.710824,0.764178,0.805955,0.840028,0.868159,0.891442,0.910699,0.926602,0.939715,0.950511,0.959390,0.966686,0.972676,0.977592,0.981624,0.984930,0.987640,0.989861,0.991681,0.993172,0.994393,0.995394,0.996213,0.996884,0.997434,0.997884,0.998252,0.998554,0.998801,0.999003,0.999169,0.999304,0.999416,0.999506,0.999581,0.999642,0.999692,0.999733,0.999766,0.999793,0.999816,0.999834,0.999849,0.999862,0.999872,0.999880,0.999887
0.000000,0.000468,0.482849,0.637185,0.712365,0.764962,0.806392,0.840290,0.868328,0.891557,0.910783,0.926666,0.939765,0.950552,0.959425,0.966717,0.972704,0.977617,0.981647,0.984952,0.987661,0.989881,0.991700,0.993190,0.994411,0.995411,0.996230,0.996900,0.997450,0.997899,0.998268,0.998569,0.998816,0.999019,0.999184,0.999320,0.999431,0.999522,0.999596,0.999657,0.999707,0.999748,0.999781,0.999808,0.999831,0.999849,0.999864,0.999877,0.999887,0.999895,0.999902
0.000000,0.000676,0.492231,0.640319,0.713758,0.765662,0.806776,0.840518,0.868473,0.891656,0.910854,0.926720,0.939807,0.950587,0.959455,0.966742,0.972726,0.977637,0.981666,0.984969,0.987677,0.989896,0.991715,0.993204,0.994425,0.995424,0.996243,0.996914,0.997463,0.997912,0.998281,0.998582,0.998829,0.999031,0.999197,0.999332,0.999443,0.999534,0.999608,0.999669,0.999719,0.999760,0.999793,0.999821,0.999843,0.999862,0.999877,0.999889,0.999899,0.999907,0.999914
0.000000,0.000971,0.500829,0.643188,0.715017,0.766286,0.807115,0.840717,0.868598,0.891741,0.910914,0.926765,0.939843,0.950616,0.959479,0.966763,0.972745,0.977654,0.981681,0.984984,0.987691,0.989909,0.991727,0.993216,0.994436,0.995436,0.996254,0.996925,0.997474,0.997923,0.998291,0.998593,0.998839,0.999042,0.999207,0.999342,0.999453,0.999544,0.999619,0.999680,0.999729,0.999770,0.999804,0.999831,0.999853,0.999872,0.999887,0.999899,0.999909,0.999917,0.999924
0.000000,0.001388,0.508729,0.645817,0.716157,0.766844,0.807413,0.840890,0.868706,0.891813,0.910965,0.926803,0.939873,0.950640,0.959499,0.966781,0.972760,0.977668,0.981694,0.984995,0.987702,0.989920,0.991737,0.993226,0.994446,0.995445,0.996263,0.996934,0.997482,0.997932,0.998300,0.998601,0.998848,0.999050,0.999215,0.999351,0.999462,0.999553,0.999627,0.999688,0.999738,0.999778,0.999812,0.999839,0.999862,0.999880,0.999895,0.999907,0.999917,0.999926,0.999932
0.000000,0.001975,0.516004,0.648229,0.717190,0.767341,0.807676,0.841041,0.868799,0.891874,0.911009,0.926835,0.939898,0.950660,0.959516,0.966795,0.972773,0.977680,0.981705,0.985005,0.987711,0.989929,0.991746,0.993234,0.994454,0.995453,0.996271,0.996941,0.997490,0.997939,0.998307,0.998608,0.998855,0.999057,0.999222,0.999358,0.999469,0.999559,0.999634,0.999695,0.999744,0.999785,0.999819,0.999846,0.999868,0.999887,0.999902,0.999914,0.999924,0.999932,0.999939
