t,strategy,active_strategy_platform,user_share_A,merchant_share_A,user_share_B,merchant_share_B,L_A,L_B,user_multi_home_rate,merchant_multi_home_rate,shortage_A,shortage_B,C_A,C_B,avg_user_utility,avg_merchant_utility,lock_in_index,user_subsidy_A,merchant_subsidy_A,user_subsidy_B,merchant_subsidy_B,user_quality_A,merchant_quality_A,user_quality_B,merchant_quality_B,cum_revenue_A,cum_subsidy_cost_A,cum_invest_cost_A,cum_total_cost_A,cum_profit_A,cum_revenue_B,cum_subsidy_cost_B,cum_invest_cost_B,cum_total_cost_B,cum_profit_B,user_share_A_price_sensitive,user_share_B_price_sensitive,user_utility_price_sensitive,user_share_A_quality_sensitive,user_share_B_quality_sensitive,user_utility_quality_sensitive,user_share_A_inertial,user_share_B_inertial,user_utility_inertial,user_share_A_normal,user_share_B_normal,user_utility_normal,merchant_share_A_large,merchant_share_B_large,merchant_utility_large,merchant_share_A_small_medium,merchant_share_B_small_medium,merchant_utility_small_medium,merchant_share_A_new,merchant_share_B_new,merchant_utility_new,merchant_share_A_multi_home,merchant_share_B_multi_home,merchant_utility_multi_home,run_id,network
34,none,B,0.92,0.85,0.07999999999999996,0.15000000000000002,0.885,0.11499999999999999,0.0,0.3,0.0,0.0,0.0,0.0,1.0036858135575402,0.9428424276900083,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.7475,0.0,0.0,0.0,149.51434880338834,20.3225,0.0,0.0,0.0,17.76161513705781,1.0,0.0,0.8377282979338013,0.9830508474576272,0.01694915254237288,0.8275364647193626,0.6551724137931034,0.3448275862068966,1.4669871283631113,1.0,0.0,1.1756263063929966,1.0,0.0,1.3638674855825543,1.0,0.0,1.025490281106579,0.5833333333333334,0.4166666666666667,0.6717809316918125,0.8333333333333334,0.16666666666666666,0.8435460860163325,28,中等
35,none,B,0.9075,0.825,0.09250000000000003,0.17500000000000004,0.86625,0.13375000000000004,0.0,0.35,0.0,0.0,0.0,0.0,0.9927977389149386,0.9482101326810046,0.7324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.234375,0.0,0.0,0.0,153.28127538526587,20.484375,0.0,0.0,0.0,17.843060498499188,0.9808917197452229,0.01910828025477707,0.810793376263506,0.9661016949152542,0.03389830508474576,0.7927356475393107,0.6666666666666666,0.3333333333333333,1.5023652563720824,0.9736842105263158,0.02631578947368421,1.1993671520682971,1.0,0.0,1.4429347776981836,1.0,0.0,1.118733930200484,0.5833333333333334,0.4166666666666667,0.6044918692600455,0.6666666666666666,0.3333333333333333,0.6861918877871318,28,中等
36,none,B,0.9,0.75,0.09999999999999998,0.25,0.825,0.175,0.0,0.5,0.0,0.0,0.0,0.0,0.9674901827005988,0.8887074265559274,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.984375,0.0,0.0,0.0,156.6095290744379,20.734375,0.0,0.0,0.0,17.966329153653707,0.9617834394904459,0.03821656050955414,0.7890138973660781,0.9576271186440678,0.0423728813559322,0.7937496666117266,0.6781609195402298,0.3218390804597701,1.4672915886038818,0.9736842105263158,0.02631578947368421,1.1001069032906214,1.0,0.0,1.3560936880806824,0.875,0.125,0.9127141631142507,0.5833333333333334,0.4166666666666667,0.6755393762620606,0.5,0.5,0.7836393014633769,28,中等
37,none,B,0.905,0.8,0.09499999999999997,0.19999999999999996,0.8525,0.14749999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.9733375499041524,0.9749668533743033,0.7050000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.224375,0.0,0.0,0.0,160.10799212264726,20.924375,0.0,0.0,0.0,18.058139648012794,0.9617834394904459,0.03821656050955414,0.7930900503972727,0.9661016949152542,0.03389830508474576,0.7849855001953396,0.6781609195402298,0.3218390804597701,1.4790101308666672,1.0,0.0,1.1452029379168225,1.0,0.0,1.6007049132272344,0.9375,0.0625,1.0182350317008397,0.5833333333333334,0.4166666666666667,0.6375260458120996,0.6666666666666666,0.3333333333333333,0.908728599775015,28,中等
38,none,B,0.9125,0.85,0.08750000000000002,0.15000000000000002,0.88125,0.11875000000000002,0.0,0.3,0.0,0.0,0.0,0.0,1.0185191375763722,0.974717091976232,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.980625,0.0,0.0,0.0,163.78095551177995,21.055625000000003,0.0,0.0,0.0,18.120292936628253,0.9745222929936306,0.025477707006369428,0.8369443647354309,0.9745762711864406,0.025423728813559324,0.8304131018981037,0.6781609195402298,0.3218390804597701,1.5155190356992367,1.0,0.0,1.2149602009809477,1.0,0.0,1.3961321656377124,1.0,0.0,1.075700757665485,0.6666666666666666,0.3333333333333333,0.7260455158661209,0.6666666666666666,0.3333333333333333,0.7813553953636335,28,中等
39,none,B,0.915,0.8,0.08499999999999996,0.19999999999999996,0.8575,0.14249999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.990851802798131,0.9758596868915221,0.7150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.300625,0.0,0.0,0.0,167.17800565434655,21.225625,0.0,0.0,0.0,18.199186177644144,0.9808917197452229,0.01910828025477707,0.8022694053102003,0.9745762711864406,0.025423728813559324,0.8254198269755803,0.6781609195402298,0.3218390804597701,1.4960198920544319,1.0,0.0,1.1271356393078134,1.0,0.0,1.329524757806133,0.9375,0.0625,1.0923136772809934,0.5833333333333334,0.4166666666666667,0.7429333617509876,0.6666666666666666,0.3333333333333333,0.7775032918860578,28,中等
40,none,B,0.9225,0.85,0.07750000000000001,0.15000000000000002,0.88625,0.11375000000000002,0.0,0.3,0.0,0.0,0.0,0.0,1.021024108660039,1.002290312540562,0.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.14187499999997,0.0,0.0,0.0,170.74417738136736,21.341875,0.0,0.0,0.0,18.252056251072,0.9936305732484076,0.006369426751592357,0.8619659962575134,0.9830508474576272,0.01694915254237288,0.8257195340214105,0.6781609195402298,0.3218390804597701,1.5045618449822546,1.0,0.0,1.1776104348316634,1.0,0.0,1.3168775654078333,1.0,0.0,1.0231482001760026,0.6666666666666666,0.3333333333333333,0.8818624391241272,0.6666666666666666,0.3333333333333333,0.872937772811652,28,中等
41,none,B,0.9225,0.875,0.07750000000000001,0.125,0.8987499999999999,0.10125,0.0,0.25,0.0,0.0,0.0,0.0,1.0340094994707583,1.014820630834693,0.7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.21374999999995,0.0,0.0,0.0,174.34181532950893,21.438750000000002,0.0,0.0,0.0,18.29523347770475,0.9936305732484076,0.006369426751592357,0.8546875742461598,0.9745762711864406,0.025423728813559324,0.8592825704085431,0.6896551724137931,0.3103448275862069,1.518301680515136,1.0,0.0,1.208691082069245,1.0,0.0,1.37354467840015,1.0,0.0,1.0757505101815457,0.75,0.25,0.8825309667817921,0.6666666666666666,0.3333333333333333,0.7581962331167653,28,中等
42,none,B,0.9125,0.825,0.08750000000000002,0.17500000000000004,0.8687499999999999,0.13125000000000003,0.0,0.35,0.0,0.0,0.0,0.0,0.9845428740931659,0.9246727835168533,0.7374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.74187499999994,0.0,0.0,0.0,177.6299979159323,21.591875,0.0,0.0,0.0,18.362116394572638,0.9617834394904459,0.03821656050955414,0.7925249557098475,0.9745762711864406,0.025423728813559324,0.7967525675515481,0.7011494252873564,0.2988505747126437,1.52370500588708,1.0,0.0,1.12662087125163,1.0,0.0,1.447650594606931,0.9375,0.0625,0.967725305350457,0.6666666666666666,0.3333333333333333,0.6638081693904179,0.6666666666666666,0.3333333333333333,0.8086174757900384,28,中等
43,none,B,0.925,0.825,0.07499999999999996,0.17500000000000004,0.875,0.125,0.0,0.35,0.0,0.0,0.0,0.0,0.9909071318376053,0.9296587491960254,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.37312499999996,0.0,0.0,0.0,180.89655957576002,21.723125000000003,0.0,0.0,0.0,18.418298044741665,0.9808917197452229,0.01910828025477707,0.8068511213399848,0.9915254237288136,0.00847457627118644,0.8115474911363582,0.7011494252873564,0.2988505747126437,1.509187060638184,1.0,0.0,1.1217196961855829,1.0,0.0,1.3066099201994155,1.0,0.0,1.0420156160955443,0.5833333333333334,0.4166666666666667,0.6524550013193054,0.6666666666666666,0.3333333333333333,0.8074967622140258,28,中等
44,none,B,0.915,0.8,0.08499999999999996,0.19999999999999996,0.8575,0.14249999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.9667786216062028,0.9284662008013231,0.7150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.69312499999995,0.0,0.0,0.0,183.96722384739837,21.893125,0.0,0.0,0.0,18.489611286022882,0.9554140127388535,0.044585987261146494,0.7843375543056915,0.9915254237288136,0.00847457627118644,0.7714593354325672,0.7011494252873564,0.2988505747126437,1.4844182574620188,1.0,0.0,1.1419437535854988,1.0,0.0,1.4895354725981598,0.875,0.125,0.8178309177354997,0.5833333333333334,0.4166666666666667,0.6956399221815105,0.8333333333333334,0.16666666666666666,1.1280769077529755,28,中等
45,none,B,0.925,0.8,0.07499999999999996,0.19999999999999996,0.8625,0.13749999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.9798462129386533,0.9497314217936674,0.7250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.09312499999993,0.0,0.0,0.0,187.00936282252422,22.043125,0.0,0.0,0.0,18.551276265248408,0.9872611464968153,0.012738853503184714,0.7944437521916676,0.9830508474576272,0.01694915254237288,0.803268497174123,0.7011494252873564,0.2988505747126437,1.488795373896774,1.0,0.0,1.1289456812053589,1.0,0.0,1.3995767563910106,0.875,0.125,0.9892179957010893,0.5833333333333334,0.4166666666666667,0.6498675403542332,0.8333333333333334,0.16666666666666666,0.9943163196554012,28,中等
46,none,B,0.925,0.85,0.07499999999999996,0.15000000000000002,0.8875,0.11249999999999999,0.0,0.3,0.0,0.0,0.0,0.0,1.023333666509397,0.9920488776002238,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.95562499999994,0.0,0.0,0.0,190.17699003037404,22.155625,0.0,0.0,0.0,18.596600024979168,0.9872611464968153,0.012738853503184714,0.8373087550824236,0.9915254237288136,0.00847457627118644,0.834423044184413,0.7011494252873564,0.2988505747126437,1.5531418289280645,0.9736842105263158,0.02631578947368421,1.1655456243504119,1.0,0.0,1.3882950554749585,1.0,0.0,1.1050831761501385,0.5833333333333334,0.4166666666666667,0.6657280516671022,0.8333333333333334,0.16666666666666666,0.9470195554586246,28,中等
47,none,B,0.915,0.8,0.08499999999999996,0.19999999999999996,0.8575,0.14249999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.9985483434584532,0.9540687837559071,0.7150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.27562499999993,0.0,0.0,0.0,193.06707467752588,22.325625,0.0,0.0,0.0,18.66371947716712,0.9617834394904459,0.03821656050955414,0.8201075248964131,0.9915254237288136,0.00847457627118644,0.8304608978549936,0.7011494252873564,0.2988505747126437,1.4791873453586204,0.9736842105263158,0.02631578947368421,1.1573360784619748,1.0,0.0,1.2803591430800374,0.875,0.125,0.9788765153897546,0.5833333333333334,0.4166666666666667,0.7556242390531135,0.8333333333333334,0.16666666666666666,0.9585135628137719,28,中等
48,none,B,0.935,0.9,0.06499999999999995,0.09999999999999998,0.9175,0.08249999999999996,0.0,0.2,0.0,0.0,0.0,0.0,1.0216321705744702,0.9805685616523659,0.8350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.69062499999995,0.0,0.0,0.0,196.32303930316345,22.390625,0.0,0.0,0.0,18.688869530722254,1.0,0.0,0.8337989003539885,0.9830508474576272,0.01694915254237288,0.8615032753091738,0.7241379310344828,0.27586206896551724,1.511529987968552,1.0,0.0,1.1733143535385575,1.0,0.0,1.343392278358223,1.0,0.0,0.9684992280754754,0.6666666666666666,0.3333333333333333,0.7700876795228209,1.0,0.0,1.0708914987439728,28,中等
49,none,B,0.93,0.9,0.06999999999999995,0.09999999999999998,0.915,0.08499999999999996,0.0,0.2,0.0,0.0,0.0,0.0,1.0522414813841905,1.0045422987947468,0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.06062499999996,0.0,0.0,0.0,199.49682129226088,22.460625,0.0,0.0,0.0,18.71541251032044,0.9936305732484076,0.006369426751592357,0.8822461087963908,0.9745762711864406,0.025423728813559324,0.849895340630381,0.7241379310344828,0.27586206896551724,1.5702600651137641,1.0,0.0,1.196938884562123,1.0,0.0,1.5553800065593195,1.0,0.0,0.9870863710519494,0.6666666666666666,0.3333333333333333,0.7201058367398919,1.0,0.0,1.0691266557873433,28,中等
50,none,B,0.915,0.85,0.08499999999999996,0.15000000000000002,0.8825000000000001,0.1175,0.0,0.3,0.0,0.0,0.0,0.0,1.02856884744163,0.9748267688104274,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.83812499999993,0.0,0.0,0.0,202.38695362580938,22.588125,0.0,0.0,0.0,18.762791728903203,0.9808917197452229,0.01910828025477707,0.8285970491975636,0.940677966101695,0.059322033898305086,0.8872161795183683,0.7241379310344828,0.27586206896551724,1.5101388701192493,1.0,0.0,1.1911634570813676,1.0,0.0,1.431945267396084,0.9375,0.0625,1.009184029606198,0.6666666666666666,0.3333333333333333,0.744438804312333,0.8333333333333334,0.16666666666666666,0.8868648370989036,28,中等
51,none,B,0.925,0.825,0.07499999999999996,0.17500000000000004,0.875,0.125,0.0,0.35,0.0,0.0,0.0,0.0,0.9993518582270489,1.01989964676599,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.46937499999996,0.0,0.0,0.0,205.1660234969742,22.719375000000003,0.0,0.0,0.0,18.810588999414637,0.9745222929936306,0.025477707006369428,0.8029466754146541,0.9830508474576272,0.01694915254237288,0.8320097156737775,0.7241379310344828,0.27586206896551724,1.527897423449524,1.0,0.0,1.1203656042395969,1.0,0.0,1.3316501517988615,0.9375,0.0625,1.100988839106578,0.5833333333333334,0.4166666666666667,0.7619445288799128,0.8333333333333334,0.16666666666666666,1.0078215312637038,28,中等
52,none,B,0.9275,0.825,0.07250000000000001,0.17500000000000004,0.87625,0.12375000000000003,0.0,0.35,0.0,0.0,0.0,0.0,1.012105737010535,0.9376079235643091,0.7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.12125,0.0,0.0,0.0,207.89687275037446,22.84625,0.0,0.0,0.0,18.855868947012468,0.9872611464968153,0.012738853503184714,0.8277221789399617,0.9661016949152542,0.03389830508474576,0.8481757210364622,0.735632183908046,0.26436781609195403,1.5034015322266931,1.0,0.0,1.1581380085424982,1.0,0.0,1.3812938412999356,0.9375,0.0625,0.9978893354951932,0.6666666666666666,0.3333333333333333,0.7535896631878704,0.6666666666666666,0.3333333333333333,0.7012080947658695,28,中等
53,none,B,0.9225,0.825,0.07750000000000001,0.17500000000000004,0.87375,0.12625000000000003,0.0,0.35,0.0,0.0,0.0,0.0,1.0081683701624549,0.960033863265479,0.7474999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.73187499999995,0.0,0.0,0.0,210.55867789057555,22.981875000000002,0.0,0.0,0.0,18.903303595564957,0.9617834394904459,0.03821656050955414,0.8240891406316704,0.9830508474576272,0.01694915254237288,0.8126974188156556,0.735632183908046,0.26436781609195403,1.5152117601489057,1.0,0.0,1.2148324850686039,1.0,0.0,1.341827747451295,0.875,0.125,0.9192602318211844,0.75,0.25,0.8653865439188911,0.6666666666666666,0.3333333333333333,0.8762643016242894,28,中等
54,none,B,0.9425,0.85,0.057499999999999996,0.15000000000000002,0.89625,0.10375000000000001,0.0,0.3,0.0,0.0,0.0,0.0,1.009922701864503,0.9998184341788259,0.7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.74312499999996,0.0,0.0,0.0,213.3045625847823,23.068125000000002,0.0,0.0,0.0,18.93286609266283,1.0,0.0,0.8160538653188498,1.0,0.0,0.852181872283374,0.735632183908046,0.26436781609195403,1.5308925666812732,1.0,0.0,1.1079870963166507,1.0,0.0,1.4303351175434675,0.9375,0.0625,1.0473251814451843,0.6666666666666666,0.3333333333333333,0.7459153873170848,0.8333333333333334,0.16666666666666666,0.9504231851607114,28,中等
55,none,B,0.935,0.875,0.06499999999999995,0.125,0.905,0.09499999999999997,0.0,0.25,0.0,0.0,0.0,0.0,1.034327017900182,1.0212077218412339,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.92437499999994,0.0,0.0,0.0,216.05263233312238,23.149375000000003,0.0,0.0,0.0,18.960157847229997,0.9808917197452229,0.01910828025477707,0.8513229072096018,0.9915254237288136,0.00847457627118644,0.8561381854136472,0.7471264367816092,0.25287356321839083,1.534209120022023,1.0,0.0,1.1992792475641914,1.0,0.0,1.3129412560728773,0.9375,0.0625,1.0502742129627474,0.75,0.25,0.8121264980494299,0.8333333333333334,0.16666666666666666,1.0701259922024957,28,中等
56,none,B,0.935,0.825,0.06499999999999995,0.17500000000000004,0.88,0.12,0.0,0.35,0.0,0.0,0.0,0.0,1.004832255810192,0.9572900727789424,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.63812499999995,0.0,0.0,0.0,218.5918487805886,23.263125000000002,0.0,0.0,0.0,18.997602134496148,0.9872611464968153,0.012738853503184714,0.8001177382395941,0.9745762711864406,0.025423728813559324,0.8083490417559106,0.7586206896551724,0.2413793103448276,1.5661330803231048,1.0,0.0,1.1756750659250732,1.0,0.0,1.33876889594168,0.9375,0.0625,1.0750400272630105,0.6666666666666666,0.3333333333333333,0.6684210225061501,0.6666666666666666,0.3333333333333333,0.839549471537608,28,中等
57,none,B,0.915,0.8,0.08499999999999996,0.19999999999999996,0.8575,0.14249999999999996,0.0,0.4,0.0,0.0,0.0,0.0,0.9752864917109505,0.9671439865276186,0.7150000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.95812499999994,0.0,0.0,0.0,220.95325835537957,23.433125,0.0,0.0,0.0,19.052443613692112,0.9681528662420382,0.03184713375796178,0.8063976210464704,0.9322033898305084,0.06779661016949153,0.7746735837251847,0.7586206896551724,0.2413793103448276,1.4923103431181677,1.0,0.0,1.1123075644534823,1.0,0.0,1.467304606748862,0.9375,0.0625,1.0900215299814988,0.5833333333333334,0.4166666666666667,0.6300600068192648,0.6666666666666666,0.3333333333333333,0.8134778765127363,28,中等
58,none,B,0.9075,0.775,0.09250000000000003,0.22499999999999998,0.84125,0.15875,0.0,0.45,0.0,0.0,0.0,0.0,0.955443738968738,0.9267789003574695,0.6825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.9912499999999,0.0,0.0,0.0,223.1767456424544,23.64125,0.0,0.0,0.0,19.118241291342155,0.9426751592356688,0.05732484076433121,0.7703075250074899,0.940677966101695,0.059322033898305086,0.7683428621888193,0.7586206896551724,0.2413793103448276,1.4725379337431175,1.0,0.0,1.1174725312470402,1.0,0.0,1.4459064043778513,0.875,0.125,0.9060053262407095,0.5833333333333334,0.4166666666666667,0.714301342450255,0.6666666666666666,0.3333333333333333,0.8880027097962082,28,中等
59,none,B,0.9225,0.775,0.07750000000000001,0.22499999999999998,0.84875,0.15125,0.0,0.45,0.0,0.0,0.0,0.0,0.9708481305394987,0.945885065159177,0.6975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.14062499999994,0.0,0.0,0.0,225.39178000265272,23.815625,0.0,0.0,0.0,19.172266519639674,0.9681528662420382,0.03184713375796178,0.7861469956092901,0.9576271186440678,0.0423728813559322,0.7753887768311798,0.7586206896551724,0.2413793103448276,1.5131410205864368,1.0,0.0,1.0993428802116394,1.0,0.0,1.597157918101425,0.875,0.125,0.9336606222582371,0.6666666666666666,0.3333333333333333,0.7499705890036776,0.5,0.5,0.7190396789304355,28,中等
60,none,B,0.94,0.85,0.06000000000000005,0.15000000000000002,0.895,0.10500000000000004,0.0,0.3,0.0,0.0,0.0,0.0,1.004469969844854,0.9827703244711652,0.7899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.13062499999995,0.0,0.0,0.0,227.81774899256092,23.905625,0.0,0.0,0.0,19.19959282866242,0.9936305732484076,0.006369426751592357,0.7909711338901366,0.9830508474576272,0.01694915254237288,0.8584312431357801,0.7586206896551724,0.2413793103448276,1.5036317215211061,1.0,0.0,1.197228248811365,1.0,0.0,1.402659985982521,0.9375,0.0625,0.9462288920540866,0.75,0.25,0.8719458703217874,0.6666666666666666,0.3333333333333333,0.8819733910374409,28,中等
61,none,B,0.9175,0.8,0.08250000000000002,0.19999999999999996,0.85875,0.14125,0.0,0.4,0.0,0.0,0.0,0.0,0.9911499655152477,0.9210405216856662,0.7175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.4706249999999,0.0,0.0,0.0,230.0017890599211,24.070625,0.0,0.0,0.0,19.248689097206622,0.9554140127388535,0.044585987261146494,0.784135089400597,0.9661016949152542,0.03389830508474576,0.8109422011617506,0.7586206896551724,0.2413793103448276,1.5286413810625428,0.9736842105263158,0.02631578947368421,1.1754683494915137,1.0,0.0,1.424467862005595,0.9375,0.0625,0.9297803949355692,0.6666666666666666,0.3333333333333333,0.7653094312700556,0.5,0.5,0.7057690335305501,28,中等
62,none,B,0.93,0.85,0.06999999999999995,0.15000000000000002,0.89,0.10999999999999999,0.0,0.3,0.0,0.0,0.0,0.0,1.0156224335343924,1.0062699106171011,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.3756249999999,0.0,0.0,0.0,232.30690350104268,24.175625,0.0,0.0,0.0,19.27930731558964,0.9872611464968153,0.012738853503184714,0.8266904072519268,0.9661016949152542,0.03389830508474576,0.8282787762985743,0.7586206896551724,0.2413793103448276,1.544472915521797,0.9736842105263158,0.02631578947368421,1.1671721110941158,1.0,0.0,1.5376549778998143,0.9375,0.0625,0.9713854533144449,0.6666666666666666,0.3333333333333333,0.7700042557601955,0.8333333333333334,0.16666666666666666,1.0404413725219495,28,中等
63,none,B,0.9375,0.825,0.0625,0.17500000000000004,0.88125,0.11875000000000002,0.0,0.35,0.0,0.0,0.0,0.0,0.9853791891295494,0.9643821598425427,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.1099999999999,0.0,0.0,0.0,234.51715614056687,24.285,0.0,0.0,0.0,19.310563413522306,0.9808917197452229,0.01910828025477707,0.8108909193628756,0.9830508474576272,0.01694915254237288,0.789112265634288,0.7701149425287356,0.22988505747126436,1.5203710409814044,1.0,0.0,1.090901931621583,1.0,0.0,1.3195216382239503,0.9375,0.0625,1.0346933821623165,0.5833333333333334,0.4166666666666667,0.6991378535461027,0.8333333333333334,0.16666666666666666,0.9522347012012841,28,中等
64,none,B,0.9325,0.85,0.0675,0.15000000000000002,0.89125,0.10875000000000001,0.0,0.3,0.0,0.0,0.0,0.0,1.013616398112264,0.9981168874619101,0.7825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0362499999999,0.0,0.0,0.0,236.7369392108664,24.38625,0.0,0.0,0.0,19.33891894556682,0.9681528662420382,0.03184713375796178,0.8266569469734985,0.9745762711864406,0.025423728813559324,0.8307367538725464,0.7816091954022989,0.21839080459770116,1.5361656057354194,1.0,0.0,1.1575808924769577,1.0,0.0,1.3541766896426344,1.0,0.0,1.0349563583695713,0.5833333333333334,0.4166666666666667,0.7508201822690809,0.8333333333333334,0.16666666666666666,1.0384119065797481,28,中等
65,none,B,0.9275,0.825,0.07250000000000001,0.17500000000000004,0.87625,0.12375000000000003,0.0,0.35,0.0,0.0,0.0,0.0,1.001477516553569,0.9930697173011807,0.7525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.6881249999999,0.0,0.0,0.0,238.83702342842545,24.513125,0.0,0.0,0.0,19.37374023905408,0.9617834394904459,0.03821656050955414,0.8024744170969127,0.9661016949152542,0.03389830508474576,0.803848509466838,0.7816091954022989,0.21839080459770116,1.5363046505968183,1.0,0.0,1.2128919583737456,1.0,0.0,1.5175542448852435,0.9375,0.0625,0.987264819196726,0.5833333333333334,0.4166666666666667,0.6761207590546547,0.8333333333333334,0.16666666666666666,1.1179628344887156,28,中等
66,none,B,0.9325,0.825,0.0675,0.17500000000000004,0.8787499999999999,0.12125000000000002,0.0,0.35,0.0,0.0,0.0,0.0,0.9924444252653933,0.9846883477983006,0.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3812499999999,0.0,0.0,0.0,240.9062007461789,24.631249999999998,0.0,0.0,0.0,19.405511667525555,0.9681528662420382,0.03184713375796178,0.7930958707859878,0.9745762711864406,0.025423728813559324,0.8191662091987783,0.7816091954022989,0.21839080459770116,1.5150254432774706,1.0,0.0,1.15770768795161,1.0,0.0,1.4273278036163435,0.9375,0.0625,1.0949085727156724,0.5833333333333334,0.4166666666666667,0.6279116533272955,0.8333333333333334,0.16666666666666666,0.961681681142609,28,中等
67,none,B,0.9425,0.875,0.057499999999999996,0.125,0.90875,0.09125,0.0,0.25,0.0,0.0,0.0,0.0,1.0129914816541596,1.042116790714028,0.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.6281249999999,0.0,0.0,0.0,243.07995481341442,24.703124999999996,0.0,0.0,0.0,19.42445685265114,0.9745222929936306,0.025477707006369428,0.8210806879448592,0.9915254237288136,0.00847457627118644,0.8160303393050783,0.7931034482758621,0.20689655172413793,1.5321902141585293,1.0,0.0,1.2288104206455144,1.0,0.0,1.505935458905254,1.0,0.0,1.0905665561533215,0.6666666666666666,0.3333333333333333,0.7890353330307461,0.8333333333333334,0.16666666666666666,0.9552616633845847,28,中等
68,none,B,0.9425,0.9,0.057499999999999996,0.09999999999999998,0.92125,0.07874999999999999,0.0,0.2,0.0,0.0,0.0,0.0,1.0470358100575354,0.9737494235253603,0.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.1106249999999,0.0,0.0,0.0,245.2710989131878,24.760624999999997,0.0,0.0,0.0,19.439309877789597,0.9872611464968153,0.012738853503184714,0.846413003652931,0.9745762711864406,0.025423728813559324,0.8843973984711898,0.7931034482758621,0.20689655172413793,1.559258930318289,1.0,0.0,1.2082384866371776,1.0,0.0,1.3236204148703752,1.0,0.0,1.0020947569867673,0.75,0.25,0.8211679508741726,0.8333333333333334,0.16666666666666666,0.8534538215856342,28,中等
69,none,B,0.9475,0.875,0.05249999999999999,0.125,0.91125,0.08875,0.0,0.25,0.0,0.0,0.0,0.0,1.0353082109229752,0.9958060210681436,0.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.4012499999999,0.0,0.0,0.0,247.36984750984448,24.826249999999998,0.0,0.0,0.0,19.45592266351511,0.9936305732484076,0.006369426751592357,0.8491997560114273,0.9830508474576272,0.01694915254237288,0.8238024961610808,0.7931034482758621,0.20689655172413793,1.584556114024055,1.0,0.0,1.2035222686393672,1.0,0.0,1.4751339255919416,1.0,0.0,1.0468255957985615,0.75,0.25,0.7963210550536349,0.6666666666666666,0.3333333333333333,0.7793958492922487,28,中等
