budget,rho,user_subsidy_initial,merchant_subsidy_initial,final_x,final_y,combined_share,concentration,cum_profit,directional_state
0.5,0.38,0.19,0.31,0.9930193847887292,0.9867775854532906,0.98989848512101,0.9797969702420198,163.80440447680184,平台A锁定
0.5,0.4,0.2,0.3,0.993021291088043,0.9867736775596514,0.9898974843238473,0.9797949686476944,163.77567742789637,平台A锁定
0.5,0.42,0.21,0.29000000000000004,0.9930231967781866,0.9867697684267711,0.9898964826024789,0.9797929652049577,163.7459769173766,平台A锁定
0.5,0.44,0.22,0.28,0.993025101859348,0.9867658580542477,0.9898954799567978,0.9797909599135957,163.71541456384415,平台A锁定
0.5,0.46,0.23,0.27,0.9930270063317157,0.9867619464416805,0.9898944763866981,0.9797889527733962,163.68412148849157,平台A锁定
0.5,0.48,0.24,0.26,0.993028910195477,0.9867580335886674,0.9898934718920722,0.9797869437841444,163.65224994774417,平台A锁定
0.5,0.5,0.25,0.25,0.9930308134508209,0.9867541194948071,0.9898924664728139,0.979784932945628,163.61997474425272,平台A锁定
0.5,0.52,0.26,0.24,0.9930327160979348,0.9867502041596969,0.9898914601288158,0.9797829202576317,163.58749427415125,平台A锁定
0.5,0.54,0.27,0.22999999999999998,0.993034618137007,0.9867462875829355,0.9898904528599712,0.9797809057199425,163.55503103847585,平台A锁定
0.5,0.56,0.28,0.21999999999999997,0.9930365195682247,0.9867423697641203,0.9898894446661726,0.979778889332345,163.52283142006257,平台A锁定
0.5,0.58,0.29,0.21000000000000002,0.9930384203917764,0.9867384507028493,0.9898884355473128,0.9797768710946256,163.49116450938664,平台A锁定
0.5,0.6,0.3,0.2,0.9930403206078497,0.9867345303987197,0.9898874255032848,0.9797748510065695,163.4603197607341,平台A锁定
0.5,0.62,0.31,0.19,0.9930422202166319,0.9867306088513293,0.9898864145339806,0.9797728290679613,163.43060328177975,平台A锁定
0.5,0.64,0.32,0.18,0.9930441192183108,0.986726686060275,0.9898854026392929,0.9797708052785858,163.40233261310672,平台A锁定
0.5,0.66,0.33,0.16999999999999998,0.9930460176130741,0.986722762025154,0.9898843898191141,0.9797687796382281,163.37582994540537,平台A锁定
0.5,0.68,0.34,0.15999999999999998,0.9930479154011089,0.9867188367455634,0.9898833760733361,0.9797667521466723,163.3514138524662,平台A锁定
0.5,0.7000000000000001,0.35000000000000003,0.14999999999999997,0.9930498125826028,0.9867149102211,0.9898823614018515,0.9797647228037029,163.3293897815723,平台A锁定
0.5,0.72,0.36,0.14,0.9930517091577432,0.9867109824513604,0.9898813458045518,0.9797626916091036,163.3100397241281,平台A锁定
0.5,0.74,0.37,0.13,0.9930536051267175,0.986707053435941,0.9898803292813292,0.9797606585626585,163.2936116630782,平台A锁定
0.5,0.76,0.38,0.12,0.9930555004897127,0.9867031231744386,0.9898793118320757,0.9797586236641513,163.28030952783706,平台A锁定
0.5,0.78,0.39,0.10999999999999999,0.9930573952469157,0.9866991916664496,0.9898782934566827,0.9797565869133653,163.27028444902993,平台A锁定
0.5,0.8,0.4,0.09999999999999998,0.9930592893985141,0.9866952589115694,0.9898772741550417,0.9797545483100835,163.26362806904345,平台A锁定
0.5,0.8200000000000001,0.41000000000000003,0.08999999999999997,0.9930611829446943,0.9866913249093948,0.9898762539270445,0.9797525078540891,163.26036852111363,平台A锁定
0.5,0.84,0.42,0.08000000000000002,0.993063075885644,0.986687389659521,0.9898752327725825,0.979750465545165,163.2604694522105,平台A锁定
0.5,0.86,0.43,0.07,0.9930649682215495,0.9866834531615443,0.9898742106915469,0.9797484213830938,163.26383216736812,平台A锁定
0.5,0.88,0.44,0.06,0.9930668599525982,0.9866795154150599,0.9898731876838291,0.9797463753676582,163.2703006640635,平台A锁定
0.5,0.9,0.45,0.04999999999999999,0.9930687510789766,0.9866755764196634,0.98987216374932,0.97974432749864,163.2796690559073,平台A锁定
0.5,0.92,0.46,0.03999999999999998,0.9930706416008712,0.9866716361749501,0.9898711388879107,0.9797422777758213,163.29169069663484,平台A锁定
0.5,0.9400000000000001,0.47000000000000003,0.02999999999999997,0.9930725315184687,0.9866676946805151,0.9898701130994919,0.9797402261989838,163.3060882300593,平台A锁定
0.5,0.96,0.48,0.020000000000000018,0.993074420831956,0.9866637519359533,0.9898690863839547,0.9797381727679093,163.32256380928027,平台A锁定
0.5,0.98,0.49,0.010000000000000009,0.9930763095415192,0.9866598079408598,0.9898680587411894,0.979736117482379,163.34080882977537,平台A锁定
0.5,1.0,0.5,0.0,0.9930781976473448,0.9866558626948293,0.989867030171087,0.9797340603421741,163.36051267600772,平台A锁定
0.55,0.0,0.0,0.55,0.9929843392962635,0.9868720804055604,0.9899282098509119,0.9798564197018239,163.87064154460418,平台A锁定
0.55,0.02,0.011000000000000001,0.539,0.9929864490266652,0.9868678142443825,0.9899271316355238,0.9798542632710477,163.88329877745676,平台A锁定
0.55,0.04,0.022000000000000002,0.528,0.9929885580156897,0.9868635465953087,0.9899260523054992,0.9798521046109985,163.89517101174332,平台A锁定
0.55,0.06,0.033,0.517,0.9929906662635885,0.9868592774578098,0.989924971860699,0.9798499437213982,163.9062667441074,平台A锁定
0.55,0.08,0.044000000000000004,0.5060000000000001,0.9929927737706139,0.9868550068313552,0.9899238903009846,0.9798477806019691,163.91659555782604,平台A锁定
0.55,0.1,0.05500000000000001,0.49500000000000005,0.9929948805370179,0.9868507347154151,0.9899228076262165,0.979845615252433,163.92616821058587,平台A锁定
0.55,0.12,0.066,0.48400000000000004,0.9929969865630524,0.986846461109459,0.9899217238362557,0.9798434476725113,163.93499672114658,平台A锁定
0.55,0.14,0.07700000000000001,0.47300000000000003,0.992999091848969,0.9868421860129565,0.9899206389309627,0.9798412778619254,163.94309445359053,平台A锁定
0.55,0.16,0.08800000000000001,0.462,0.9930011963950197,0.9868379094253765,0.9899195529101981,0.9798391058203962,163.95047619763534,平台A锁定
0.55,0.18,0.099,0.45100000000000007,0.9930033002014558,0.9868336313461883,0.989918465773822,0.9798369315476441,163.9571582433084,平台A锁定
0.55,0.2,0.11000000000000001,0.44000000000000006,0.993005403268529,0.9868293517748603,0.9899173775216947,0.9798347550433893,163.96315844802086,平台A锁定
0.55,0.22,0.12100000000000001,0.42900000000000005,0.9930075055964905,0.9868250707108612,0.9899162881536758,0.9798325763073518,163.96849629388643,平台A锁定
0.55,0.24,0.132,0.41800000000000004,0.9930096071855921,0.9868207881536598,0.9899151976696259,0.9798303953392519,163.97319293291733,平台A锁定
0.55,0.26,0.14300000000000002,0.40700000000000003,0.9930117080360841,0.9868165041027237,0.9899141060694039,0.9798282121388078,163.97727121754187,平台A锁定
0.55,0.28,0.15400000000000003,0.396,0.9930138081482185,0.9868122185575212,0.9899130133528699,0.9798260267057397,163.98075571373144,平台A锁定
0.55,0.3,0.165,0.385,0.9930159075222459,0.9868079315175202,0.9899119195198831,0.9798238390397661,163.98367269392432,平台A锁定
0.55,0.32,0.17600000000000002,0.374,0.9930180061584174,0.9868036429821878,0.9899108245703025,0.9798216491406052,163.98605010688513,平台A锁定
0.55,0.34,0.18700000000000003,0.363,0.9930201040569837,0.986799352950992,0.9899097285039878,0.9798194570079757,163.98791752166915,平台A锁定
0.55,0.36,0.198,0.35200000000000004,0.9930222012181958,0.9867950614233991,0.9899086313207974,0.979817262641595,163.98930604300213,平台A锁定
0.55,0.38,0.20900000000000002,0.341,0.993024297642304,0.986790768398877,0.9899075330205905,0.9798150660411811,163.99024819561345,平台A锁定
0.55,0.4,0.22000000000000003,0.33,0.9930263933295591,0.9867864738768919,0.9899064336032255,0.979812867206451,163.99077777544431,平台A锁定
0.55,0.42,0.231,0.31900000000000006,0.9930284882802114,0.9867821778569109,0.9899053330685612,0.9798106661371223,163.99092966615777,平台A锁定
0.55,0.44,0.24200000000000002,0.30800000000000005,0.9930305824945116,0.9867778803383995,0.9899042314164556,0.9798084628329111,163.99073962004724,平台A锁定
0.55,0.46,0.25300000000000006,0.29700000000000004,0.9930326759727095,0.9867735813208245,0.989903128646767,0.979806257293534,163.99024400322298,平台A锁定
0.55,0.48,0.264,0.28600000000000003,0.9930347687150558,0.986769280803652,0.989902024759354,0.9798040495187078,163.98947950593964,平台A锁定
0.55,0.5,0.275,0.275,0.9930368607218004,0.9867649787863472,0.9899009197540738,0.9798018395081476,163.98848281996706,平台A锁定
0.55,0.52,0.28600000000000003,0.264,0.9930389519931929,0.9867606752683756,0.9898998136307843,0.9797996272615686,163.98729028609998,平台A锁定
0.55,0.54,0.29700000000000004,0.253,0.9930410425294836,0.9867563702492032,0.9898987063893434,0.9797974127786867,163.9859375161058,平台A锁定
0.55,0.56,0.30800000000000005,0.242,0.9930431323309226,0.9867520637282947,0.9898975980296086,0.9797951960592173,163.98445899465753,平台A锁定
0.55,0.58,0.319,0.23100000000000004,0.9930452213977589,0.986747755705115,0.989896488551437,0.9797929771028738,163.98288766795656,平台A锁定
0.55,0.6,0.33,0.22000000000000003,0.9930473097302428,0.9867434461791288,0.9898953779546857,0.9797907559093716,163.98125452681887,平台A锁定
0.55,0.62,0.341,0.20900000000000002,0.9930493973286231,0.9867391351498007,0.9898942662392118,0.9797885324784238,163.97958819285458,平台A锁定
0.55,0.64,0.35200000000000004,0.198,0.9930514841931501,0.9867348226165952,0.9898931534048727,0.9797863068097453,163.9779145169809,平台A锁定
0.55,0.66,0.36300000000000004,0.187,0.9930535703240725,0.9867305085789762,0.9898920394515243,0.9797840789030486,163.97625619981778,平台A锁定
0.55,0.68,0.37400000000000005,0.176,0.9930556557216401,0.9867261930364076,0.9898909243790239,0.9797818487580477,163.9746324434208,平台A锁定
0.55,0.7000000000000001,0.38500000000000006,0.16499999999999998,0.9930577403861016,0.9867218759883535,0.9898898081872276,0.9797796163744551,163.97305864339376,平台A锁定
0.55,0.72,0.396,0.15400000000000003,0.9930598243177061,0.9867175574342767,0.9898886908759914,0.9797773817519828,163.97154612953128,平台A锁定
0.55,0.74,0.40700000000000003,0.14300000000000002,0.9930619075167029,0.986713237373641,0.9898875724451719,0.9797751448903439,163.97010196198175,平台A锁定
0.55,0.76,0.41800000000000004,0.132,0.9930639899833403,0.9867089158059095,0.989886452894625,0.9797729057892498,163.96872878832406,平台A锁定
0.55,0.78,0.42900000000000005,0.121,0.9930660717178678,0.9867045927305448,0.9898853322242063,0.9797706644484125,163.9674247652024,平台A锁定
0.55,0.8,0.44000000000000006,0.10999999999999999,0.9930681527205338,0.9867002681470096,0.9898842104337717,0.9797684208675435,163.96618354616496,平台A锁定
0.55,0.8200000000000001,0.45100000000000007,0.09899999999999998,0.9930702329915867,0.9866959420547669,0.9898830875231768,0.9797661750463535,163.96499433533762,平台A锁定
0.55,0.84,0.462,0.08800000000000002,0.9930723125312754,0.9866916144532782,0.9898819634922769,0.9797639269845536,163.96384200453966,平台A锁定
0.55,0.86,0.47300000000000003,0.07700000000000001,0.9930743913398479,0.9866872853420061,0.989880838340927,0.979761676681854,163.9627072696169,平台A锁定
0.55,0.88,0.48400000000000004,0.066,0.9930764694175528,0.9866829547204126,0.9898797120689826,0.9797594241379654,163.96156692009183,平台A锁定
0.55,0.9,0.49500000000000005,0.05499999999999999,0.9930785467646382,0.9866786225879588,0.9898785846762985,0.979757169352597,163.96039409491186,平台A锁定
0.55,0.92,0.5060000000000001,0.043999999999999984,0.9930806233813523,0.9866742889441061,0.9898774561627293,0.9797549123254584,163.95915859608905,平台A锁定
0.55,0.9400000000000001,0.5170000000000001,0.032999999999999974,0.9930826992679433,0.9866699537883168,0.9898763265281301,0.9797526530562601,163.95782723138487,平台A锁定
0.55,0.96,0.528,0.022000000000000023,0.9930847744246591,0.9866656171200505,0.9898751957723548,0.9797503915447097,163.95636417698393,平台A锁定
0.55,0.98,0.539,0.011000000000000012,0.9930868488517473,0.9866612789387693,0.9898740638952583,0.9797481277905166,163.95473135119948,平台A锁定
0.55,1.0,0.55,0.0,0.9930889225494558,0.986656939243933,0.9898729308966945,0.9797458617933889,163.9528887906942,平台A锁定
0.6,0.0,0.0,0.6,0.9929856270444264,0.9868925276149376,0.989939077329682,0.979878154659364,163.4356171067728,平台A锁定
0.6,0.02,0.012,0.588,0.9929879286010485,0.9868878809239052,0.9899379047624768,0.9798758095249537,163.4568067550173,平台A锁定
0.6,0.04,0.024,0.576,0.9929902292754416,0.9868832324649951,0.9899367308702183,0.9798734617404367,163.47724597337188,平台A锁定
0.6,0.06,0.036,0.564,0.9929925290679339,0.9868785822375208,0.9899355556527274,0.9798711113054547,163.4969426108556,平台A锁定
0.6,0.08,0.048,0.552,0.9929948279788521,0.9868739302407948,0.9899343791098234,0.9798687582196469,163.515904921318,平台A锁定
0.6,0.1,0.06,0.54,0.9929971260085239,0.9868692764741303,0.9899332012413271,0.9798664024826541,163.53414158928916,平台A锁定
0.6,0.12,0.072,0.528,0.9929994231572755,0.9868646209368396,0.9899320220470575,0.9798640440941151,163.5516617521855,平台A锁定
0.6,0.14,0.084,0.516,0.9930017194254339,0.9868599636282347,0.9899308415268343,0.9798616830536686,163.56847501817467,平台A锁定
0.6,0.16,0.096,0.504,0.9930040148133262,0.986855304547628,0.9899296596804772,0.9798593193609543,163.58459147897028,平台A锁定
0.6,0.18,0.108,0.492,0.9930063093212786,0.9868506436943308,0.9899284765078047,0.9798569530156095,163.60002171680256,平台A锁定
0.6,0.2,0.12,0.48,0.9930086029496179,0.9868459810676546,0.9899272920086363,0.9798545840172725,163.6147768048041,平台A锁定
0.6,0.22,0.132,0.46799999999999997,0.99301089569867,0.9868413166669104,0.9899261061827902,0.9798522123655804,163.62886830006016,平台A锁定
0.6,0.24,0.144,0.45599999999999996,0.9930131875687616,0.986836650491409,0.9899249190300853,0.9798498380601706,163.64230822858977,平台A锁定
0.6,0.26,0.156,0.444,0.9930154785602177,0.9868319825404607,0.9899237305503392,0.9798474611006783,163.6551090615694,平台A锁定
0.6,0.28,0.168,0.432,0.9930177686733654,0.9868273128133759,0.9899225407433707,0.9798450814867413,163.66728368219376,平台A锁定
0.6,0.3,0.18,0.42,0.9930200579085299,0.9868226413094644,0.9899213496089971,0.9798426992179943,163.67884534263172,平台A锁定
0.6,0.32,0.192,0.408,0.9930223462660364,0.986817968028036,0.9899201571470362,0.9798403142940724,163.68980761069568,平台A锁定
0.6,0.34,0.20400000000000001,0.39599999999999996,0.9930246337462115,0.9868132929684001,0.9899189633573058,0.9798379267146117,163.70018430594678,平台A锁定
0.6,0.36,0.216,0.384,0.9930269203493794,0.9868086161298654,0.9899177682396224,0.9798355364792448,163.70998942516218,平台A锁定
0.6,0.38,0.22799999999999998,0.372,0.9930292060758663,0.9868039375117406,0.9899165717938034,0.9798331435876069,163.71923705728048,平台A锁定
0.6,0.4,0.24,0.36,0.9930314909259966,0.9867992571133345,0.9899153740196656,0.9798307480393311,163.7279412881494,平台A锁定
0.6,0.42,0.252,0.34800000000000003,0.9930337749000958,0.9867945749339553,0.9899141749170255,0.9798283498340511,163.7361160956618,平台A锁定
0.6,0.44,0.264,0.336,0.9930360579984883,0.9867898909729109,0.9899129744856996,0.9798259489713992,163.7437752360935,平台A锁定
0.6,0.46,0.276,0.324,0.9930383402214991,0.9867852052295087,0.9899117727255039,0.9798235454510078,163.75093212273563,平台A锁定
0.6,0.48,0.288,0.312,0.9930406215694527,0.9867805177030562,0.9899105696362545,0.9798211392725089,163.75759969814834,平台A锁定
0.6,0.5,0.3,0.3,0.9930429020426734,0.9867758283928602,0.9899093652177668,0.9798187304355336,163.763790301624,平台A锁定
0.6,0.52,0.312,0.288,0.9930451816414859,0.9867711372982276,0.9899081594698568,0.9798163189397135,163.76951553365592,平台A锁定
0.6,0.54,0.324,0.27599999999999997,0.993047460366214,0.9867664444184652,0.9899069523923396,0.9798139047846792,163.7747861194024,平台A锁定
0.6,0.56,0.336,0.26399999999999996,0.9930497382171819,0.9867617497528787,0.9899057439850303,0.9798114879700606,163.7796117732962,平台A锁定
0.6,0.58,0.348,0.252,0.9930520151947134,0.9867570533007741,0.9899045342477437,0.9798090684954875,163.78400106701514,平台A锁定
0.6,0.6,0.36,0.24,0.9930542912991324,0.9867523550614569,0.9899033231802946,0.9798066463605892,163.78796130311298,平台A锁定
0.6,0.62,0.372,0.22799999999999998,0.9930565665307627,0.9867476550342325,0.9899021107824976,0.9798042215649951,163.79149839654858,平台A锁定
0.6,0.64,0.384,0.216,0.9930588408899275,0.9867429532184062,0.9899008970541668,0.9798017941083337,163.79461676627596,平台A锁定
0.6,0.66,0.396,0.204,0.9930611143769502,0.9867382496132824,0.9898996819951162,0.9797993639902326,163.79731923890785,平台A锁定
0.6,0.68,0.40800000000000003,0.19199999999999998,0.9930633869921546,0.9867335442181657,0.9898984656051601,0.9797969312103203,163.79960696621998,平台A锁定
0.6,0.7000000000000001,0.42000000000000004,0.17999999999999997,0.993065658735863,0.98672883703236,0.9898972478841115,0.9797944957682231,163.80147935801241,平台A锁定
0.6,0.72,0.432,0.168,0.9930679296083993,0.9867241280551696,0.9898960288317844,0.9797920576635689,163.80293403148943,平台A锁定
0.6,0.74,0.444,0.156,0.9930701996100856,0.9867194172858976,0.9898948084479916,0.9797896168959832,163.80396677796136,平台A锁定
0.6,0.76,0.45599999999999996,0.144,0.9930724687412451,0.9867147047238474,0.9898935867325462,0.9797871734650925,163.80457154728592,平台A锁定
0.6,0.78,0.46799999999999997,0.13199999999999998,0.9930747370022,0.9867099903683222,0.989892363685261,0.9797847273705221,163.8047404500479,平台A锁定
0.6,0.8,0.48,0.11999999999999997,0.9930770043932732,0.9867052742186248,0.989891139305949,0.9797822786118979,163.8044637770838,平台A锁定
0.6,0.8200000000000001,0.492,0.10799999999999996,0.9930792709147865,0.9867005562740571,0.9898899135944218,0.9797798271888436,163.80373003558543,平台A锁定
0.6,0.84,0.504,0.09600000000000002,0.9930815365670628,0.9866958365339218,0.9898886865504923,0.9797773731009846,163.80252600064685,平台A锁定
0.6,0.86,0.516,0.084,0.9930838013504235,0.9866911149975199,0.9898874581739717,0.9797749163479434,163.8008367808387,平台A锁定
0.6,0.88,0.528,0.072,0.9930860652651912,0.986686391664154,0.9898862284646726,0.9797724569293451,163.79864589612484,平台A锁定
0.6,0.9,0.54,0.059999999999999984,0.9930883283116871,0.9866816665331245,0.9898849974224058,0.9797699948448116,163.79593536625188,平台A锁定
0.6,0.92,0.552,0.04799999999999997,0.9930905904902335,0.986676939603733,0.9898837650469833,0.9797675300939666,163.7926858076064,平台A锁定
0.6,0.9400000000000001,0.5640000000000001,0.03599999999999996,0.9930928518011514,0.9866722108752796,0.9898825313382155,0.9797650626764309,163.7888765364779,平台A锁定
0.6,0.96,0.576,0.02400000000000002,0.9930951122447623,0.9866674803470651,0.9898812962959137,0.9797625925918274,163.78448567665077,平台A锁定
0.6,0.98,0.588,0.01200000000000001,0.9930973718213879,0.9866627480183895,0.9898800599198887,0.9797601198397774,163.77949026929755,平台A锁定
0.6,1.0,0.6,0.0,0.9930996305313491,0.9866580138885522,0.9898788222099506,0.9797576444199013,163.77386638326487,平台A锁定
0.65,0.0,0.0,0.65,0.9929869123583028,0.9869129421922748,0.9899499272752887,0.9798998545505776,162.90977803950364,平台A锁定
0.65,0.02,0.013000000000000001,0.637,0.9929894057463019,0.9869079161756192,0.9899486609609606,0.9798973219219211,162.93710808012077,平台A锁定
0.65,0.04,0.026000000000000002,0.624,0.992991898098992,0.986902888087491,0.9899473930932415,0.9798947861864831,162.96364246326743,平台A锁定
0.65,0.06,0.039,0.611,0.9929943894167899,0.9868978579270187,0.9899461236719043,0.9798922473438085,162.98938799787572,平台A锁定
0.65,0.08,0.052000000000000005,0.5980000000000001,0.9929968797001109,0.9868928256933299,0.9899448526967204,0.9798897053934408,163.0143515020797,平台A锁定
0.65,0.1,0.065,0.5850000000000001,0.9929993689493716,0.9868877913855528,0.9899435801674622,0.9798871603349244,163.0385398148989,平台A锁定
0.65,0.12,0.078,0.5720000000000001,0.9930018571649871,0.9868827550028143,0.9899423060839008,0.9798846121678014,163.06195980521184,平台A锁定
0.65,0.14,0.09100000000000001,0.559,0.993004344347373,0.9868777165442418,0.9899410304458074,0.9798820608916148,163.08461837764418,平台A锁定
0.65,0.16,0.10400000000000001,0.546,0.9930068304969448,0.9868726760089611,0.989939753252953,0.9798795065059059,163.10652247501767,平台A锁定
0.65,0.18,0.11699999999999999,0.533,0.9930093156141176,0.9868676333960987,0.9899384745051082,0.9798769490102164,163.12767907698654,平台A锁定
0.65,0.2,0.13,0.52,0.9930117996993059,0.9868625887047802,0.989937194202043,0.979874388404086,163.14809519453308,平台A锁定
0.65,0.22,0.14300000000000002,0.507,0.9930142827529249,0.9868575419341309,0.9899359123435278,0.9798718246870558,163.16777785999645,平台A锁定
0.65,0.24,0.156,0.49400000000000005,0.9930167647753889,0.9868524930832757,0.9899346289293323,0.9798692578586646,163.1867341123614,平台A锁定
0.65,0.26,0.169,0.481,0.9930192457671123,0.9868474421513391,0.9899333439592257,0.9798666879184514,163.20497097758079,平台A锁定
0.65,0.28,0.18200000000000002,0.46799999999999997,0.9930217257285097,0.9868423891374454,0.9899320574329775,0.979864114865955,163.22249544375242,平台A锁定
0.65,0.3,0.195,0.45499999999999996,0.9930242046599946,0.9868373340407182,0.9899307693503564,0.9798615387007128,163.2393144310584,平台A锁定
0.65,0.32,0.20800000000000002,0.44199999999999995,0.9930266825619811,0.9868322768602807,0.9899294797111309,0.9798589594222619,163.25543475644156,平台A锁定
0.65,0.34,0.22100000000000003,0.42899999999999994,0.9930291594348826,0.986827217595256,0.9899281885150693,0.9798563770301386,163.2708630930952,平台A锁定
0.65,0.36,0.23399999999999999,0.41600000000000004,0.993031635279113,0.9868221562447668,0.9899268957619398,0.9798537915238797,163.28560592493358,平台A锁定
0.65,0.38,0.24700000000000003,0.403,0.9930341100950854,0.986817092807935,0.9899256014515101,0.9798512029030203,163.29966949631418,平台A锁定
0.65,0.4,0.26,0.39,0.9930365838832126,0.9868120272838826,0.9899243055835476,0.9798486111670952,163.31305975740466,平台A锁定
0.65,0.42,0.273,0.37700000000000006,0.9930390566439076,0.9868069596717306,0.9899230081578191,0.9798460163156382,163.32578230567293,平台A锁定
0.65,0.44,0.28600000000000003,0.36400000000000005,0.9930415283775833,0.9868018899706,0.9899217091740917,0.9798434183481833,163.33784232411114,平台A锁定
0.65,0.46,0.29900000000000004,0.35100000000000003,0.9930439990846525,0.9867968181796116,0.989920408632132,0.9798408172642641,163.34924451688553,平台A锁定
0.65,0.48,0.312,0.338,0.9930464687655272,0.9867917442978856,0.9899191065317063,0.9798382130634128,163.35999304320322,平台A锁定
0.65,0.5,0.325,0.325,0.9930489374206196,0.9867866683245419,0.9899178028725808,0.9798356057451615,163.37009145026445,平台A锁定
0.65,0.52,0.338,0.312,0.9930514050503421,0.9867815902586995,0.9899164976545207,0.9798329953090416,163.37954260622698,平台A锁定
0.65,0.54,0.35100000000000003,0.299,0.9930538716551061,0.9867765100994772,0.9899151908772916,0.9798303817545833,163.38834863414488,平台A锁定
0.65,0.56,0.36400000000000005,0.286,0.9930563372353234,0.9867714278459945,0.9899138825406589,0.9798277650813179,163.39651084787903,平台A锁定
0.65,0.58,0.377,0.273,0.9930588017914054,0.9867663434973689,0.9899125726443871,0.9798251452887743,163.404029690942,平台A锁定
0.65,0.6,0.39,0.26,0.9930612653237635,0.986761257052718,0.9899112611882408,0.9798225223764815,163.410904679235,平台A锁定
0.65,0.62,0.403,0.24700000000000003,0.9930637278328084,0.9867561685111597,0.989909948171984,0.979819896343968,163.4171343485522,平台A锁定
0.65,0.64,0.41600000000000004,0.23399999999999999,0.9930661893189517,0.9867510778718108,0.9899086335953813,0.9798172671907626,163.4227162076726,平台A锁定
0.65,0.66,0.42900000000000005,0.22099999999999997,0.9930686497826039,0.986745985133788,0.9899073174581959,0.9798146349163919,163.4276466977196,平台A锁定
0.65,0.68,0.44200000000000006,0.20799999999999996,0.9930711092241753,0.9867408902962073,0.9899059997601913,0.9798119995203826,163.43192115837425,平台A锁定
0.65,0.7000000000000001,0.45500000000000007,0.19499999999999995,0.9930735676440763,0.9867357933581844,0.9899046805011303,0.9798093610022607,163.43553380137297,平台A锁定
0.65,0.72,0.46799999999999997,0.18200000000000002,0.9930760250427175,0.986730694318835,0.9899033596807763,0.9798067193615525,163.43847769156548,平台A锁定
0.65,0.74,0.481,0.169,0.9930784814205086,0.9867255931772743,0.9899020372988914,0.9798040745977828,163.4407447356524,平台A锁定
0.65,0.76,0.49400000000000005,0.156,0.9930809367778595,0.9867204899326164,0.989900713355238,0.9798014267104759,163.442325678573,平台A锁定
0.65,0.78,0.507,0.143,0.9930833911151802,0.986715384583976,0.9898993878495781,0.9797987756991562,163.4432101073366,平台A锁定
0.65,0.8,0.52,0.12999999999999998,0.9930858444328794,0.9867102771304667,0.989898060781673,0.9797961215633461,163.44338646195274,平台A锁定
0.65,0.8200000000000001,0.533,0.11699999999999997,0.9930882967313668,0.9867051675712015,0.9898967321512842,0.9797934643025683,163.44284205299394,平台A锁定
0.65,0.84,0.546,0.10400000000000002,0.9930907480110518,0.9867000559052939,0.9898954019581728,0.9797908039163457,163.4415630851833,平台A锁定
0.65,0.86,0.559,0.09100000000000001,0.9930931982723428,0.9866949421318562,0.9898940702020995,0.9797881404041989,163.4395346863169,平台A锁定
0.65,0.88,0.5720000000000001,0.078,0.993095647515649,0.9866898262500009,0.989892736882825,0.97978547376565,163.4367409407525,平台A锁定
0.65,0.9,0.5850000000000001,0.06499999999999999,0.993098095741379,0.9866847082588398,0.9898914020001094,0.9797828040002188,163.4331649266502,平台A锁定
0.65,0.92,0.5980000000000001,0.05199999999999998,0.9931005429499409,0.9866795881574841,0.9898900655537125,0.979780131107425,163.4287887561028,平台A锁定
0.65,0.9400000000000001,0.6110000000000001,0.038999999999999965,0.9931029891417426,0.9866744659450452,0.9898887275433939,0.9797774550867877,163.42359361730533,平台A锁定
0.65,0.96,0.624,0.026000000000000023,0.9931054343171928,0.986669341620633,0.989887387968913,0.9797747759378258,163.41755981793247,平台A锁定
0.65,0.98,0.637,0.013000000000000012,0.9931078784766992,0.9866642151833582,0.9898860468300288,0.9797720936600575,163.41066682889488,平台A锁定
0.65,1.0,0.65,0.0,0.9931103216206691,0.9866590866323307,0.9898847041265,0.9797694082529999,163.40289332773483,平台A锁定
0.7,0.0,0.0,0.7,0.9929881952431111,0.9869333241922451,0.989960759717678,0.9799215194353562,162.33224947627474,平台A锁定
0.7,0.02,0.013999999999999999,0.6859999999999999,0.9929908804675837,0.9869279200512372,0.9899594002594104,0.9799188005188209,162.3646872655703,平台A锁定
0.7,0.04,0.027999999999999997,0.6719999999999999,0.9929935644914406,0.9869225135116652,0.9899580390015529,0.9799160780031058,162.39625970535286,平台A锁定
0.7,0.06,0.041999999999999996,0.6579999999999999,0.9929962473152025,0.9869171045724415,0.9899566759438221,0.9799133518876441,162.42697346525506,平台A锁定
0.7,0.08,0.055999999999999994,0.644,0.992998928939388,0.9869116932324795,0.9899553110859338,0.9799106221718675,162.45683493845382,平台A锁定
0.7,0.1,0.06999999999999999,0.63,0.9930016093645169,0.9869062794906911,0.989953944427604,0.979907888855208,162.485850250266,平台A锁定
0.7,0.12,0.08399999999999999,0.616,0.9930042885911083,0.9869008633459881,0.9899525759685482,0.9799051519370965,162.5140252649723,平台A锁定
0.7,0.14,0.098,0.602,0.9930069666196811,0.9868954447972819,0.9899512057084815,0.979902411416963,162.54136559067084,平台A锁定
0.7,0.16,0.11199999999999999,0.588,0.9930096434507538,0.9868900238434827,0.9899498336471182,0.9798996672942365,162.56787658194912,平台A锁定
0.7,0.18,0.126,0.574,0.993012319084845,0.9868846004835011,0.989948459784173,0.9798969195683461,162.59356334019944,平台A锁定
