alpha,beta,final_u_A,final_m_A,combined_share_A,concentration_C,market_state
0.0,2.6,0.5000000000000014,0.5000000000000066,0.500000000000004,7.993605777301127e-15,双平台共存
0.1,2.6,0.5000000001337143,0.5000000006818115,0.5000000004077629,8.155257580355624e-10,双平台共存
0.2,2.6,0.5027700190593228,0.5099866347159158,0.5063783268876193,0.012756653775238602,双平台共存
0.3,2.6,0.6379842680147667,0.8572014141006774,0.7475928410577221,0.4951856821154441,市场倾斜
0.4,2.6,0.7120424823502928,0.9333013327557987,0.8226719075530458,0.6453438151060915,市场倾斜
0.5,2.6,0.7670285937809806,0.9622898804869123,0.8646592371339465,0.729318474267893,市场倾斜
0.6,2.6,0.810423773073917,0.9759759657788752,0.8931998694263961,0.7863997388527922,市场倾斜
0.7,2.6,0.8453463183932809,0.9832899158386943,0.9143181171159875,0.8286362342319752,市场锁定
0.8,2.6,0.8736743451661992,0.9875531948073536,0.9306137699867765,0.8612275399735528,市场锁定
0.9,2.6,0.8967369592861185,0.9902072468460204,0.9434721030660694,0.8869442061321389,市场锁定
1.0,2.6,0.915547759949654,0.9919471507235934,0.9537474553366236,0.9074949106732474,市场锁定
1.1,2.6,0.9309069429688819,0.9931359379224773,0.9620214404456796,0.9240428808913592,市场锁定
1.2,2.6,0.9434565112750437,0.9939757719730917,0.9687161416240677,0.9374322832481354,市场锁定
1.3,2.6,0.9537155605208659,0.9945854014692285,0.9741504809950472,0.9483009619900944,市场锁定
1.4,2.6,0.962105467370341,0.9950378155067152,0.9785716414385282,0.9571432828770562,市场锁定
1.5,2.6,0.9689690338404632,0.9953796677397317,0.9821743507900975,0.9643487015801949,市场锁定
1.6,2.6,0.9745855183368419,0.99564181204773,0.9851136651922859,0.9702273303845719,市场锁定
1.7,2.6,0.9791826306824196,0.9958452707446506,0.9875139507135351,0.9750279014270702,市场锁定
1.8,2.6,0.9829461836541797,0.9960047467592507,0.9894754652067153,0.9789509304134304,市场锁定
1.9,2.6,0.9860278933246858,0.9961307616320035,0.9910793274783447,0.9821586549566893,市场锁定
2.0,2.6,0.9885516997887601,0.9962309971117931,0.9923913484502767,0.9847826969005532,市场锁定
2.1,2.6,0.9906188978940471,0.9963111604616546,0.9934650291778508,0.9869300583557017,市场锁定
2.2,2.6,0.9923123074716127,0.9963755567254815,0.9943439320985471,0.9886878641970942,市场锁定
2.3,2.6,0.9936996664969631,0.9964274759931165,0.9950635712450397,0.9901271424900796,市场锁定
2.4,2.6,0.994836394503218,0.9964694610756197,0.9956529277894188,0.9913058555788378,市场锁定
2.5,2.6,0.9957678449288523,0.996503496166069,0.9961356705474607,0.9922713410949213,市场锁定
2.6,2.6,0.9965311422210226,0.9965311422210226,0.9965311422210226,0.9930622844420451,市场锁定
2.7,2.6,0.9971566811948909,0.9965536357245691,0.99685515845973,0.99371031691946,市场锁定
2.8,2.6,0.9976693514271748,0.9965719618316857,0.9971206566294303,0.9942413132588606,市场锁定
2.9,2.6,0.998089537605611,0.9965869092809876,0.9973382234432993,0.9946764468865986,市场锁定
3.0,2.6,0.9984339371891305,0.9965991121290325,0.9975165246590816,0.995033049318163,市场锁定
3.1,2.6,0.9987162290009488,0.996609081816938,0.9976626554089434,0.9953253108178868,市场锁定
3.2,2.6,0.9989476201170095,0.9966172320473312,0.9977824260821704,0.9955648521643408,市场锁定
3.3,2.6,0.9991372933376209,0.9966238982470204,0.9978805957923207,0.9957611915846413,市场锁定
3.4,2.6,0.9992927734109557,0.9966293529055785,0.9979610631582672,0.9959221263165342,市场锁定
3.5,2.6,0.999420226829634,0.9966338177401425,0.9980270222848883,0.9960540445697765,市场锁定
3.6,2.6,0.9995247072984288,0.9966374733952792,0.998081090346854,0.996162180693708,市场锁定
3.7,2.6,0.9996103567537465,0.9966404672129201,0.9981254119833334,0.9962508239666666,市场锁定
3.8,2.6,0.9996805700085116,0.9966429194805233,0.9981617447445175,0.9963234894890349,市场锁定
3.9,2.6,0.9997381296223579,0.996644928471935,0.9981915290471464,0.9963830580942928,市场锁定
4.0,2.6,0.9997853163943747,0.9966465745253769,0.9982159454598758,0.9964318909197516,市场锁定
4.1,2.6,0.9998239998936075,0.9966479233500344,0.9982359616218209,0.9964719232436419,市场锁定
4.2,2.6,0.9998557126402106,0.9966490287122821,0.9982523706762463,0.9965047413524927,市场锁定
4.3,2.6,0.9998817108943955,0.9966499346213963,0.9982658227578959,0.9965316455157918,市场锁定
4.4,2.6,0.999903024474122,0.9966506771103532,0.9982768507922376,0.9965537015844752,市场锁定
4.5,2.6,0.9999204975838973,0.9966512856883072,0.9982858916361023,0.9965717832722045,市场锁定
4.6,2.6,0.9999348222781861,0.9966517845263481,0.9982933034022671,0.9965866068045341,市场锁定
4.7,2.6,0.9999465658892489,0.9966521934262375,0.9982993796577432,0.9965987593154864,市场锁定
4.8,2.6,0.9999561935087843,0.9966525286123304,0.9983043610605573,0.9966087221211147,市场锁定
4.9,2.6,0.9999640864158998,0.9966528033792836,0.9983084448975917,0.9966168897951835,市场锁定
5.0,2.6,0.9999705571827142,0.9966530286220325,0.9983117929023734,0.9966235858047467,市场锁定
0.0,2.7,0.5000000000000016,0.5000000000000071,0.5000000000000043,8.659739592076221e-15,双平台共存
0.1,2.7,0.5000000002893725,0.500000001503623,0.5000000008964978,1.7929955298257028e-09,双平台共存
0.2,2.7,0.5075569204703525,0.527748371065284,0.5176526457678183,0.03530529153563655,双平台共存
0.3,2.7,0.6433673635109444,0.8722019201190673,0.7577846418150058,0.5155692836300116,市场倾斜
0.4,2.7,0.7150700843969714,0.9406670211037708,0.8278685527503711,0.6557371055007422,市场倾斜
0.5,2.7,0.7689907381189928,0.966815191407302,0.8679029647631473,0.7358059295262948,市场倾斜
0.6,2.7,0.8117748045804021,0.9790871120405825,0.8954309583104922,0.7908619166209846,市场倾斜
0.7,2.7,0.846314925996167,0.9855968152476723,0.9159558706219196,0.8319117412438393,市场锁定
0.8,2.7,0.8743911301696546,0.9893636848523273,0.931877407510991,0.8637548150219819,市场锁定
0.9,2.7,0.8972814415403705,0.9916931455098946,0.9444872935251325,0.8889745870502651,市场锁定
1.0,2.7,0.9159704748626649,0.9932113574484669,0.9545909161555659,0.9091818323111318,市场锁定
1.1,2.7,0.9312411237419883,0.9942434720304312,0.9627422978862097,0.9254845957724195,市场锁定
1.2,2.7,0.9437246778826531,0.9949695167031213,0.9693470972928873,0.9386941945857744,市场锁定
1.3,2.7,0.9539333965545712,0.99549465523952,0.9747140258970456,0.9494280517940912,市场锁定
1.4,2.7,0.9622841757660106,0.9958831937392156,0.9790836847526131,0.9581673695052262,市场锁定
1.5,2.7,0.9691168076502268,0.9961760404150883,0.9826464240326576,0.9652928480653151,市场锁定
1.6,2.7,0.9747084813878312,0.9964001319756886,0.9855543066817598,0.9711086133635197,市场锁定
1.7,2.7,0.9792854526005195,0.9965737495229833,0.9879296010617513,0.9758592021235027,市场锁定
1.8,2.7,0.9830324903161016,0.9967096334945391,0.9898710619053204,0.9797421238106407,市场锁定
1.9,2.7,0.9861005461437508,0.9968168721827887,0.9914587091632697,0.9829174183265394,市场锁定
2.0,2.7,0.9886129893123036,0.9969020822695989,0.9927575357909513,0.9855150715819024,市场锁定
2.1,2.7,0.9906706804467571,0.9969701675198223,0.9938204239832897,0.9876408479665794,市场锁定
2.2,2.7,0.9923561033276463,0.9970248188485296,0.994690461088088,0.9893809221761759,市场锁定
2.3,2.7,0.9937367316644139,0.997068851655259,0.9954027916598365,0.990805583319673,市场锁定
2.4,2.7,0.9948677741383316,0.9971044382952066,0.9959861062167691,0.9919722124335382,市场锁定
2.5,2.7,0.9957944137717543,0.9971332714736684,0.9964638426227113,0.9929276852454226,市场锁定
2.6,2.7,0.9965536357245691,0.9971566811948909,0.99685515845973,0.99371031691946,市场锁定
2.7,2.7,0.9971757198767145,0.9971757198767145,0.9971757198767145,0.994351439753429,市场锁定
2.8,2.7,0.9976854602087244,0.9971912252486208,0.9974383427286726,0.9948766854573452,市场锁定
2.9,2.7,0.9981031613823322,0.9972038674798779,0.9976535144311051,0.9953070288622101,市场锁定
3.0,2.7,0.998445453520228,0.9972141849341085,0.9978298192271682,0.9956596384543365,市场锁定
3.1,2.7,0.9987259585615375,0.9972226115980226,0.99797428507978,0.9959485701595601,市场锁定
3.2,2.7,0.9989558353843755,0.9972294983305987,0.9980926668574871,0.9961853337149742,市场锁定
3.3,2.7,0.9991442258630544,0.9972351294670633,0.9981896776650588,0.9963793553301177,市场锁定
3.4,2.7,0.999298619943276,0.9972397358903821,0.998269177916829,0.996538355833658,市场锁定
3.5,2.7,0.9994251544952842,0.9972435053882394,0.9983343299417617,0.9966686598835236,市场锁定
3.6,2.7,0.9995288579985203,0.9972465909045454,0.9983877244515329,0.9967754489030657,市场锁定
3.7,2.7,0.9996138509056595,0.9972491171443638,0.9984314840250117,0.9968629680500233,市场锁定
3.8,2.7,0.9996835097351098,0.9972511858818289,0.9984673478084694,0.9969346956169387,市场锁定
3.9,2.7,0.9997406014732081,0.9972528802400004,0.9984967408566042,0.9969934817132085,市场锁定
4.0,2.7,0.999787393668883,0.9972542681514445,0.9985208309101637,0.9970416618203275,市场锁定
4.1,2.7,0.9998257446245705,0.9972554051629235,0.998540574893747,0.9970811497874941,市场锁定
4.2,2.7,0.9998571772871264,0.9972563367129349,0.9985567570000307,0.9971135140000613,市场锁定
4.3,2.7,0.9998829397884101,0.9972570999841784,0.9985700198862943,0.9971400397725886,市场锁定
4.4,2.7,0.9999040550503236,0.9972577254123098,0.9985808902313167,0.9971617804626335,市场锁定
4.5,2.7,0.9999213614315058,0.9972582379161213,0.9985897996738136,0.9971795993476271,市场锁定
4.6,2.7,0.9999355460348412,0.9972586579015076,0.9985971019681744,0.9971942039363488,市场锁定
4.7,2.7,0.9999471720018871,0.9972590020814375,0.9986030870416622,0.9972061740833246,市场锁定
4.8,2.7,0.9999567008804342,0.9972592841460701,0.9986079925132522,0.9972159850265043,市场锁定
4.9,2.7,0.9999645109550012,0.9972595153106879,0.9986120131328445,0.9972240262656891,市场锁定
5.0,2.7,0.9999709122692284,0.9972597047639115,0.9986153085165699,0.9972306170331399,市场锁定
0.0,2.8,0.5000000000000014,0.5000000000000069,0.5000000000000042,8.326672684688674e-15,双平台共存
0.1,2.8,0.5000000006173527,0.5000000032667232,0.500000001942038,3.8840759497560384e-09,双平台共存
0.2,2.8,0.5179155971529728,0.5667864258143513,0.542351011483662,0.0847020229673241,双平台共存
0.3,2.8,0.6480024791141645,0.8852232589256075,0.766612869019886,0.533225738039772,市场倾斜
0.4,2.8,0.7177024258459422,0.9471192915866053,0.8324108587162737,0.6648217174325476,市场倾斜
0.5,2.8,0.7706888632669772,0.9707580610898837,0.8707234621784304,0.7414469243568609,市场倾斜
0.6,2.8,0.8129356790746877,0.9817765799722645,0.8973561295234761,0.7947122590469522,市场倾斜
0.7,2.8,0.8471410325312304,0.9875751576857945,0.9173580951085125,0.8347161902170249,市场锁定
0.8,2.8,0.8749982314238535,0.9909049212157699,0.9329515763198117,0.8659031526396234,市场锁定
0.9,2.8,0.897739762990677,0.9929498777017275,0.9453448203462023,0.8906896406924045,市场锁定
1.0,2.8,0.9163243935981331,0.9942746389212528,0.9552995162596929,0.9105990325193859,市场锁定
1.1,2.8,0.9315196376112892,0.9951705932285814,0.9633451154199353,0.9266902308398706,市场锁定
1.2,2.8,0.9439473092846786,0.9957981010157653,0.969872705150222,0.9397454103004439,市场锁定
1.3,2.8,0.9541136551960733,0.9962503020388485,0.9751819786174609,0.9503639572349217,市场锁定
1.4,2.8,0.9624316532265875,0.9965838475113221,0.9795077503689549,0.9590155007379096,市场锁定
1.5,2.8,0.9692384784545102,0.9968346004118175,0.9830365394331638,0.9660730788663277,市场锁定
1.6,2.8,0.9748095308123484,0.9970260706169961,0.9859178007146723,0.9718356014293446,市场锁定
1.7,2.8,0.9793698151625687,0.9971741495913503,0.9882719823769595,0.976543964753919,市场锁定
1.8,2.8,0.9831032073918975,0.9972898725124832,0.9901965399521904,0.9803930799043807,市场锁定
1.9,2.8,0.9861600081649169,0.9973810859367399,0.9917705470508285,0.9835410941016568,市场锁定
2.0,2.8,0.9886631028974519,0.9974534862200686,0.9930582945587603,0.9861165891175204,市场锁定
2.1,2.8,0.9907129858498347,0.9975112844463814,0.994112135148108,0.9882242702962161,市场锁定
2.2,2.8,0.9923918584588747,0.9975576431949615,0.9949747508269181,0.9899495016538362,市场锁定
2.3,2.8,0.9937669732689404,0.9975949702305255,0.9956809717497329,0.9913619434994658,市场锁定
2.4,2.8,0.9948933631300576,0.9976251202908467,0.9962592417104521,0.9925184834209043,市场锁定
2.5,2.8,0.9958160694123737,0.9976495365184792,0.9967328029654264,0.9934656059308529,市场锁定
2.6,2.8,0.9965719618316857,0.9976693514271748,0.9971206566294303,0.9942413132588606,市场锁定
2.7,2.8,0.9971912252486208,0.9976854602087244,0.9974383427286726,0.9948766854573452,市场锁定
2.8,2.8,0.9976985747866067,0.9976985747866067,0.9976985747866067,0.9953971495732135,市场锁定
2.9,2.8,0.998114249219641,0.9977092642367138,0.9979117567281774,0.9958235134563548,市场锁定
3.0,2.8,0.9984548233209471,0.9977179853983829,0.998086404359665,0.99617280871933,市场锁定
3.1,2.8,0.9987338723368613,0.9977251063198561,0.9982294893283588,0.9964589786567174,市场锁定
3.2,2.8,0.9989625156297854,0.9977309243959365,0.998346720012861,0.9966934400257219,市场锁定
3.3,2.8,0.9991498615543224,0.9977356805230188,0.9984427710386705,0.9968855420773411,市场锁定
3.4,2.8,0.9993033715766491,0.9977395702305106,0.9985214709035799,0.9970429418071597,市场锁定
3.5,2.8,0.999429158344647,0.9977427524922424,0.9985859554184446,0.9971719108368894,市场锁定
3.6,2.8,0.9995322297243258,0.9977453567407847,0.9986387932325552,0.9972775864651104,市场锁定
3.7,2.8,0.9996166886224815,0.9977474884780043,0.998682088550243,0.9973641771004859,市场锁定
3.8,2.8,0.9996858966238431,0.9977492337810198,0.9987175652024314,0.9974351304048629,市场锁定
3.9,2.8,0.9997426080081262,0.9977506629334058,0.9987466354707659,0.997493270941532,市场锁定
4.0,2.8,0.9997890795175616,0.9977518333598486,0.9987704564387051,0.9975409128774102,市场锁定
4.1,2.8,0.9998271602690927,0.9977527920035495,0.998789976136321,0.9975799522726422,市场锁定
4.2,2.8,0.999858365407316,0.9977535772560315,0.9988059713316737,0.9976119426633475,市场锁定
4.3,2.8,0.9998839364416128,0.9977542205262135,0.9988190784839132,0.9976381569678263,市场锁定
4.4,2.8,0.9999048906771196,0.9977547475179391,0.9988298190975293,0.9976596381950588,市场锁定
4.5,2.8,0.9999220617124676,0.9977551792713094,0.9988386204918884,0.997677240983777,市场锁定
4.6,2.8,0.9999361326198334,0.997755533012291,0.9988458328160622,0.9976916656321244,市场锁定
4.7,2.8,0.9999476631303617,0.9977558228464354,0.9988517429883985,0.997703485976797,市场锁定
4.8,2.8,0.9999571119085502,0.9977560603256707,0.9988565861171104,0.9977131722342208,市场锁定
4.9,2.8,0.9999648548031704,0.9977562549116418,0.9988605548574061,0.9977211097148122,市场锁定
5.0,2.8,0.9999711998017587,0.9977564143546376,0.9988638070781981,0.9977276141563963,市场锁定
0.0,2.9,0.5000000000000016,0.5000000000000075,0.5000000000000046,9.103828801926284e-15,双平台共存
0.1,2.9,0.5000000012993366,0.500000006997142,0.5000000041482393,8.296478615221758e-09,双平台共存
0.2,2.9,0.5330626318264131,0.6242619986669372,0.5786623152466752,0.15732463049335033,双平台共存
0.3,2.9,0.6520265974726633,0.8966105916855519,0.7743185945791076,0.5486371891582152,市场倾斜
0.4,2.9,0.720000804396493,0.9527904965686473,0.8363956504825703,0.6727913009651404,市场倾斜
0.5,2.9,0.7721630741530633,0.9742012769887424,0.8731821755709028,0.7463643511418057,市场倾斜
0.6,2.9,0.8139356669274043,0.9841054883529647,0.8990205776401845,0.798041155280369,市场倾斜
0.7,2.9,0.8478470867186936,0.9892739953424811,0.9185605410305873,0.8371210820611746,市场锁定
0.8,2.9,0.875513364164982,0.9922183389377193,0.9338658515513507,0.8677317031027013,市场锁定
0.9,2.9,0.898126171358062,0.9940136989441132,0.9460699351510876,0.8921398703021752,市场锁定
1.0,2.9,0.9166211340515442,0.9951695558513326,0.9558953449514385,0.9117906899028768,市场锁定
1.1,2.9,0.9317520580087785,0.9959471385156632,0.9638495982622208,0.9276991965244417,市场锁定
1.2,2.9,0.9441323590145472,0.9964893060044407,0.970310832509494,0.9406216650189879,市场锁定
1.3,2.9,0.9542629867303132,0.9968785434026457,0.9755707650664794,0.9511415301329589,市场锁定
1.4,2.9,0.9625534883325833,0.9971647480984789,0.9798591182155311,0.9597182364310621,市场锁定
1.5,2.9,0.9693387609341861,0.997379350436007,0.9833590556850966,0.9667181113701931,市场锁定
1.6,2.9,0.9748926558564674,0.9975428615348374,0.9862177586956524,0.9724355173913048,市场锁定
1.7,2.9,0.9794391012611066,0.9976690894539064,0.9885540953575065,0.977108190715013,市场锁定
1.8,2.9,0.9831612081476839,0.9977675876570482,0.9904643979023661,0.9809287958047321,市场锁定
1.9,2.9,0.9862087224553157,0.997845127033795,0.9920269247445553,0.9840538494891107,市场锁定
2.0,2.9,0.9887041192369145,0.9979066088693196,0.9933053640531171,0.9866107281062341,市场锁定
2.1,2.9,0.9907475833920226,0.9979556472840091,0.9943516153380159,0.9887032306760317,市场锁定
2.2,2.9,0.9924210789438237,0.9979949504965943,0.9952080147202089,0.990416029440418,市场锁定
2.3,2.9,0.9937916731914345,0.9980265763649299,0.9959091247781822,0.9918182495563643,市场锁定
2.4,2.9,0.9949142522379965,0.9980521074327602,0.9964831798353784,0.9929663596707566,市场锁定
2.5,2.9,0.9958337396153693,0.9980727732741086,0.996953256444739,0.9939065128894778,市场锁定
2.6,2.9,0.9965869092809876,0.998089537605611,0.9973382234432993,0.9946764468865986,市场锁定
2.7,2.9,0.9972038674798779,0.9981031613823322,0.9976535144311051,0.9953070288622101,市场锁定
2.8,2.9,0.9977092642367138,0.998114249219641,0.9979117567281774,0.9958235134563548,市场锁定
2.9,2.9,0.998123284037482,0.998123284037482,0.998123284037482,0.9962465680749639,市场锁定
3.0,2.9,0.9984624561251878,0.9981306532495585,0.9982965546873732,0.9965931093747463,市场锁定
3.1,2.9,0.9987403173906093,0.998136668789763,0.9984384930901862,0.9968769861803723,市场锁定
3.2,2.9,0.9989679547747681,0.9981415825827683,0.9985547686787681,0.9971095373575364,市场锁定
3.3,2.9,0.999154449158223,0.9981455986024993,0.9986500238803612,0.9973000477607223,市场锁定
3.4,2.9,0.9993072386843432,0.9981488823444475,0.9987280605143953,0.9974561210287908,市场锁定
3.5,2.9,0.9994324161791444,0.9981515683166132,0.9987919922478787,0.9975839844957576,市场锁定
3.6,2.9,0.999534972650754,0.9981537659977239,0.9988443693242389,0.9976887386484778,市场锁定
3.7,2.9,0.9996189966646482,0.9981555645996171,0.9988872806321326,0.9977745612642652,市场锁定
3.8,2.9,0.9996878376052123,0.998157036889619,0.9989224372474157,0.9978448744948313,市场锁定
3.9,2.9,0.9997442393756621,0.9981582422691955,0.9989512408224288,0.9979024816448576,市场锁定
4.0,2.9,0.9997904498965943,0.9981592292608614,0.9989748395787279,0.9979496791574557,市场锁定
4.1,2.9,0.9998283107892949,0.9981600375220091,0.9989941741556521,0.997988348311304,市场锁定
4.2,2.9,0.9998593308334588,0.9981606994789817,0.9990100151562202,0.9980200303124405,市场锁定
4.3,2.9,0.999884746137564,0.9981612416552516,0.9990229938964077,0.9980459877928155,市场锁定
4.4,2.9,0.9999055694272805,0.9981616857524833,0.9990336275898819,0.9980672551797638,市场锁定
4.5,2.9,0.9999226304212896,0.9981620495314862,0.9990423399763879,0.9980846799527758,市场锁定
4.6,2.9,0.9999366089070767,0.9981623475307851,0.999049478218931,0.9980989564378618,市场锁定
4.7,2.9,0.9999480618372244,0.998162591653205,0.9990553267452147,0.9981106534904294,市场锁定
4.8,2.9,0.9999574455276544,0.9981627916450287,0.9990601185863416,0.9981202371726832,市场锁定
4.9,2.9,0.9999651338435381,0.9981629554876114,0.9990640446655747,0.9981280893311495,市场锁定
5.0,2.9,0.9999714330983343,0.9981630897175863,0.9990672614079603,0.9981345228159205,市场锁定
0.0,3.0,0.5000000000000014,0.5000000000000073,0.5000000000000044,8.770761894538737e-15,双平台共存
0.1,3.0,0.5000000026996656,0.5000000147866771,0.5000000087431713,1.7486342707151437e-08,双平台共存
0.2,3.0,0.5470749554994729,0.6773856000525407,0.6122302777760068,0.2244605555520136,市场倾斜
0.3,3.0,0.6555441109818053,0.9066295373719622,0.7810868241768838,0.5621736483537675,市场倾斜
0.4,3.0,0.7220150465021764,0.9577899650543088,0.8399025057782425,0.6798050115564852,市场倾斜
0.5,3.0,0.7734464266013895,0.9772142679462053,0.8753303472737974,0.7506606945475948,市场倾斜
0.6,3.0,0.8147989774081373,0.9861252534044337,0.9004621154062855,0.800924230812571,市场锁定
0.7,3.0,0.8484516514630616,0.990734551466584,0.9195931014648228,0.8391862029296455,市场锁定
0.8,3.0,0.8759511510670761,0.9933386698922197,0.9346449104796479,0.8692898209592959,市场锁定
0.9,3.0,0.8984523987887277,0.9949149059727609,0.9466836523807443,0.8933673047614886,市场锁定
1.0,3.0,0.9168702381984503,0.9959232337517722,0.9563967359751112,0.9127934719502224,市场锁定
1.1,3.0,0.9319462279922858,0.9965978936899949,0.9642720608411404,0.9285441216822806,市场锁定
1.2,3.0,0.9442863277909977,0.9970661515266245,0.9706762396588111,0.9413524793176222,市场锁定
1.3,3.0,0.9543868151659375,0.9974010432517281,0.9758939292088328,0.9517878584176656,市场锁定
1.4,3.0,0.9626542305279582,0.997646504337581,0.9801503674327696,0.9603007348655391,市场锁定
1.5,3.0,0.9694214866669999,0.9978300696261192,0.9836257781465596,0.9672515562931191,市场锁定
1.6,3.0,0.974961093698608,0.9979696258415128,0.9864653597700603,0.9729307195401208,市场锁定
1.7,3.0,0.9794960523768965,0.9980771647309071,0.9887866085539019,0.9775732171078036,市场锁定
1.8,3.0,0.9832088182833584,0.998160952514869,0.9906848853991137,0.9813697707982274,市场锁定
1.9,3.0,0.9862486643621942,0.9982268285326539,0.992237746447424,0.984475492894848,市场锁定
2.0,3.0,0.9887377174012263,0.9982790074513463,0.9935083624262864,0.9870167248525726,市场锁定
2.1,3.0,0.9907759009166737,0.9983205891352142,0.994548245025944,0.9890964900518878,市场锁定
2.2,3.0,0.992444979174066,0.9983538912446713,0.9953994352093687,0.9907988704187374,市场锁定
2.3,3.0,0.993811864214109,0.9983806714372608,0.996096267825685,0.9921925356513699,市场锁定
2.4,3.0,0.9949313195871087,0.9984022791160568,0.9966667993515828,0.9933335987031655,市场锁定
2.5,3.0,0.9958481707332439,0.9984197611914183,0.9971339659623311,0.9942679319246622,市场锁定
2.6,3.0,0.9965991121290325,0.9984339371891305,0.9975165246590816,0.995033049318163,市场锁定
2.7,3.0,0.9972141849341085,0.998445453520228,0.9978298192271682,0.9956596384543365,市场锁定
2.8,3.0,0.9977179853983829,0.9984548233209471,0.998086404359665,0.99617280871933,市场锁定
2.9,3.0,0.9981306532495585,0.9984624561251878,0.9982965546873732,0.9965931093747463,市场锁定
3.0,3.0,0.9984686802546479,0.9984686802546479,0.9984686802546479,0.9969373605092957,市场锁定
3.1,3.0,0.9987455717781907,0.9984737599124869,0.9986096658453387,0.9972193316906776,市场锁定
3.2,3.0,0.9989723881442575,0.9984779083694112,0.9987251482568343,0.9974502965136687,市场锁定
3.3,3.0,0.9991581877008002,0.9984812982285527,0.9988197429646765,0.9976394859293529,市场锁定
3.4,3.0,0.9993103894795216,0.9984840694799877,0.9988972294797547,0.9977944589595092,市场锁定
3.5,3.0,0.9994350700753806,0.998486335864358,0.9989607029698693,0.9979214059397385,市场锁定
3.6,3.0,0.9995372067010502,0.9984881899302349,0.9990126983156425,0.9980253966312851,市场锁定
3.7,3.0,0.9996208761922006,0.9984897070735574,0.999055291632879,0.9981105832657581,市场锁定
3.8,3.0,0.999689417959121,0.9984909487777507,0.9990901833684358,0.9981803667368717,市场锁定
3.9,3.0,0.9997455674253868,0.9984919652220072,0.999118766323697,0.998237532647394,市场锁定
4.0,3.0,0.9997915653051458,0.9984927973872534,0.9991421813461996,0.9982843626923992,市场锁定
4.1,3.0,0.9998292470983757,0.9984934787608066,0.9991613629295912,0.9983227258591824,市场锁定
4.2,3.0,0.999860116388376,0.998494036719082,0.999177076553729,0.998354153107458,市场锁定
4.3,3.0,0.9998854048754011,0.9984944936511048,0.999189949263253,0.9983798985265059,市场锁定
4.4,3.0,0.9999061215482536,0.9984948678727279,0.9992004947104908,0.9984009894209815,市场锁定
4.5,3.0,0.9999230929602654,0.9984951743714311,0.9992091336658482,0.9984182673316965,市场锁定
4.6,3.0,0.999936996219761,0.9984954254136938,0.9992162108167274,0.9984324216334548,市场锁定
4.7,3.0,0.9999483860134417,0.9984956310407045,0.9992220085270731,0.9984440170541462,市场锁定
4.8,3.0,0.9999577167423607,0.9984957994732004,0.9992267581077805,0.9984535162155611,市场锁定
4.9,3.0,0.9999653606546955,0.9984959374422836,0.9992306490484896,0.9984612980969791,市场锁定
5.0,3.0,0.9999716226994717,0.998496050459866,0.9992338365796689,0.9984676731593377,市场锁定
0.0,3.1,0.5000000000000014,0.5000000000000074,0.5000000000000044,8.881784197001252e-15,双平台共存
0.1,3.1,0.5000000055406414,0.500000030848986,0.5000000181948137,3.638962742247287e-08,双平台共存
0.2,3.1,0.5575693615373412,0.7172459299490849,0.637407645743213,0.274815291486426,市场倾斜
0.3,3.1,0.6586364552297536,0.9154893689262439,0.7870629120779987,0.5741258241559974,市场倾斜
0.4,3.1,0.7237860734000297,0.9622088342076399,0.8429974538038347,0.6859949076076696,市场倾斜
0.5,3.1,0.7745663699918683,0.9798555941235741,0.8772109820577212,0.7544219641154425,市场倾斜
0.6,3.1,0.8155457571468856,0.9878793108958192,0.9017125340213523,0.8034250680427047,市场锁定
0.7,3.1,0.8489701582256232,0.9919915832899819,0.9204808707578025,0.8409617415156051,市场锁定
0.8,3.1,0.8763237190472039,0.9942951035767286,0.9353094113119662,0.8706188226239324,市场锁定
0.9,3.1,0.8987281470716235,0.9956788702156028,0.9472035086436131,0.8944070172872263,市场锁定
1.0,3.1,0.9170795735128403,0.9965583099952959,0.9568189417540681,0.9136378835081362,市场锁定
1.1,3.1,0.9321085962126333,0.9971434785786834,0.9646260373956583,0.9292520747913167,市场锁定
1.2,3.1,0.9444145469551413,0.9975477354959988,0.97098114122557,0.9419622824511401,市场锁定
1.3,3.1,0.9544895786914104,0.9978357320871147,0.9761626553892626,0.9523253107785251,市场锁定
1.4,3.1,0.9627375949154228,0.998046139438062,0.9803918671767424,0.9607837343534847,市场锁定
1.5,3.1,0.9694897790326339,0.9982030686535069,0.9838464238430704,0.9676928476861408,市场锁定
1.6,3.1,0.9750174791122828,0.9983221098706494,0.9866697944914661,0.9733395889829322,市场锁定
1.7,3.1,0.9795428968057903,0.998413671702364,0.9889782842540771,0.9779565685081543,市场锁定
1.8,3.1,0.9832479258813317,0.9984849024154466,0.9908664141483892,0.9817328282967783,市场锁定
1.9,3.1,0.9862814358294576,0.9985408349200745,0.992411135374766,0.9848222707495321,市场锁定
2.0,3.1,0.988765257757432,0.9985850911941411,0.9936751744757866,0.987350348951573,市场锁定
2.1,3.1,0.9907990942406144,0.9986203283200604,0.9947097112803374,0.9894194225606748,市场锁定
2.2,3.1,0.9924645413929555,0.9986485284286188,0.9955565349107871,0.9911130698215743,市场锁定
2.3,3.1,0.9938283810660158,0.998671191773641,0.9962497864198284,0.9924995728396568,市场锁定
2.4,3.1,0.9949452744105641,0.9986894681898306,0.9968173713001973,0.9936347426003947,市场锁定
