u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,step,seed,heterogeneity_sigma
0.57,0.64,0.36,0.64,0.36,0.0,0.605,0.52205,0.0,1,5116,0.5
0.79,0.9133333333333333,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.0,0.8516666666666667,0.747338888888889,0.0,2,5116,0.5
0.9533333333333334,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9533333333333334,0.9110222222222222,0.0,3,5116,0.5
0.9933333333333333,0.96,0.04,0.96,0.04,0.0,0.9766666666666666,0.9544222222222221,0.0,4,5116,0.5
0.9933333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9633333333333334,0.9293555555555557,0.0,5,5116,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,6,5116,0.5
0.9766666666666667,0.9133333333333333,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.0,0.9450000000000001,0.89605,0.0,7,5116,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,8,5116,0.5
0.9733333333333334,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.97,0.9418,0.0,9,5116,0.5
0.99,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9816666666666667,0.9640055555555556,0.0,10,5116,0.5
0.99,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9583333333333333,0.9201388888888888,0.0,11,5116,0.5
0.9766666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9650000000000001,0.9324500000000002,0.0,12,5116,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,13,5116,0.5
0.99,0.92,0.08,0.92,0.08,0.0,0.9550000000000001,0.91405,0.0,14,5116,0.5
0.9766666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9616666666666667,0.9262722222222222,0.0,15,5116,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,16,5116,0.5
0.99,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9816666666666667,0.9640055555555556,0.0,17,5116,0.5
0.99,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9783333333333333,0.9576055555555554,0.0,18,5116,0.5
0.9766666666666667,0.98,0.02,0.98,0.02,0.0,0.9783333333333333,0.9576055555555554,0.0,19,5116,0.5
0.9866666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9666666666666667,0.9355555555555555,0.0,20,5116,0.5
0.9866666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.97,0.9418,0.0,21,5116,0.5
0.9833333333333333,0.96,0.04,0.96,0.04,0.0,0.9716666666666667,0.944938888888889,0.0,22,5116,0.5
0.99,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9816666666666667,0.9640055555555556,0.0,23,5116,0.5
0.99,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9716666666666667,0.944938888888889,0.0,24,5116,0.5
0.9866666666666667,0.94,0.06,0.94,0.06,0.0,0.9633333333333334,0.9293555555555557,0.0,25,5116,0.5
0.96,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9566666666666667,0.9170888888888888,0.0,26,5116,0.5
0.99,0.96,0.04,0.96,0.04,0.0,0.975,0.9512499999999999,0.0,27,5116,0.5
0.99,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9683333333333333,0.9386722222222221,0.0,28,5116,0.5
0.9733333333333334,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.96,0.9232,0.0,29,5116,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,30,5116,0.5
0.9866666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9666666666666667,0.9355555555555555,0.0,31,5116,0.5
0.9966666666666667,0.92,0.08,0.92,0.08,0.0,0.9583333333333334,0.9201388888888891,0.0,32,5116,0.5
0.97,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9516666666666667,0.9080055555555555,0.0,33,5116,0.5
0.97,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9483333333333333,0.9020055555555555,0.0,34,5116,0.5
0.9833333333333333,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.965,0.93245,0.0,35,5116,0.5
0.99,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9683333333333333,0.9386722222222221,0.0,36,5116,0.5
0.9766666666666667,0.96,0.04,0.96,0.04,0.0,0.9683333333333333,0.9386722222222221,0.0,37,5116,0.5
0.9766666666666667,0.94,0.06,0.94,0.06,0.0,0.9583333333333333,0.9201388888888888,0.0,38,5116,0.5
0.9833333333333333,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.975,0.9512499999999999,0.0,39,5116,0.5
0.9933333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9733333333333334,0.948088888888889,0.0,40,5116,0.5
0.98,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9766666666666667,0.9544222222222223,0.0,41,5116,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,42,5116,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,43,5116,0.5
0.9933333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9633333333333334,0.9293555555555557,0.0,44,5116,0.5
0.9833333333333333,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.965,0.93245,0.0,45,5116,0.5
0.9866666666666667,0.94,0.06,0.94,0.06,0.0,0.9633333333333334,0.9293555555555557,0.0,46,5116,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,47,5116,0.5
0.98,0.98,0.02,0.98,0.02,0.0,0.98,0.9607999999999999,0.0,48,5116,0.5
0.9966666666666667,0.96,0.04,0.96,0.04,0.0,0.9783333333333333,0.9576055555555554,0.0,49,5116,0.5
0.9766666666666667,0.96,0.04,0.96,0.04,0.0,0.9683333333333333,0.9386722222222221,0.0,50,5116,0.5
0.9766666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9650000000000001,0.9324500000000002,0.0,51,5116,0.5
0.9833333333333333,0.94,0.06,0.94,0.06,0.0,0.9616666666666667,0.9262722222222222,0.0,52,5116,0.5
0.9733333333333334,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9533333333333334,0.9110222222222222,0.0,53,5116,0.5
0.9833333333333333,0.9866666666666667,0.013333333333333334,0.9866666666666667,0.013333333333333334,0.0,0.985,0.97045,0.0,54,5116,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,55,5116,0.5
0.9866666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.97,0.9418,0.0,56,5116,0.5
0.98,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9566666666666667,0.9170888888888888,0.0,57,5116,0.5
0.9866666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.97,0.9418,0.0,58,5116,0.5
0.98,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9633333333333334,0.9293555555555557,0.0,59,5116,0.5
0.9833333333333333,0.96,0.04,0.96,0.04,0.0,0.9716666666666667,0.944938888888889,0.0,60,5116,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,61,5116,0.5
0.9766666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9616666666666667,0.9262722222222222,0.0,62,5116,0.5
0.99,0.96,0.04,0.96,0.04,0.0,0.975,0.9512499999999999,0.0,63,5116,0.5
0.9733333333333334,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9633333333333334,0.9293555555555557,0.0,64,5116,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,65,5116,0.5
0.9766666666666667,0.9866666666666667,0.013333333333333334,0.9866666666666667,0.013333333333333334,0.0,0.9816666666666667,0.9640055555555556,0.0,66,5116,0.5
0.9866666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9766666666666667,0.9544222222222223,0.0,67,5116,0.5
0.98,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9766666666666667,0.9544222222222223,0.0,68,5116,0.5
0.9733333333333334,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9633333333333334,0.9293555555555557,0.0,69,5116,0.5
0.9966666666666667,0.94,0.06,0.94,0.06,0.0,0.9683333333333333,0.9386722222222221,0.0,70,5116,0.5
0.52,0.52,0.48,0.52,0.48,0.0,0.52,0.5008,0.0,0,5117,0.5
0.6,0.6933333333333334,0.30666666666666664,0.6933333333333334,0.30666666666666664,0.0,0.6466666666666667,0.5430222222222223,0.0,1,5117,0.5
0.8066666666666666,0.88,0.12,0.88,0.12,0.0,0.8433333333333333,0.7357555555555555,0.0,2,5117,0.5
0.9633333333333334,0.92,0.08,0.92,0.08,0.0,0.9416666666666667,0.8901388888888888,0.0,3,5117,0.5
0.96,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9633333333333334,0.9293555555555557,0.0,4,5117,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,5,5117,0.5
0.9666666666666667,0.96,0.04,0.96,0.04,0.0,0.9633333333333334,0.9293555555555557,0.0,6,5117,0.5
0.9933333333333333,0.92,0.08,0.92,0.08,0.0,0.9566666666666667,0.9170888888888888,0.0,7,5117,0.5
0.98,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9633333333333334,0.9293555555555557,0.0,8,5117,0.5
0.97,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9616666666666667,0.9262722222222222,0.0,9,5117,0.5
0.9766666666666667,0.94,0.06,0.94,0.06,0.0,0.9583333333333333,0.9201388888888888,0.0,10,5117,0.5
0.9866666666666667,0.94,0.06,0.94,0.06,0.0,0.9633333333333334,0.9293555555555557,0.0,11,5117,0.5
0.98,0.92,0.08,0.92,0.08,0.0,0.95,0.905,0.0,12,5117,0.5
0.9733333333333334,0.96,0.04,0.96,0.04,0.0,0.9666666666666667,0.9355555555555555,0.0,13,5117,0.5
0.9833333333333333,0.92,0.08,0.92,0.08,0.0,0.9516666666666667,0.9080055555555555,0.0,14,5117,0.5
0.9633333333333334,0.96,0.04,0.96,0.04,0.0,0.9616666666666667,0.9262722222222222,0.0,15,5117,0.5
0.98,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9533333333333334,0.9110222222222222,0.0,16,5117,0.5
0.98,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9533333333333334,0.9110222222222222,0.0,17,5117,0.5
0.9833333333333333,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.965,0.93245,0.0,18,5117,0.5
0.9966666666666667,0.96,0.04,0.96,0.04,0.0,0.9783333333333333,0.9576055555555554,0.0,19,5117,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,20,5117,0.5
0.97,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9516666666666667,0.9080055555555555,0.0,21,5117,0.5
0.9666666666666667,0.92,0.08,0.92,0.08,0.0,0.9433333333333334,0.8930888888888888,0.0,22,5117,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,23,5117,0.5
0.9766666666666667,0.9133333333333333,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.0,0.9450000000000001,0.89605,0.0,24,5117,0.5
0.97,0.9133333333333333,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.0,0.9416666666666667,0.8901388888888888,0.0,25,5117,0.5
0.9633333333333334,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9450000000000001,0.89605,0.0,26,5117,0.5
0.9733333333333334,0.96,0.04,0.96,0.04,0.0,0.9666666666666667,0.9355555555555555,0.0,27,5117,0.5
0.99,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9616666666666667,0.9262722222222222,0.0,28,5117,0.5
0.9866666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.97,0.9418,0.0,29,5117,0.5
0.9833333333333333,0.96,0.04,0.96,0.04,0.0,0.9716666666666667,0.944938888888889,0.0,30,5117,0.5
0.9766666666666667,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9750000000000001,0.9512500000000002,0.0,31,5117,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,32,5117,0.5
0.9833333333333333,0.9133333333333333,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.0,0.9483333333333333,0.9020055555555555,0.0,33,5117,0.5
0.9733333333333334,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.96,0.9232,0.0,34,5117,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,35,5117,0.5
0.9766666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9716666666666667,0.944938888888889,0.0,36,5117,0.5
0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9666666666666667,0.9355555555555555,0.0,37,5117,0.5
0.97,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9583333333333333,0.9201388888888888,0.0,38,5117,0.5
0.98,0.94,0.06,0.94,0.06,0.0,0.96,0.9232,0.0,39,5117,0.5
0.97,0.96,0.04,0.96,0.04,0.0,0.965,0.93245,0.0,40,5117,0.5
0.98,0.94,0.06,0.94,0.06,0.0,0.96,0.9232,0.0,41,5117,0.5
0.9866666666666667,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9566666666666667,0.9170888888888888,0.0,42,5117,0.5
0.9666666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9566666666666667,0.9170888888888888,0.0,43,5117,0.5
0.9866666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9666666666666667,0.9355555555555555,0.0,44,5117,0.5
0.98,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9566666666666667,0.9170888888888888,0.0,45,5117,0.5
0.9766666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9716666666666667,0.944938888888889,0.0,46,5117,0.5
0.9733333333333334,0.96,0.04,0.96,0.04,0.0,0.9666666666666667,0.9355555555555555,0.0,47,5117,0.5
0.99,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9783333333333333,0.9576055555555554,0.0,48,5117,0.5
0.99,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9716666666666667,0.944938888888889,0.0,49,5117,0.5
0.9866666666666667,0.86,0.14,0.86,0.14,0.0,0.9233333333333333,0.8584222222222222,0.0,50,5117,0.5
0.9933333333333333,0.94,0.06,0.94,0.06,0.0,0.9666666666666666,0.9355555555555553,0.0,51,5117,0.5
0.9833333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9583333333333333,0.9201388888888888,0.0,52,5117,0.5
0.98,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9533333333333334,0.9110222222222222,0.0,53,5117,0.5
0.9766666666666667,0.9133333333333333,0.08666666666666667,0.9133333333333333,0.08666666666666667,0.0,0.9450000000000001,0.89605,0.0,54,5117,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,55,5117,0.5
0.9766666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9650000000000001,0.9324500000000002,0.0,56,5117,0.5
0.9833333333333333,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.975,0.9512499999999999,0.0,57,5117,0.5
0.9766666666666667,0.96,0.04,0.96,0.04,0.0,0.9683333333333333,0.9386722222222221,0.0,58,5117,0.5
0.9933333333333333,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9833333333333334,0.9672222222222224,0.0,59,5117,0.5
0.9866666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.97,0.9418,0.0,60,5117,0.5
0.9766666666666667,0.9066666666666666,0.09333333333333334,0.9066666666666666,0.09333333333333334,0.0,0.9416666666666667,0.8901388888888888,0.0,61,5117,0.5
0.9666666666666667,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9466666666666667,0.8990222222222222,0.0,62,5117,0.5
0.9733333333333334,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9733333333333334,0.948088888888889,0.0,63,5117,0.5
0.9833333333333333,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.965,0.93245,0.0,64,5117,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,65,5117,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,66,5117,0.5
1.0,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9766666666666667,0.9544222222222223,0.0,67,5117,0.5
0.9866666666666667,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9566666666666667,0.9170888888888888,0.0,68,5117,0.5
0.9866666666666667,0.94,0.06,0.94,0.06,0.0,0.9633333333333334,0.9293555555555557,0.0,69,5117,0.5
0.9866666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9766666666666667,0.9544222222222223,0.0,70,5117,0.5
0.52,0.52,0.48,0.52,0.48,0.0,0.52,0.5008,0.0,0,5118,0.5
0.5566666666666666,0.6933333333333334,0.30666666666666664,0.6933333333333334,0.30666666666666664,0.0,0.625,0.53125,0.0,1,5118,0.5
0.8,0.92,0.08,0.92,0.08,0.0,0.8600000000000001,0.7592000000000001,0.0,2,5118,0.5
0.9733333333333334,0.94,0.06,0.94,0.06,0.0,0.9566666666666667,0.9170888888888888,0.0,3,5118,0.5
0.9866666666666667,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.98,0.9607999999999999,0.0,4,5118,0.5
0.9966666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9716666666666667,0.944938888888889,0.0,5,5118,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,6,5118,0.5
0.98,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9566666666666667,0.9170888888888888,0.0,7,5118,0.5
0.9833333333333333,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.975,0.9512499999999999,0.0,8,5118,0.5
0.9866666666666667,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9666666666666667,0.9355555555555555,0.0,9,5118,0.5
0.9733333333333334,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.97,0.9418,0.0,10,5118,0.5
0.99,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9716666666666667,0.944938888888889,0.0,11,5118,0.5
0.9833333333333333,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9783333333333333,0.9576055555555554,0.0,12,5118,0.5
0.99,0.96,0.04,0.96,0.04,0.0,0.975,0.9512499999999999,0.0,13,5118,0.5
0.9766666666666667,0.96,0.04,0.96,0.04,0.0,0.9683333333333333,0.9386722222222221,0.0,14,5118,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,15,5118,0.5
0.9833333333333333,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9583333333333333,0.9201388888888888,0.0,16,5118,0.5
0.9833333333333333,0.96,0.04,0.96,0.04,0.0,0.9716666666666667,0.944938888888889,0.0,17,5118,0.5
0.9933333333333333,0.94,0.06,0.94,0.06,0.0,0.9666666666666666,0.9355555555555553,0.0,18,5118,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,19,5118,0.5
0.9866666666666667,0.98,0.02,0.98,0.02,0.0,0.9833333333333334,0.9672222222222224,0.0,20,5118,0.5
0.98,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9766666666666667,0.9544222222222223,0.0,21,5118,0.5
0.99,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9816666666666667,0.9640055555555556,0.0,22,5118,0.5
0.99,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9783333333333333,0.9576055555555554,0.0,23,5118,0.5
0.9833333333333333,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.955,0.91405,0.0,24,5118,0.5
0.9833333333333333,0.94,0.06,0.94,0.06,0.0,0.9616666666666667,0.9262722222222222,0.0,25,5118,0.5
0.98,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9766666666666667,0.9544222222222223,0.0,26,5118,0.5
0.9866666666666667,0.96,0.04,0.96,0.04,0.0,0.9733333333333334,0.948088888888889,0.0,27,5118,0.5
0.99,0.96,0.04,0.96,0.04,0.0,0.975,0.9512499999999999,0.0,28,5118,0.5
0.99,0.94,0.06,0.94,0.06,0.0,0.965,0.93245,0.0,29,5118,0.5
0.9766666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9650000000000001,0.9324500000000002,0.0,30,5118,0.5
0.99,0.96,0.04,0.96,0.04,0.0,0.975,0.9512499999999999,0.0,31,5118,0.5
0.9733333333333334,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9533333333333334,0.9110222222222222,0.0,32,5118,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,33,5118,0.5
0.9966666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9750000000000001,0.9512500000000002,0.0,34,5118,0.5
0.96,0.96,0.04,0.96,0.04,0.0,0.96,0.9232,0.0,35,5118,0.5
0.98,0.96,0.04,0.96,0.04,0.0,0.97,0.9418,0.0,36,5118,0.5
0.97,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9516666666666667,0.9080055555555555,0.0,37,5118,0.5
0.9866666666666667,0.9266666666666666,0.07333333333333333,0.9266666666666666,0.07333333333333333,0.0,0.9566666666666667,0.9170888888888888,0.0,38,5118,0.5
0.9733333333333334,0.94,0.06,0.94,0.06,0.0,0.9566666666666667,0.9170888888888888,0.0,39,5118,0.5
0.98,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9733333333333334,0.948088888888889,0.0,40,5118,0.5
0.9766666666666667,0.9333333333333333,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,0.9550000000000001,0.91405,0.0,41,5118,0.5
0.99,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9816666666666667,0.9640055555555556,0.0,42,5118,0.5
0.9866666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9766666666666667,0.9544222222222223,0.0,43,5118,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,44,5118,0.5
0.9833333333333333,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.975,0.9512499999999999,0.0,45,5118,0.5
0.97,0.96,0.04,0.96,0.04,0.0,0.965,0.93245,0.0,46,5118,0.5
0.9933333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9733333333333334,0.948088888888889,0.0,47,5118,0.5
0.9833333333333333,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.965,0.93245,0.0,48,5118,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,49,5118,0.5
0.99,0.96,0.04,0.96,0.04,0.0,0.975,0.9512499999999999,0.0,50,5118,0.5
0.9766666666666667,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9650000000000001,0.9324500000000002,0.0,51,5118,0.5
0.9833333333333333,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9683333333333333,0.9386722222222221,0.0,52,5118,0.5
0.9733333333333334,0.94,0.06,0.94,0.06,0.0,0.9566666666666667,0.9170888888888888,0.0,53,5118,0.5
0.97,0.96,0.04,0.96,0.04,0.0,0.965,0.93245,0.0,54,5118,0.5
0.98,0.9666666666666667,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.0,0.9733333333333334,0.948088888888889,0.0,55,5118,0.5
0.98,0.9533333333333334,0.04666666666666667,0.9533333333333334,0.04666666666666667,0.0,0.9666666666666667,0.9355555555555555,0.0,56,5118,0.5
0.9766666666666667,0.94,0.06,0.94,0.06,0.0,0.9583333333333333,0.9201388888888888,0.0,57,5118,0.5
0.9633333333333334,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9683333333333334,0.9386722222222224,0.0,58,5118,0.5
0.99,0.9466666666666667,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.0,0.9683333333333333,0.9386722222222221,0.0,59,5118,0.5
0.99,0.9733333333333334,0.02666666666666667,0.9733333333333334,0.02666666666666667,0.0,0.9816666666666667,0.9640055555555556,0.0,60,5118,0.5
