step,u_A,m_A,L_A,seed,C,market_size,n_users,n_merchants
4,0.0,0.0,0.0,202698,1.0,150,100,50
5,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
6,0.0,0.0,0.0,202698,1.0,150,100,50
7,0.0,0.0,0.0,202698,1.0,150,100,50
8,0.0,0.0,0.0,202698,1.0,150,100,50
9,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
10,0.0,0.0,0.0,202698,1.0,150,100,50
11,0.0,0.02,0.01,202698,0.9802,150,100,50
12,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
13,0.0,0.0,0.0,202698,1.0,150,100,50
14,0.0,0.0,0.0,202698,1.0,150,100,50
15,0.0,0.0,0.0,202698,1.0,150,100,50
16,0.0,0.02,0.01,202698,0.9802,150,100,50
17,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
18,0.0,0.0,0.0,202698,1.0,150,100,50
19,0.0,0.0,0.0,202698,1.0,150,100,50
20,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
21,0.0,0.02,0.01,202698,0.9802,150,100,50
22,0.0,0.0,0.0,202698,1.0,150,100,50
23,0.0,0.0,0.0,202698,1.0,150,100,50
24,0.0,0.0,0.0,202698,1.0,150,100,50
25,0.0,0.0,0.0,202698,1.0,150,100,50
26,0.0,0.0,0.0,202698,1.0,150,100,50
27,0.0,0.0,0.0,202698,1.0,150,100,50
28,0.0,0.0,0.0,202698,1.0,150,100,50
29,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
30,0.0,0.0,0.0,202698,1.0,150,100,50
31,0.0,0.0,0.0,202698,1.0,150,100,50
32,0.0,0.0,0.0,202698,1.0,150,100,50
33,0.0,0.0,0.0,202698,1.0,150,100,50
34,0.0,0.0,0.0,202698,1.0,150,100,50
35,0.0,0.0,0.0,202698,1.0,150,100,50
36,0.0,0.0,0.0,202698,1.0,150,100,50
37,0.0,0.0,0.0,202698,1.0,150,100,50
38,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
39,0.0,0.02,0.01,202698,0.9802,150,100,50
40,0.0,0.0,0.0,202698,1.0,150,100,50
41,0.0,0.0,0.0,202698,1.0,150,100,50
42,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
43,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
44,0.0,0.0,0.0,202698,1.0,150,100,50
45,0.0,0.0,0.0,202698,1.0,150,100,50
46,0.0,0.0,0.0,202698,1.0,150,100,50
47,0.0,0.0,0.0,202698,1.0,150,100,50
48,0.0,0.0,0.0,202698,1.0,150,100,50
49,0.0,0.0,0.0,202698,1.0,150,100,50
50,0.0,0.0,0.0,202698,1.0,150,100,50
51,0.0,0.02,0.01,202698,0.9802,150,100,50
52,0.0,0.0,0.0,202698,1.0,150,100,50
53,0.0,0.0,0.0,202698,1.0,150,100,50
54,0.0,0.0,0.0,202698,1.0,150,100,50
55,0.0,0.0,0.0,202698,1.0,150,100,50
56,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
57,0.01,0.02,0.015,202698,0.97045,150,100,50
58,0.0,0.0,0.0,202698,1.0,150,100,50
59,0.0,0.0,0.0,202698,1.0,150,100,50
60,0.01,0.0,0.005,202698,0.9900500000000001,150,100,50
0,0.5,0.5,0.5,202699,0.5,150,100,50
1,0.56,0.56,0.56,202699,0.5072,150,100,50
2,0.75,0.82,0.7849999999999999,202699,0.66245,150,100,50
3,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
4,1.0,1.0,1.0,202699,1.0,150,100,50
5,1.0,1.0,1.0,202699,1.0,150,100,50
6,1.0,1.0,1.0,202699,1.0,150,100,50
7,1.0,1.0,1.0,202699,1.0,150,100,50
8,1.0,1.0,1.0,202699,1.0,150,100,50
9,1.0,1.0,1.0,202699,1.0,150,100,50
10,1.0,1.0,1.0,202699,1.0,150,100,50
11,1.0,1.0,1.0,202699,1.0,150,100,50
12,1.0,1.0,1.0,202699,1.0,150,100,50
13,1.0,1.0,1.0,202699,1.0,150,100,50
14,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
15,0.98,1.0,0.99,202699,0.9802,150,100,50
16,1.0,1.0,1.0,202699,1.0,150,100,50
17,1.0,1.0,1.0,202699,1.0,150,100,50
18,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
19,1.0,0.98,0.99,202699,0.9802,150,100,50
20,1.0,1.0,1.0,202699,1.0,150,100,50
21,1.0,1.0,1.0,202699,1.0,150,100,50
22,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
23,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
24,1.0,1.0,1.0,202699,1.0,150,100,50
25,1.0,1.0,1.0,202699,1.0,150,100,50
26,1.0,1.0,1.0,202699,1.0,150,100,50
27,1.0,1.0,1.0,202699,1.0,150,100,50
28,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
29,1.0,0.98,0.99,202699,0.9802,150,100,50
30,1.0,1.0,1.0,202699,1.0,150,100,50
31,1.0,1.0,1.0,202699,1.0,150,100,50
32,1.0,1.0,1.0,202699,1.0,150,100,50
33,1.0,1.0,1.0,202699,1.0,150,100,50
34,1.0,1.0,1.0,202699,1.0,150,100,50
35,1.0,1.0,1.0,202699,1.0,150,100,50
36,1.0,1.0,1.0,202699,1.0,150,100,50
37,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
38,1.0,0.98,0.99,202699,0.9802,150,100,50
39,1.0,1.0,1.0,202699,1.0,150,100,50
40,1.0,1.0,1.0,202699,1.0,150,100,50
41,1.0,1.0,1.0,202699,1.0,150,100,50
42,1.0,1.0,1.0,202699,1.0,150,100,50
43,1.0,1.0,1.0,202699,1.0,150,100,50
44,1.0,0.98,0.99,202699,0.9802,150,100,50
45,0.99,0.98,0.985,202699,0.97045,150,100,50
46,0.99,1.0,0.995,202699,0.9900500000000001,150,100,50
47,1.0,1.0,1.0,202699,1.0,150,100,50
48,1.0,1.0,1.0,202699,1.0,150,100,50
49,1.0,1.0,1.0,202699,1.0,150,100,50
50,1.0,1.0,1.0,202699,1.0,150,100,50
51,1.0,1.0,1.0,202699,1.0,150,100,50
52,1.0,1.0,1.0,202699,1.0,150,100,50
53,1.0,1.0,1.0,202699,1.0,150,100,50
54,1.0,1.0,1.0,202699,1.0,150,100,50
55,1.0,1.0,1.0,202699,1.0,150,100,50
56,1.0,1.0,1.0,202699,1.0,150,100,50
57,1.0,1.0,1.0,202699,1.0,150,100,50
58,1.0,1.0,1.0,202699,1.0,150,100,50
59,1.0,1.0,1.0,202699,1.0,150,100,50
60,1.0,1.0,1.0,202699,1.0,150,100,50
0,0.5,0.5,0.5,202700,0.5,150,100,50
1,0.72,0.74,0.73,202700,0.6057999999999999,150,100,50
2,0.98,1.0,0.99,202700,0.9802,150,100,50
3,1.0,1.0,1.0,202700,1.0,150,100,50
4,1.0,1.0,1.0,202700,1.0,150,100,50
5,1.0,1.0,1.0,202700,1.0,150,100,50
6,1.0,1.0,1.0,202700,1.0,150,100,50
7,1.0,1.0,1.0,202700,1.0,150,100,50
8,1.0,1.0,1.0,202700,1.0,150,100,50
9,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
10,1.0,1.0,1.0,202700,1.0,150,100,50
11,1.0,1.0,1.0,202700,1.0,150,100,50
12,1.0,0.98,0.99,202700,0.9802,150,100,50
13,1.0,1.0,1.0,202700,1.0,150,100,50
14,1.0,1.0,1.0,202700,1.0,150,100,50
15,1.0,1.0,1.0,202700,1.0,150,100,50
16,1.0,1.0,1.0,202700,1.0,150,100,50
17,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
18,1.0,1.0,1.0,202700,1.0,150,100,50
19,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
20,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
21,1.0,1.0,1.0,202700,1.0,150,100,50
22,1.0,1.0,1.0,202700,1.0,150,100,50
23,1.0,1.0,1.0,202700,1.0,150,100,50
24,1.0,1.0,1.0,202700,1.0,150,100,50
25,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
26,1.0,1.0,1.0,202700,1.0,150,100,50
27,1.0,1.0,1.0,202700,1.0,150,100,50
28,1.0,1.0,1.0,202700,1.0,150,100,50
29,1.0,1.0,1.0,202700,1.0,150,100,50
30,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
31,1.0,1.0,1.0,202700,1.0,150,100,50
32,1.0,1.0,1.0,202700,1.0,150,100,50
33,1.0,1.0,1.0,202700,1.0,150,100,50
34,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
35,1.0,1.0,1.0,202700,1.0,150,100,50
36,1.0,1.0,1.0,202700,1.0,150,100,50
37,1.0,1.0,1.0,202700,1.0,150,100,50
38,1.0,0.98,0.99,202700,0.9802,150,100,50
39,1.0,1.0,1.0,202700,1.0,150,100,50
40,1.0,1.0,1.0,202700,1.0,150,100,50
41,1.0,1.0,1.0,202700,1.0,150,100,50
42,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
43,1.0,1.0,1.0,202700,1.0,150,100,50
44,1.0,1.0,1.0,202700,1.0,150,100,50
45,0.98,1.0,0.99,202700,0.9802,150,100,50
46,1.0,1.0,1.0,202700,1.0,150,100,50
47,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
48,1.0,1.0,1.0,202700,1.0,150,100,50
49,1.0,1.0,1.0,202700,1.0,150,100,50
50,1.0,1.0,1.0,202700,1.0,150,100,50
51,0.99,1.0,0.995,202700,0.9900500000000001,150,100,50
52,1.0,1.0,1.0,202700,1.0,150,100,50
53,1.0,1.0,1.0,202700,1.0,150,100,50
54,1.0,1.0,1.0,202700,1.0,150,100,50
55,1.0,1.0,1.0,202700,1.0,150,100,50
56,1.0,1.0,1.0,202700,1.0,150,100,50
57,1.0,1.0,1.0,202700,1.0,150,100,50
58,1.0,1.0,1.0,202700,1.0,150,100,50
59,1.0,1.0,1.0,202700,1.0,150,100,50
60,1.0,1.0,1.0,202700,1.0,150,100,50
0,0.5,0.5,0.5,202701,0.5,150,100,50
1,0.64,0.6,0.62,202701,0.5288,150,100,50
2,0.93,0.98,0.9550000000000001,202701,0.91405,150,100,50
3,1.0,1.0,1.0,202701,1.0,150,100,50
4,1.0,1.0,1.0,202701,1.0,150,100,50
5,1.0,1.0,1.0,202701,1.0,150,100,50
6,0.98,1.0,0.99,202701,0.9802,150,100,50
7,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
8,1.0,1.0,1.0,202701,1.0,150,100,50
9,1.0,0.98,0.99,202701,0.9802,150,100,50
10,1.0,1.0,1.0,202701,1.0,150,100,50
11,1.0,1.0,1.0,202701,1.0,150,100,50
12,1.0,1.0,1.0,202701,1.0,150,100,50
13,1.0,1.0,1.0,202701,1.0,150,100,50
14,1.0,1.0,1.0,202701,1.0,150,100,50
15,1.0,1.0,1.0,202701,1.0,150,100,50
16,1.0,1.0,1.0,202701,1.0,150,100,50
17,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
18,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
19,1.0,1.0,1.0,202701,1.0,150,100,50
20,1.0,1.0,1.0,202701,1.0,150,100,50
21,1.0,1.0,1.0,202701,1.0,150,100,50
22,1.0,1.0,1.0,202701,1.0,150,100,50
23,1.0,1.0,1.0,202701,1.0,150,100,50
24,1.0,1.0,1.0,202701,1.0,150,100,50
25,0.98,0.98,0.98,202701,0.9607999999999999,150,100,50
26,1.0,1.0,1.0,202701,1.0,150,100,50
27,1.0,1.0,1.0,202701,1.0,150,100,50
28,1.0,1.0,1.0,202701,1.0,150,100,50
29,1.0,1.0,1.0,202701,1.0,150,100,50
30,1.0,1.0,1.0,202701,1.0,150,100,50
31,1.0,1.0,1.0,202701,1.0,150,100,50
32,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
33,1.0,1.0,1.0,202701,1.0,150,100,50
34,1.0,1.0,1.0,202701,1.0,150,100,50
35,1.0,1.0,1.0,202701,1.0,150,100,50
36,1.0,1.0,1.0,202701,1.0,150,100,50
37,1.0,0.98,0.99,202701,0.9802,150,100,50
38,1.0,1.0,1.0,202701,1.0,150,100,50
39,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
40,0.99,0.98,0.985,202701,0.97045,150,100,50
41,1.0,1.0,1.0,202701,1.0,150,100,50
42,1.0,1.0,1.0,202701,1.0,150,100,50
43,1.0,0.98,0.99,202701,0.9802,150,100,50
44,1.0,1.0,1.0,202701,1.0,150,100,50
45,1.0,1.0,1.0,202701,1.0,150,100,50
46,1.0,1.0,1.0,202701,1.0,150,100,50
47,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
48,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
49,1.0,1.0,1.0,202701,1.0,150,100,50
50,0.99,0.98,0.985,202701,0.97045,150,100,50
51,1.0,1.0,1.0,202701,1.0,150,100,50
52,0.99,0.98,0.985,202701,0.97045,150,100,50
53,1.0,1.0,1.0,202701,1.0,150,100,50
54,0.99,1.0,0.995,202701,0.9900500000000001,150,100,50
55,1.0,1.0,1.0,202701,1.0,150,100,50
56,1.0,1.0,1.0,202701,1.0,150,100,50
57,1.0,1.0,1.0,202701,1.0,150,100,50
58,1.0,1.0,1.0,202701,1.0,150,100,50
59,0.99,0.98,0.985,202701,0.97045,150,100,50
60,1.0,1.0,1.0,202701,1.0,150,100,50
0,0.5,0.5,0.5,202702,0.5,150,100,50
1,0.65,0.72,0.685,202702,0.56845,150,100,50
2,0.95,0.94,0.945,202702,0.89605,150,100,50
3,1.0,1.0,1.0,202702,1.0,150,100,50
4,1.0,1.0,1.0,202702,1.0,150,100,50
5,1.0,1.0,1.0,202702,1.0,150,100,50
6,0.98,1.0,0.99,202702,0.9802,150,100,50
7,1.0,1.0,1.0,202702,1.0,150,100,50
8,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
9,1.0,1.0,1.0,202702,1.0,150,100,50
10,0.99,0.98,0.985,202702,0.97045,150,100,50
11,1.0,1.0,1.0,202702,1.0,150,100,50
12,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
13,1.0,1.0,1.0,202702,1.0,150,100,50
14,1.0,1.0,1.0,202702,1.0,150,100,50
15,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
16,1.0,1.0,1.0,202702,1.0,150,100,50
17,1.0,0.98,0.99,202702,0.9802,150,100,50
18,1.0,1.0,1.0,202702,1.0,150,100,50
19,1.0,1.0,1.0,202702,1.0,150,100,50
20,1.0,1.0,1.0,202702,1.0,150,100,50
21,1.0,1.0,1.0,202702,1.0,150,100,50
22,1.0,1.0,1.0,202702,1.0,150,100,50
23,1.0,1.0,1.0,202702,1.0,150,100,50
24,1.0,1.0,1.0,202702,1.0,150,100,50
25,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
26,1.0,1.0,1.0,202702,1.0,150,100,50
27,1.0,1.0,1.0,202702,1.0,150,100,50
28,1.0,1.0,1.0,202702,1.0,150,100,50
29,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
30,1.0,1.0,1.0,202702,1.0,150,100,50
31,1.0,1.0,1.0,202702,1.0,150,100,50
32,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
33,1.0,1.0,1.0,202702,1.0,150,100,50
34,1.0,1.0,1.0,202702,1.0,150,100,50
35,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
36,1.0,1.0,1.0,202702,1.0,150,100,50
37,1.0,0.98,0.99,202702,0.9802,150,100,50
38,0.98,1.0,0.99,202702,0.9802,150,100,50
39,1.0,1.0,1.0,202702,1.0,150,100,50
40,1.0,1.0,1.0,202702,1.0,150,100,50
41,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
42,1.0,1.0,1.0,202702,1.0,150,100,50
43,1.0,1.0,1.0,202702,1.0,150,100,50
44,1.0,0.98,0.99,202702,0.9802,150,100,50
45,1.0,1.0,1.0,202702,1.0,150,100,50
46,1.0,1.0,1.0,202702,1.0,150,100,50
47,1.0,1.0,1.0,202702,1.0,150,100,50
48,1.0,1.0,1.0,202702,1.0,150,100,50
49,1.0,1.0,1.0,202702,1.0,150,100,50
50,1.0,1.0,1.0,202702,1.0,150,100,50
51,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
52,1.0,0.98,0.99,202702,0.9802,150,100,50
53,1.0,1.0,1.0,202702,1.0,150,100,50
54,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
55,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
56,1.0,1.0,1.0,202702,1.0,150,100,50
57,1.0,1.0,1.0,202702,1.0,150,100,50
58,1.0,1.0,1.0,202702,1.0,150,100,50
59,0.99,1.0,0.995,202702,0.9900500000000001,150,100,50
60,1.0,1.0,1.0,202702,1.0,150,100,50
0,0.5,0.5,0.5,202703,0.5,150,100,50
1,0.54,0.54,0.54,202703,0.5032,150,100,50
2,0.67,0.68,0.675,202703,0.56125,150,100,50
3,0.92,0.88,0.9,202703,0.8200000000000001,150,100,50
4,1.0,1.0,1.0,202703,1.0,150,100,50
5,1.0,1.0,1.0,202703,1.0,150,100,50
6,1.0,1.0,1.0,202703,1.0,150,100,50
7,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
8,1.0,1.0,1.0,202703,1.0,150,100,50
9,1.0,1.0,1.0,202703,1.0,150,100,50
10,1.0,1.0,1.0,202703,1.0,150,100,50
11,1.0,1.0,1.0,202703,1.0,150,100,50
12,1.0,1.0,1.0,202703,1.0,150,100,50
13,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
14,1.0,1.0,1.0,202703,1.0,150,100,50
15,1.0,1.0,1.0,202703,1.0,150,100,50
16,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
17,1.0,1.0,1.0,202703,1.0,150,100,50
18,1.0,1.0,1.0,202703,1.0,150,100,50
19,1.0,1.0,1.0,202703,1.0,150,100,50
20,1.0,1.0,1.0,202703,1.0,150,100,50
21,1.0,1.0,1.0,202703,1.0,150,100,50
22,1.0,1.0,1.0,202703,1.0,150,100,50
23,1.0,1.0,1.0,202703,1.0,150,100,50
24,1.0,1.0,1.0,202703,1.0,150,100,50
25,1.0,1.0,1.0,202703,1.0,150,100,50
26,1.0,1.0,1.0,202703,1.0,150,100,50
27,1.0,1.0,1.0,202703,1.0,150,100,50
28,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
29,1.0,1.0,1.0,202703,1.0,150,100,50
30,1.0,1.0,1.0,202703,1.0,150,100,50
31,1.0,1.0,1.0,202703,1.0,150,100,50
32,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
33,0.99,0.98,0.985,202703,0.97045,150,100,50
34,1.0,1.0,1.0,202703,1.0,150,100,50
35,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
36,1.0,1.0,1.0,202703,1.0,150,100,50
37,1.0,1.0,1.0,202703,1.0,150,100,50
38,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
39,1.0,1.0,1.0,202703,1.0,150,100,50
40,1.0,1.0,1.0,202703,1.0,150,100,50
41,1.0,1.0,1.0,202703,1.0,150,100,50
42,1.0,1.0,1.0,202703,1.0,150,100,50
43,1.0,1.0,1.0,202703,1.0,150,100,50
44,1.0,1.0,1.0,202703,1.0,150,100,50
45,1.0,0.98,0.99,202703,0.9802,150,100,50
46,1.0,0.98,0.99,202703,0.9802,150,100,50
47,1.0,1.0,1.0,202703,1.0,150,100,50
48,1.0,1.0,1.0,202703,1.0,150,100,50
49,1.0,1.0,1.0,202703,1.0,150,100,50
50,1.0,1.0,1.0,202703,1.0,150,100,50
51,1.0,1.0,1.0,202703,1.0,150,100,50
52,1.0,1.0,1.0,202703,1.0,150,100,50
53,1.0,1.0,1.0,202703,1.0,150,100,50
54,1.0,1.0,1.0,202703,1.0,150,100,50
55,1.0,1.0,1.0,202703,1.0,150,100,50
56,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
57,1.0,1.0,1.0,202703,1.0,150,100,50
58,1.0,1.0,1.0,202703,1.0,150,100,50
59,0.99,1.0,0.995,202703,0.9900500000000001,150,100,50
60,1.0,1.0,1.0,202703,1.0,150,100,50
0,0.5,0.5,0.5,202704,0.5,150,100,50
1,0.31,0.28,0.29500000000000004,202704,0.58405,150,100,50
2,0.02,0.02,0.02,202704,0.9607999999999999,150,100,50
3,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
4,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
5,0.0,0.02,0.01,202704,0.9802,150,100,50
6,0.0,0.0,0.0,202704,1.0,150,100,50
7,0.0,0.02,0.01,202704,0.9802,150,100,50
8,0.0,0.0,0.0,202704,1.0,150,100,50
9,0.0,0.0,0.0,202704,1.0,150,100,50
10,0.0,0.0,0.0,202704,1.0,150,100,50
11,0.02,0.0,0.01,202704,0.9802,150,100,50
12,0.0,0.0,0.0,202704,1.0,150,100,50
13,0.0,0.0,0.0,202704,1.0,150,100,50
14,0.0,0.0,0.0,202704,1.0,150,100,50
15,0.0,0.0,0.0,202704,1.0,150,100,50
16,0.0,0.0,0.0,202704,1.0,150,100,50
17,0.0,0.0,0.0,202704,1.0,150,100,50
18,0.0,0.0,0.0,202704,1.0,150,100,50
19,0.0,0.0,0.0,202704,1.0,150,100,50
20,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
21,0.02,0.04,0.03,202704,0.9418,150,100,50
22,0.0,0.0,0.0,202704,1.0,150,100,50
23,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
24,0.0,0.02,0.01,202704,0.9802,150,100,50
25,0.0,0.0,0.0,202704,1.0,150,100,50
26,0.0,0.02,0.01,202704,0.9802,150,100,50
27,0.0,0.02,0.01,202704,0.9802,150,100,50
28,0.0,0.0,0.0,202704,1.0,150,100,50
29,0.0,0.0,0.0,202704,1.0,150,100,50
30,0.0,0.0,0.0,202704,1.0,150,100,50
31,0.0,0.0,0.0,202704,1.0,150,100,50
32,0.0,0.0,0.0,202704,1.0,150,100,50
33,0.0,0.0,0.0,202704,1.0,150,100,50
34,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
35,0.0,0.0,0.0,202704,1.0,150,100,50
36,0.0,0.0,0.0,202704,1.0,150,100,50
37,0.0,0.0,0.0,202704,1.0,150,100,50
38,0.0,0.02,0.01,202704,0.9802,150,100,50
39,0.0,0.0,0.0,202704,1.0,150,100,50
40,0.0,0.0,0.0,202704,1.0,150,100,50
41,0.0,0.0,0.0,202704,1.0,150,100,50
42,0.0,0.0,0.0,202704,1.0,150,100,50
43,0.0,0.04,0.02,202704,0.9607999999999999,150,100,50
44,0.0,0.0,0.0,202704,1.0,150,100,50
45,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
46,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
47,0.0,0.0,0.0,202704,1.0,150,100,50
48,0.0,0.0,0.0,202704,1.0,150,100,50
49,0.0,0.0,0.0,202704,1.0,150,100,50
50,0.0,0.0,0.0,202704,1.0,150,100,50
51,0.0,0.0,0.0,202704,1.0,150,100,50
52,0.0,0.0,0.0,202704,1.0,150,100,50
53,0.01,0.0,0.005,202704,0.9900500000000001,150,100,50
54,0.0,0.0,0.0,202704,1.0,150,100,50
55,0.0,0.0,0.0,202704,1.0,150,100,50
56,0.0,0.02,0.01,202704,0.9802,150,100,50
57,0.0,0.0,0.0,202704,1.0,150,100,50
58,0.0,0.0,0.0,202704,1.0,150,100,50
59,0.0,0.0,0.0,202704,1.0,150,100,50
60,0.0,0.0,0.0,202704,1.0,150,100,50
0,0.5,0.5,0.5,202705,0.5,150,100,50
1,0.43,0.38,0.405,202705,0.51805,150,100,50
2,0.2,0.16,0.18,202705,0.7048000000000001,150,100,50
3,0.0,0.0,0.0,202705,1.0,150,100,50
4,0.0,0.0,0.0,202705,1.0,150,100,50
5,0.0,0.0,0.0,202705,1.0,150,100,50
6,0.0,0.0,0.0,202705,1.0,150,100,50
7,0.0,0.0,0.0,202705,1.0,150,100,50
8,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
9,0.0,0.0,0.0,202705,1.0,150,100,50
10,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
11,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
12,0.0,0.0,0.0,202705,1.0,150,100,50
13,0.0,0.0,0.0,202705,1.0,150,100,50
14,0.0,0.0,0.0,202705,1.0,150,100,50
15,0.02,0.02,0.02,202705,0.9607999999999999,150,100,50
16,0.0,0.0,0.0,202705,1.0,150,100,50
17,0.0,0.0,0.0,202705,1.0,150,100,50
18,0.0,0.0,0.0,202705,1.0,150,100,50
19,0.0,0.0,0.0,202705,1.0,150,100,50
20,0.0,0.0,0.0,202705,1.0,150,100,50
21,0.0,0.0,0.0,202705,1.0,150,100,50
22,0.0,0.0,0.0,202705,1.0,150,100,50
23,0.0,0.0,0.0,202705,1.0,150,100,50
24,0.0,0.0,0.0,202705,1.0,150,100,50
25,0.0,0.0,0.0,202705,1.0,150,100,50
26,0.0,0.0,0.0,202705,1.0,150,100,50
27,0.0,0.02,0.01,202705,0.9802,150,100,50
28,0.0,0.0,0.0,202705,1.0,150,100,50
29,0.0,0.0,0.0,202705,1.0,150,100,50
30,0.0,0.0,0.0,202705,1.0,150,100,50
31,0.0,0.0,0.0,202705,1.0,150,100,50
32,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
33,0.0,0.02,0.01,202705,0.9802,150,100,50
34,0.02,0.0,0.01,202705,0.9802,150,100,50
35,0.0,0.0,0.0,202705,1.0,150,100,50
36,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
37,0.0,0.0,0.0,202705,1.0,150,100,50
38,0.0,0.02,0.01,202705,0.9802,150,100,50
39,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
40,0.0,0.0,0.0,202705,1.0,150,100,50
41,0.0,0.0,0.0,202705,1.0,150,100,50
42,0.0,0.0,0.0,202705,1.0,150,100,50
43,0.0,0.0,0.0,202705,1.0,150,100,50
44,0.0,0.0,0.0,202705,1.0,150,100,50
45,0.0,0.0,0.0,202705,1.0,150,100,50
46,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
47,0.0,0.0,0.0,202705,1.0,150,100,50
48,0.0,0.0,0.0,202705,1.0,150,100,50
49,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
50,0.0,0.0,0.0,202705,1.0,150,100,50
51,0.0,0.02,0.01,202705,0.9802,150,100,50
52,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
53,0.0,0.0,0.0,202705,1.0,150,100,50
54,0.0,0.0,0.0,202705,1.0,150,100,50
55,0.0,0.02,0.01,202705,0.9802,150,100,50
56,0.0,0.0,0.0,202705,1.0,150,100,50
57,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
58,0.0,0.0,0.0,202705,1.0,150,100,50
59,0.0,0.0,0.0,202705,1.0,150,100,50
60,0.01,0.0,0.005,202705,0.9900500000000001,150,100,50
0,0.5,0.5,0.5,202706,0.5,150,100,50
1,0.92,0.9,0.91,202706,0.8362,150,100,50
2,1.0,0.98,0.99,202706,0.9802,150,100,50
3,0.99,1.0,0.995,202706,0.9900500000000001,150,100,50
4,1.0,0.98,0.99,202706,0.9802,150,100,50
5,1.0,1.0,1.0,202706,1.0,150,100,50
6,1.0,1.0,1.0,202706,1.0,150,100,50
7,0.99,1.0,0.995,202706,0.9900500000000001,150,100,50
8,0.99,1.0,0.995,202706,0.9900500000000001,150,100,50
9,0.99,1.0,0.995,202706,0.9900500000000001,150,100,50
10,0.98,0.98,0.98,202706,0.9607999999999999,150,100,50
11,0.99,0.98,0.985,202706,0.97045,150,100,50
12,0.99,1.0,0.995,202706,0.9900500000000001,150,100,50
