u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,step,seed,experiment,version,removed_mechanism,u0,m0,subsidy_policy,allow_multi_home,multi_home_share
0.9533333333333334,0.7693333333333334,0.16266666666666668,0.6333333333333333,0.02666666666666667,0.34,0.8613333333333334,0.7611235555555556,4340.0,31,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7413333333333334,0.19466666666666668,0.6133333333333333,0.06666666666666667,0.32,0.8323333333333334,0.720890888888889,4480.0,32,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9066666666666666,0.748,0.1746666666666667,0.5933333333333334,0.02,0.38666666666666666,0.8273333333333333,0.7142942222222222,4620.0,33,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.7146666666666667,0.20800000000000002,0.56,0.05333333333333334,0.38666666666666666,0.829,0.7164819999999998,4760.0,34,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.91,0.772,0.15866666666666668,0.6333333333333333,0.02,0.3466666666666667,0.841,0.7325619999999999,4900.0,35,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.76,0.18,0.64,0.06,0.3,0.8516666666666667,0.747338888888889,5040.0,36,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7733333333333333,0.16666666666666666,0.6533333333333333,0.04666666666666667,0.3,0.86,0.7591999999999999,5180.0,37,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9566666666666667,0.8093333333333333,0.136,0.7,0.02666666666666667,0.2733333333333333,0.883,0.7933779999999999,5320.0,38,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.7293333333333334,0.196,0.58,0.04666666666666667,0.37333333333333335,0.8363333333333334,0.7262402222222222,5460.0,39,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.7506666666666666,0.184,0.62,0.05333333333333334,0.32666666666666666,0.842,0.7339279999999999,5600.0,40,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7080000000000001,0.228,0.58,0.1,0.32,0.8156666666666668,0.6992908888888889,5740.0,41,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.88,0.7053333333333334,0.212,0.54,0.04666666666666667,0.41333333333333333,0.7926666666666666,0.6713075555555554,5880.0,42,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.92,0.7813333333333333,0.16133333333333333,0.6666666666666666,0.04666666666666667,0.2866666666666667,0.8506666666666667,0.7459342222222223,6020.0,43,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7866666666666666,0.15333333333333332,0.6666666666666666,0.03333333333333333,0.3,0.8666666666666667,0.768888888888889,6160.0,44,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.7133333333333334,0.22,0.58,0.08666666666666667,0.3333333333333333,0.8283333333333334,0.7156055555555556,6300.0,45,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9066666666666666,0.68,0.23333333333333334,0.5066666666666667,0.06,0.43333333333333335,0.7933333333333333,0.672088888888889,6440.0,46,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.88,0.7306666666666666,0.20400000000000001,0.6,0.07333333333333333,0.32666666666666666,0.8053333333333332,0.6864568888888887,6580.0,47,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.7346666666666667,0.18800000000000003,0.58,0.03333333333333333,0.38666666666666666,0.8323333333333334,0.720890888888889,6720.0,48,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.87,0.732,0.192,0.58,0.04,0.38,0.8009999999999999,0.6812019999999999,6860.0,49,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9133333333333333,0.7013333333333334,0.22133333333333335,0.5466666666666666,0.06666666666666667,0.38666666666666666,0.8073333333333333,0.6889075555555555,7000.0,50,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.8766666666666667,0.724,0.21066666666666667,0.5933333333333334,0.08,0.32666666666666666,0.8003333333333333,0.6804002222222223,7140.0,51,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9166666666666666,0.7533333333333333,0.18,0.62,0.04666666666666667,0.3333333333333333,0.835,0.72445,7280.0,52,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.704,0.224,0.56,0.08,0.36,0.8186666666666667,0.7030968888888889,7420.0,53,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9,0.7213333333333334,0.22133333333333335,0.6066666666666667,0.10666666666666667,0.2866666666666667,0.8106666666666666,0.6930275555555556,7560.0,54,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9133333333333333,0.7293333333333334,0.2026666666666667,0.5933333333333334,0.06666666666666667,0.34,0.8213333333333334,0.7065102222222222,7700.0,55,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.788,0.15466666666666667,0.6733333333333333,0.04,0.2866666666666667,0.8706666666666667,0.7747875555555557,7840.0,56,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7693333333333334,0.16933333333333334,0.6466666666666666,0.04666666666666667,0.30666666666666664,0.8463333333333334,0.7398935555555557,7980.0,57,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7573333333333333,0.17733333333333334,0.6266666666666667,0.04666666666666667,0.32666666666666666,0.8553333333333333,0.7525235555555554,8120.0,58,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.74,0.19333333333333333,0.6066666666666667,0.06,0.3333333333333333,0.8316666666666667,0.7200055555555556,8260.0,59,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.8966666666666666,0.7426666666666667,0.18933333333333335,0.6066666666666667,0.05333333333333334,0.34,0.8196666666666667,0.7043735555555555,8400.0,60,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9166666666666666,0.7706666666666666,0.164,0.64,0.03333333333333333,0.32666666666666666,0.8436666666666666,0.7362135555555553,8540.0,61,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7346666666666667,0.19466666666666668,0.5933333333333334,0.05333333333333334,0.35333333333333333,0.8406666666666667,0.7321075555555556,8680.0,62,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9066666666666666,0.7386666666666667,0.20533333333333334,0.6266666666666667,0.09333333333333334,0.28,0.8226666666666667,0.7082275555555555,8820.0,63,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7586666666666666,0.18533333333333335,0.6466666666666666,0.07333333333333333,0.28,0.841,0.7325619999999999,8960.0,64,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.776,0.15600000000000003,0.64,0.02,0.34,0.8563333333333334,0.7539468888888889,9100.0,65,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.748,0.18800000000000003,0.62,0.06,0.32,0.8473333333333333,0.7412808888888889,9240.0,66,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9133333333333333,0.7626666666666667,0.17600000000000002,0.64,0.05333333333333334,0.30666666666666664,0.8380000000000001,0.728488,9380.0,67,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.796,0.14933333333333335,0.6866666666666666,0.04,0.2733333333333333,0.8646666666666667,0.7659635555555555,9520.0,68,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7866666666666666,0.15333333333333332,0.6666666666666666,0.03333333333333333,0.3,0.8616666666666666,0.7616055555555554,9660.0,69,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.7893333333333333,0.14933333333333335,0.6666666666666666,0.02666666666666667,0.30666666666666664,0.8713333333333333,0.7757768888888887,9800.0,70,7114,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.3,0.3,0.7,0.3,0.7,0.0,0.3,0.58,0.0,0,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.35,0.3706666666666667,0.5106666666666667,0.13333333333333333,0.2733333333333333,0.5933333333333334,0.36033333333333334,0.5390135555555555,140.0,1,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.42333333333333334,0.4106666666666667,0.4640000000000001,0.16,0.21333333333333335,0.6266666666666667,0.41700000000000004,0.513778,280.0,2,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.5166666666666667,0.46,0.4266666666666667,0.23333333333333334,0.2,0.5666666666666667,0.4883333333333334,0.5002722222222222,420.0,3,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.61,0.5666666666666667,0.3333333333333333,0.36666666666666664,0.13333333333333333,0.5,0.5883333333333334,0.5156055555555555,560.0,4,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.7466666666666667,0.6013333333333334,0.2946666666666667,0.3933333333333333,0.08666666666666667,0.52,0.674,0.560552,700.0,5,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.82,0.6719999999999999,0.2386666666666667,0.49333333333333335,0.06,0.44666666666666666,0.746,0.621032,840.0,6,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9,0.7506666666666666,0.1706666666666667,0.5933333333333334,0.013333333333333334,0.3933333333333333,0.8253333333333333,0.7116835555555554,980.0,7,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9266666666666666,0.76,0.18,0.64,0.06,0.3,0.8433333333333333,0.7357555555555555,1120.0,8,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.92,0.78,0.16,0.66,0.04,0.3,0.8500000000000001,0.7450000000000001,1260.0,9,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.94,0.7746666666666667,0.16133333333333336,0.6466666666666666,0.03333333333333333,0.32,0.8573333333333333,0.7553742222222222,1400.0,10,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.7306666666666666,0.19066666666666668,0.5733333333333334,0.03333333333333333,0.3933333333333333,0.8303333333333334,0.7182402222222222,1540.0,11,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9,0.6880000000000001,0.22133333333333335,0.5066666666666667,0.04,0.4533333333333333,0.794,0.6728720000000001,1680.0,12,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.8766666666666667,0.6986666666666667,0.2186666666666667,0.5333333333333333,0.05333333333333334,0.41333333333333333,0.7876666666666667,0.6655042222222223,1820.0,13,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9,0.7493333333333334,0.18933333333333335,0.6266666666666667,0.06666666666666667,0.30666666666666664,0.8246666666666667,0.7108168888888888,1960.0,14,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9133333333333333,0.7226666666666667,0.2026666666666667,0.5733333333333334,0.05333333333333334,0.37333333333333335,0.8180000000000001,0.702248,2100.0,15,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9133333333333333,0.7706666666666666,0.1706666666666667,0.6533333333333333,0.05333333333333334,0.29333333333333333,0.842,0.7339279999999999,2240.0,16,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.94,0.7586666666666666,0.18533333333333335,0.6466666666666666,0.07333333333333333,0.28,0.8493333333333333,0.7440675555555554,2380.0,17,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.7066666666666667,0.22,0.56,0.07333333333333333,0.36666666666666664,0.8183333333333334,0.7026722222222221,2520.0,18,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9066666666666666,0.7653333333333333,0.17200000000000001,0.64,0.04666666666666667,0.31333333333333335,0.836,0.725792,2660.0,19,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7746666666666667,0.16133333333333336,0.6466666666666666,0.03333333333333333,0.32,0.8606666666666667,0.7601608888888889,2800.0,20,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7573333333333333,0.1706666666666667,0.6133333333333333,0.02666666666666667,0.36,0.852,0.747808,2940.0,21,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7226666666666667,0.20933333333333334,0.5866666666666667,0.07333333333333333,0.34,0.823,0.708658,3080.0,22,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7813333333333333,0.15466666666666667,0.6533333333333333,0.02666666666666667,0.32,0.8523333333333334,0.7482775555555556,3220.0,23,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.6960000000000001,0.216,0.52,0.04,0.44,0.8146666666666667,0.6980302222222221,3360.0,24,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9,0.7226666666666667,0.2026666666666667,0.5733333333333334,0.05333333333333334,0.37333333333333335,0.8113333333333334,0.693856888888889,3500.0,25,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7213333333333334,0.20133333333333336,0.5666666666666667,0.04666666666666667,0.38666666666666666,0.829,0.7164819999999998,3640.0,26,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7866666666666666,0.15333333333333332,0.6666666666666666,0.03333333333333333,0.3,0.855,0.7520499999999999,3780.0,27,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.732,0.19866666666666666,0.5933333333333334,0.06,0.3466666666666667,0.8426666666666667,0.7348408888888889,3920.0,28,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9033333333333333,0.7213333333333334,0.20800000000000002,0.58,0.06666666666666667,0.35333333333333333,0.8123333333333334,0.6951042222222223,4060.0,29,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.92,0.7213333333333334,0.20133333333333336,0.5666666666666667,0.04666666666666667,0.38666666666666666,0.8206666666666667,0.7056542222222222,4200.0,30,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9033333333333333,0.8,0.14,0.68,0.02,0.3,0.8516666666666667,0.747338888888889,4340.0,31,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.94,0.776,0.16266666666666668,0.6533333333333333,0.04,0.30666666666666664,0.858,0.7563279999999999,4480.0,32,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9733333333333334,0.7746666666666667,0.17466666666666666,0.6733333333333333,0.07333333333333333,0.25333333333333335,0.8740000000000001,0.7797520000000002,4620.0,33,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.92,0.776,0.16266666666666668,0.6533333333333333,0.04,0.30666666666666664,0.8480000000000001,0.7422080000000002,4760.0,34,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.96,0.7613333333333333,0.1746666666666667,0.6333333333333333,0.04666666666666667,0.32,0.8606666666666667,0.7601608888888889,4900.0,35,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.7533333333333333,0.18,0.62,0.04666666666666667,0.3333333333333333,0.8433333333333333,0.7357555555555555,5040.0,36,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.76,0.18,0.64,0.06,0.3,0.8483333333333334,0.7426722222222224,5180.0,37,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7493333333333334,0.18933333333333335,0.6266666666666667,0.06666666666666667,0.30666666666666664,0.8363333333333334,0.7262402222222222,5320.0,38,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9166666666666666,0.7186666666666667,0.19866666666666666,0.5533333333333333,0.03333333333333333,0.41333333333333333,0.8176666666666667,0.7018242222222222,5460.0,39,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9033333333333333,0.7839999999999999,0.15733333333333335,0.6666666666666666,0.04,0.29333333333333333,0.8436666666666666,0.7362135555555553,5600.0,40,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7626666666666667,0.16933333333333334,0.6266666666666667,0.03333333333333333,0.34,0.8546666666666667,0.751576888888889,5740.0,41,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.7386666666666667,0.192,0.6,0.05333333333333334,0.3466666666666667,0.8343333333333334,0.7235575555555556,5880.0,42,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9133333333333333,0.736,0.18933333333333335,0.5866666666666667,0.04,0.37333333333333335,0.8246666666666667,0.7108168888888888,6020.0,43,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.8866666666666667,0.7026666666666667,0.216,0.54,0.05333333333333334,0.4066666666666667,0.7946666666666666,0.6736568888888887,6160.0,44,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.91,0.7266666666666667,0.2,0.58,0.05333333333333334,0.36666666666666664,0.8183333333333334,0.7026722222222221,6300.0,45,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9066666666666666,0.7266666666666667,0.20666666666666667,0.5933333333333334,0.07333333333333333,0.3333333333333333,0.8166666666666667,0.7005555555555556,6440.0,46,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.8966666666666666,0.7386666666666667,0.19866666666666666,0.6133333333333333,0.07333333333333333,0.31333333333333335,0.8176666666666667,0.7018242222222222,6580.0,47,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.94,0.7586666666666666,0.17866666666666667,0.6333333333333333,0.05333333333333334,0.31333333333333335,0.8493333333333333,0.7440675555555554,6720.0,48,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.7666666666666667,0.16666666666666666,0.6333333333333333,0.03333333333333333,0.3333333333333333,0.8566666666666667,0.7544222222222223,6860.0,49,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9333333333333333,0.7373333333333333,0.19733333333333333,0.6066666666666667,0.06666666666666667,0.32666666666666666,0.8353333333333333,0.7248968888888887,7000.0,50,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9233333333333333,0.7919999999999999,0.15866666666666668,0.6933333333333334,0.06,0.24666666666666667,0.8576666666666666,0.7558508888888888,7140.0,51,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.6973333333333332,0.21733333333333335,0.5266666666666666,0.04666666666666667,0.4266666666666667,0.8136666666666666,0.6967735555555554,7280.0,52,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9033333333333333,0.752,0.17866666666666667,0.6133333333333333,0.04,0.3466666666666667,0.8276666666666667,0.7147308888888888,7420.0,53,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9266666666666666,0.74,0.18666666666666668,0.5933333333333334,0.04,0.36666666666666664,0.8333333333333333,0.7222222222222221,7560.0,54,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.796,0.15600000000000003,0.7,0.06,0.24,0.8713333333333333,0.7757768888888887,7700.0,55,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7333333333333333,0.19333333333333333,0.5866666666666667,0.04666666666666667,0.36666666666666664,0.835,0.72445,7840.0,56,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9466666666666667,0.776,0.16266666666666668,0.6533333333333333,0.04,0.30666666666666664,0.8613333333333333,0.7611235555555556,7980.0,57,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.94,0.7693333333333334,0.16933333333333334,0.6466666666666666,0.04666666666666667,0.30666666666666664,0.8546666666666667,0.751576888888889,8120.0,58,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7693333333333334,0.16933333333333334,0.6466666666666666,0.04666666666666667,0.30666666666666664,0.853,0.7492179999999999,8260.0,59,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7346666666666667,0.18800000000000003,0.58,0.03333333333333333,0.38666666666666666,0.8356666666666667,0.7253442222222222,8400.0,60,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9366666666666666,0.7506666666666666,0.1706666666666667,0.5933333333333334,0.013333333333333334,0.3933333333333333,0.8436666666666666,0.7362135555555553,8540.0,61,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.7546666666666667,0.1746666666666667,0.6133333333333333,0.03333333333333333,0.35333333333333333,0.849,0.7436019999999999,8680.0,62,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9433333333333334,0.8013333333333333,0.14133333333333334,0.6866666666666666,0.02666666666666667,0.2866666666666667,0.8723333333333334,0.7772642222222224,8820.0,63,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.764,0.1706666666666667,0.6333333333333333,0.04,0.32666666666666666,0.8636666666666667,0.7645068888888888,8960.0,64,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.7466666666666667,0.18,0.6,0.03333333333333333,0.36666666666666664,0.8383333333333334,0.728938888888889,9100.0,65,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.8066666666666666,0.14,0.7,0.03333333333333333,0.26666666666666666,0.885,0.7964500000000001,9240.0,66,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9533333333333334,0.788,0.15466666666666667,0.6733333333333333,0.04,0.2866666666666667,0.8706666666666667,0.7747875555555557,9380.0,67,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.9633333333333334,0.7093333333333334,0.216,0.56,0.06666666666666667,0.37333333333333335,0.8363333333333334,0.7262402222222222,9520.0,68,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.8833333333333333,0.728,0.19466666666666668,0.5733333333333334,0.04,0.38666666666666666,0.8056666666666666,0.6868642222222221,9660.0,69,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.93,0.7253333333333333,0.20533333333333334,0.5866666666666667,0.06666666666666667,0.3466666666666667,0.8276666666666667,0.7147308888888888,9800.0,70,7115,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.3,0.3,0.7,0.3,0.7,0.0,0.3,0.58,0.0,0,7116,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
0.3333333333333333,0.384,0.504,0.16,0.28,0.56,0.3586666666666667,0.5399502222222222,140.0,1,7116,mechanism_ablation,w/o inertia,去掉惯性/切换成本,0.3,0.3,two_sided_targeted,True,1.0
