multi_home_cost,rho,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
0.0,0.7,6300,0.848,0.742208,A_lock,1.0,1.0,0.0,0.0,0.5133333333333333
0.0,0.7,6301,0.745,0.62005,coexist,1.0,1.0,0.0,0.0,0.6333333333333333
0.0,0.7,6302,0.8476666666666667,0.7417442222222221,A_lock,1.0,1.0,0.0,0.0,0.5266666666666666
0.0,0.7,6303,0.819,0.703522,A_lock,1.0,1.0,0.0,0.0,0.6066666666666667
0.0,0.7,6304,0.881,0.790322,A_lock,1.0,1.0,0.0,0.0,0.4266666666666667
0.0,0.7,6305,0.2803333333333333,0.5965068888888889,coexist,0.0,,0.0,0.0,0.5533333333333333
0.0,0.7,6306,0.8839999999999999,0.7949119999999998,A_lock,1.0,1.0,0.0,0.0,0.44
0.0,0.7,6307,0.8109999999999999,0.6934419999999999,A_lock,1.0,1.0,0.0,0.0,0.5933333333333334
0.0,0.7,6308,0.8073333333333333,0.6889075555555555,A_lock,1.0,2.0,0.0,0.0,0.5733333333333334
0.0,0.7,6309,0.288,0.589888,coexist,0.0,1.0,0.0,0.0,0.5466666666666666
0.0,0.7,6310,0.7969999999999999,0.676418,coexist,1.0,1.0,0.0,0.0,0.62
0.0,0.7,6311,0.8443333333333334,0.737130888888889,A_lock,1.0,2.0,0.0,0.0,0.5933333333333334
0.0,0.7,6312,0.30466666666666664,0.5763102222222223,coexist,0.0,,0.0,0.0,0.6133333333333333
0.0,0.7,6313,0.3233333333333333,0.5624222222222223,coexist,0.0,,0.0,0.0,0.6333333333333333
0.0,0.7,6314,0.30166666666666664,0.5786722222222223,coexist,0.0,,0.0,0.0,0.5666666666666667
0.0,0.7,6315,0.8173333333333334,0.701400888888889,A_lock,1.0,3.0,0.0,0.0,0.54
0.0,0.7,6316,0.8373333333333334,0.7275875555555555,A_lock,1.0,1.0,0.0,0.0,0.54
0.0,0.7,6317,0.7943333333333333,0.6732642222222223,coexist,1.0,1.0,0.0,0.0,0.5933333333333334
0.0,0.7,6318,0.266,0.609512,coexist,0.0,,0.0,0.0,0.56
