budget,subsidy_policy,policy_label,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share
50,key_merchant,关键商户,5201,0.305,0.39,tilted,0.0,,3500.0,-0.00014142857142857145,0.0
50,key_merchant,关键商户,5202,0.32125000000000004,0.3575,tilted,0.0,,3500.0,-0.0001367857142857143,0.0
50,key_merchant,关键商户,5203,0.34375,0.3125,tilted,0.0,,3500.0,-0.00013035714285714286,0.0
50,key_merchant,关键商户,5204,0.405,0.21000000000000002,tilted,0.0,,3500.0,-0.00011285714285714286,0.0
50,key_merchant,关键商户,5205,0.47624999999999995,0.052499999999999936,coexist,0.0,,3500.0,-9.250000000000003e-05,0.0
50,key_merchant,关键商户,5206,0.43374999999999997,0.1325,coexist,0.0,,3500.0,-0.00010464285714285716,0.0
50,key_merchant,关键商户,5207,0.24000000000000002,0.52,tilted,0.0,,3500.0,-0.00016,0.0
50,key_merchant,关键商户,5208,0.27749999999999997,0.445,tilted,0.0,,3500.0,-0.0001492857142857143,0.0
50,key_merchant,关键商户,5209,0.325,0.35,tilted,0.0,,3500.0,-0.00013571428571428572,0.0
50,key_merchant,关键商户,5210,0.36124999999999996,0.2775,tilted,0.0,,3500.0,-0.00012535714285714288,0.0
50,key_merchant,关键商户,5211,0.3125,0.375,tilted,0.0,,3500.0,-0.0001392857142857143,0.0
50,key_merchant,关键商户,5212,0.27375,0.4525,tilted,0.0,,3500.0,-0.0001503571428571429,0.0
50,key_merchant,关键商户,5213,0.26,0.48,tilted,0.0,,3500.0,-0.0001542857142857143,0.0
50,key_merchant,关键商户,5214,0.25625,0.4875,tilted,0.0,,3500.0,-0.00015535714285714287,0.0
50,key_merchant,关键商户,5215,0.36625,0.26749999999999996,tilted,0.0,,3500.0,-0.00012392857142857144,0.0
50,key_merchant,关键商户,5216,0.28875,0.4225,tilted,0.0,,3500.0,-0.00014607142857142857,0.0
