u_A,merchant_A_presence,merchant_B_presence,merchant_A_only,merchant_B_only,merchant_multi,L_A,concentration,total_subsidy_spend,shortage_A,shortage_B,q_B,step,seed,period_profit_B,discounted_profit_B,period_user_subsidy_spend,period_merchant_subsidy_spend,period_quality_investment,experiment,version,removed_mechanism,strategy,strategy_label,u0,m0,budget,subsidy_policy,final_L_B,b_break_60,lock_state,b_lock,total_user_subsidy,total_merchant_subsidy,total_quality_investment,max_shortage_B,avg_shortage_B,total_spend
1.0,0.4,0.6,0.4,0.6,0.0,0.7,0.6,188.457142857143,0.0,13.529411211072677,1.0,300,7910,-0.45714285714285724,141.7943809056802,0.0,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.30000000000000004,0.0,tilted,0.0,51.77142857142858,136.6857142857143,0.0,34.444442469135886,8.822823876435647,188.45714285714288
0.0,0.25,0.75,0.25,0.75,0.0,0.125,0.75,188.91428571428585,13.529411211072677,0.0,1.0,300,7909,6.7,156.8809856659572,0.3428571428571429,0.4571428571428572,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.875,1.0,tilted,0.0,51.77142857142858,137.14285714285717,0.0,34.444442469135886,8.112312306048835,188.91428571428574
1.0,0.95,0.05,0.95,0.05,0.0,0.975,0.95,120.63999999999965,0.0,47.142853877551204,0.40000000000098496,300,7908,-0.16000000000000003,95.52027127776796,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.025000000000000022,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,69.99999360000052,15.803844128345396,144.64000000000001
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,120.63999999999965,0.0,26.363635041322354,0.4000000000200737,300,7907,-0.16000000000000003,98.67217461561249,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.0,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,107499990.00000004,357157.2032573553,144.64000000000001
1.0,0.85,0.15,0.85,0.15,0.0,0.925,0.85,120.63999999999965,0.0,34.444442469135886,0.40000000000000313,300,7910,-0.16000000000000003,91.90950561233075,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.07499999999999996,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,89.999990000001,16.17716658780208,144.64000000000001
1.0,0.95,0.05,0.95,0.05,0.0,0.975,0.95,120.63999999999965,0.0,26.363635041322354,0.40000000000004865,300,7909,-0.16000000000000003,108.1201562468714,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.025000000000000022,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,56.66666222222253,13.737428473792223,144.64000000000001
1.0,0.55,0.45,0.55,0.45,0.0,0.775,0.55,132.23999999999972,0.0,18.571427755102068,1.19999999999999,300,7918,-0.56,115.11248398783421,0.0,0.32000000000000006,0.24,optimal_strategy_ablation,w/o network effect,去掉双边网络效应,targeted_long_term,w/o network effect,0.8,0.8,0.8,two_sided_targeted,0.22499999999999998,0.0,tilted,0.0,36.24,96.00000000000001,72.0,47.142853877551204,11.48923502141901,204.24
1.0,0.95,0.05,0.95,0.05,0.0,0.975,0.95,120.63999999999965,0.0,26.363635041322354,0.40000017019356965,300,7904,-0.16000000000000003,103.87931533997991,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.025000000000000022,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,69.99999360000052,14.333418452605018,144.64000000000001
1.0,0.85,0.15,0.85,0.15,0.0,0.925,0.85,120.63999999999965,0.0,16.666665955555576,0.40000000040931744,300,7906,-0.16000000000000003,105.67985549326231,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.07499999999999996,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,56.66666222222253,14.043444106154002,144.64000000000001
1.0,0.85,0.15,0.85,0.15,0.0,0.925,0.85,120.63999999999965,0.0,26.363635041322354,0.4000000083464451,300,7905,-0.16000000000000003,106.37448240893684,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.07499999999999996,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,132499989.99999996,440212.86583092203,144.64000000000001
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,131.91999999999973,20.76922982248524,0.0,1.19999999999999,300,7919,7.2,173.12564276204,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o heterogeneity,去掉个体异质性,targeted_long_term,w/o heterogeneity,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,95.68000000000002,72.0,26.363635041322354,7.336664467651291,203.92000000000002
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,131.91999999999973,18.571427755102068,0.0,1.19999999999999,300,7918,7.2,164.83481269043938,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o heterogeneity,去掉个体异质性,targeted_long_term,w/o heterogeneity,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,95.68000000000002,72.0,26.363635041322354,7.2803982465597405,203.92000000000002
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,132.23999999999972,56.66666222222253,0.0,1.1995189981417385,300,7901,7.2,114.67686927274487,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o network effect,去掉双边网络效应,targeted_long_term,w/o network effect,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,96.00000000000001,72.0,47.142853877551204,11.869451459022422,204.24
1.0,0.5,0.5,0.5,0.5,0.0,0.75,0.5,132.23999999999972,0.0,20.76922982248524,1.1901918211857434,300,7900,-0.56,102.77086110834388,0.0,0.32000000000000006,0.24,optimal_strategy_ablation,w/o network effect,去掉双边网络效应,targeted_long_term,w/o network effect,0.8,0.8,0.8,two_sided_targeted,0.25,0.0,tilted,0.0,36.24,96.00000000000001,72.0,56.66666222222253,12.765702782198803,204.24
0.0,0.45,0.55,0.45,0.55,0.0,0.225,0.55,132.23999999999972,39.99999750000012,0.0,1.19999999999999,300,7917,4.7,118.44397627110641,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o network effect,去掉双边网络效应,targeted_long_term,w/o network effect,0.8,0.8,0.8,two_sided_targeted,0.775,1.0,tilted,0.0,36.24,96.00000000000001,72.0,47.142853877551204,11.972021816380295,204.24
0.0,0.15,0.85,0.15,0.85,0.0,0.075,0.85,129.99999999999974,20.76922982248524,0.0,1.19999999999999,300,7915,7.7,167.1998073990802,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o heterogeneity,去掉个体异质性,targeted_long_term,w/o heterogeneity,0.8,0.8,0.8,two_sided_targeted,0.925,1.0,B_lock,1.0,36.24,93.76000000000002,72.0,26.363635041322354,6.998732680363662,202.00000000000003
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,130.63999999999976,20.76922982248524,0.0,1.19999999999999,300,7917,7.2,169.27684637727455,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o heterogeneity,去掉个体异质性,targeted_long_term,w/o heterogeneity,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,94.40000000000002,72.0,26.363635041322354,7.408370456546113,202.64000000000001
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,130.31999999999974,16.666665955555576,0.0,1.19999999999999,300,7916,7.2,174.6393241564287,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o heterogeneity,去掉个体异质性,targeted_long_term,w/o heterogeneity,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,94.08000000000001,72.0,23.33333222222226,6.951747898245732,202.32000000000002
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,168.0000000000005,20.76922982248524,0.0,1.1995189981417385,300,7901,9.2,165.85778614742432,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o targeting,去掉精准规则，改为统一补贴,targeted_long_term,w/o targeting,0.8,0.8,0.8,uniform,1.0,1.0,B_lock,1.0,72.0,96.00000000000001,72.0,23.33333222222226,6.979351161558756,240.0
1.0,0.7,0.3,0.7,0.3,0.0,0.85,0.7,168.0000000000005,0.0,14.999999375000016,1.1901918211857434,300,7900,-0.8,141.66750361671342,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o targeting,去掉精准规则，改为统一补贴,targeted_long_term,w/o targeting,0.8,0.8,0.8,uniform,0.15000000000000002,0.0,tilted,0.0,72.0,96.00000000000001,72.0,29.999994666667384,8.06367530756862,240.0
1.0,0.65,0.35,0.65,0.35,0.0,0.825,0.65,168.0000000000005,0.0,12.222221728395073,1.1999988431860629,300,7903,-0.8,163.61001157454467,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o targeting,去掉精准规则，改为统一补贴,targeted_long_term,w/o targeting,0.8,0.8,0.8,uniform,0.17500000000000004,0.0,tilted,0.0,72.0,96.00000000000001,72.0,18.571427755102068,6.902283421490758,240.0
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,168.0000000000005,14.999999375000016,0.0,1.1999764112388216,300,7902,7.2,155.05655375790144,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,w/o targeting,去掉精准规则，改为统一补贴,targeted_long_term,w/o targeting,0.8,0.8,0.8,uniform,0.9,1.0,B_lock,1.0,72.0,96.00000000000001,72.0,29.99999840000006,7.8652393372871865,240.0
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,131.91999999999973,16.666665955555576,0.0,1.19999999999999,300,7917,7.2,166.82983467173275,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,Full targeted long-term,完整：针对性长期补贴+质量投资+供给惩罚,targeted_long_term,Full targeted long-term,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,95.68000000000002,72.0,29.99999840000006,7.481220970771802,203.92000000000002
0.0,0.2,0.8,0.2,0.8,0.0,0.1,0.8,131.27999999999975,16.666665955555576,0.0,1.19999999999999,300,7916,7.2,169.5246406081433,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,Full targeted long-term,完整：针对性长期补贴+质量投资+供给惩罚,targeted_long_term,Full targeted long-term,0.8,0.8,0.8,two_sided_targeted,0.9,1.0,B_lock,1.0,36.24,95.04000000000002,72.0,23.33333222222226,7.324336414220648,203.28000000000003
1.0,0.65,0.35,0.65,0.35,0.0,0.825,0.65,130.95999999999975,0.0,13.529411211072677,1.19999999999999,300,7919,-0.56,161.17185854322653,0.0,0.32000000000000006,0.24,optimal_strategy_ablation,Full targeted long-term,完整：针对性长期补贴+质量投资+供给惩罚,targeted_long_term,Full targeted long-term,0.8,0.8,0.8,two_sided_targeted,0.17500000000000004,0.0,tilted,0.0,36.24,94.72000000000001,72.0,23.33333222222226,7.305743268784379,202.96
0.0,0.35,0.65,0.35,0.65,0.0,0.175,0.65,131.83999999999972,20.76922982248524,0.0,1.19999999999999,300,7918,5.7,160.08952950768793,0.24,0.32000000000000006,0.24,optimal_strategy_ablation,Full targeted long-term,完整：针对性长期补贴+质量投资+供给惩罚,targeted_long_term,Full targeted long-term,0.8,0.8,0.8,two_sided_targeted,0.825,1.0,tilted,0.0,36.48,95.36000000000001,72.0,26.363635041322354,7.626970424594798,203.84
0.0,0.25,0.75,0.25,0.75,0.0,0.125,0.75,188.91428571428585,26.363635041322354,0.0,1.0,300,7904,6.699999999999999,150.28835972552412,0.3428571428571429,0.4571428571428573,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.875,1.0,tilted,0.0,51.77142857142858,137.14285714285717,0.0,26.363635041322354,8.483212206667924,188.91428571428574
1.0,0.85,0.15,0.85,0.15,0.0,0.925,0.85,188.91428571428585,0.0,14.999999375000016,1.0,300,7903,-0.45714285714285724,159.6991732260346,0.0,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.07499999999999996,0.0,A_lock,0.0,51.77142857142858,137.14285714285717,0.0,20.76922982248524,7.68960470674201,188.91428571428574
1.0,0.75,0.25,0.75,0.25,0.0,0.875,0.75,188.91428571428585,0.0,12.222221728395073,1.0,300,7906,-0.45714285714285724,158.5244506979015,0.0,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.125,0.0,tilted,0.0,51.77142857142858,137.14285714285717,0.0,26.363635041322354,7.942582752682251,188.91428571428574
1.0,0.65,0.35,0.65,0.35,0.0,0.825,0.65,188.457142857143,0.0,16.666665955555576,1.0,300,7905,-0.45714285714285724,150.55092559311484,0.0,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.17500000000000004,0.0,tilted,0.0,51.77142857142858,136.6857142857143,0.0,26.363635041322354,8.194954934779242,188.45714285714288
1.0,0.75,0.25,0.75,0.25,0.0,0.875,0.75,188.457142857143,0.0,18.571427755102068,1.0,300,7900,-0.45714285714285724,146.80760988064452,0.0,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.125,0.0,tilted,0.0,51.77142857142858,136.6857142857143,0.0,39.99999750000012,8.835447334386412,188.45714285714288
1.0,0.95,0.05,0.95,0.05,0.0,0.975,0.95,120.63999999999965,0.0,23.33333222222226,0.40000000000000313,300,7919,-0.16000000000000003,106.99023582957629,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.025000000000000022,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,56.66666222222253,13.91033250513792,144.64000000000001
0.0,0.35,0.65,0.35,0.65,0.0,0.175,0.65,188.91428571428585,20.76922982248524,0.0,1.0,300,7902,5.7,149.5002610356434,0.3428571428571429,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.825,1.0,tilted,0.0,51.77142857142858,137.14285714285717,0.0,34.444442469135886,8.823203725117013,188.91428571428574
1.0,0.65,0.35,0.65,0.35,0.0,0.825,0.65,188.91428571428585,0.0,13.529411211072677,1.0,300,7901,-0.45714285714285724,158.9867665859782,0.0,0.45714285714285724,0.0,optimal_strategy_ablation,w/o quality investment,去掉质量投资，预算转入双边补贴,long_term_no_quality,w/o quality investment,0.8,0.8,0.8,two_sided_targeted,0.17500000000000004,0.0,tilted,0.0,51.77142857142858,137.14285714285717,0.0,26.363635041322354,7.732967014604895,188.91428571428574
0.0,0.45,0.55,0.45,0.55,0.0,0.225,0.55,120.63999999999965,11.052631135734082,0.0,0.40000000000000313,300,7916,4.699999999999999,108.86046300221527,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.775,1.0,tilted,0.0,96.64000000000001,24.000000000000004,24.000000000000004,56.66666222222253,14.144178407548187,144.64000000000001
0.0,0.45,0.55,0.45,0.55,0.0,0.225,0.55,120.63999999999965,9.99999960000001,0.0,0.40000000000000313,300,7915,4.699999999999999,97.53753254023827,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.775,1.0,tilted,0.0,96.64000000000001,24.000000000000004,24.000000000000004,69.99999360000052,15.436149511610195,144.64000000000001
0.0,0.55,0.45,0.55,0.45,0.0,0.275,0.55,120.63999999999965,13.529411211072677,0.0,0.40000000000000313,300,7918,3.6999999999999997,95.61049690772057,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.725,1.0,tilted,0.0,96.64000000000001,24.000000000000004,24.000000000000004,89.999990000001,15.395884865528801,144.64000000000001
0.0,0.45,0.55,0.45,0.55,0.0,0.225,0.55,120.63999999999965,12.222221728395073,0.0,0.40000000000000313,300,7917,4.699999999999999,116.93648672925762,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.775,1.0,tilted,0.0,96.64000000000001,24.000000000000004,24.000000000000004,56.66666222222253,13.06499794303565,144.64000000000001
1.0,0.85,0.15,0.85,0.15,0.0,0.925,0.85,120.63999999999965,0.0,56.66666222222253,0.40000000000000313,300,7912,-0.16000000000000003,85.71343546776662,0.0,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.07499999999999996,0.0,A_lock,0.0,96.64000000000001,24.000000000000004,24.000000000000004,89.999990000001,17.047459596082042,144.64000000000001
0.0,0.5,0.5,0.5,0.5,0.0,0.25,0.5,121.27999999999965,11.052631135734082,0.0,0.40000000000000313,300,7911,4.199999999999999,84.24446137128584,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.75,1.0,tilted,0.0,97.28000000000002,24.000000000000004,24.000000000000004,89.999990000001,16.812782868515757,145.28000000000003
0.0,0.55,0.45,0.55,0.45,0.0,0.275,0.55,120.63999999999965,16.666665955555576,0.0,0.40000000000000313,300,7914,3.6999999999999997,114.55099235051523,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.725,1.0,tilted,0.0,96.64000000000001,24.000000000000004,24.000000000000004,56.66666222222253,13.426636941721966,144.64000000000001
0.0,0.35,0.65,0.35,0.65,0.0,0.175,0.65,121.27999999999965,12.222221728395073,0.0,0.40000000000000313,300,7913,5.699999999999999,113.38426367102645,0.6400000000000001,0.08000000000000002,0.08000000000000002,optimal_strategy_ablation,replace by greedy,长期配比改为偏用户贪心配比,targeted_greedy,replace by greedy,0.8,0.8,0.8,two_sided_targeted,0.825,1.0,tilted,0.0,97.28000000000002,24.000000000000004,24.000000000000004,47.142853877551204,13.246516527194691,145.28000000000003
