delta_q,quality_strategy,quality_label,seed,final_L,concentration,lock_state,success,time_to_success,total_subsidy_spend,roi,final_multi_share,b_success,final_L_B,b_break_60
0.0,merchant_quality,商户侧质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.0,merchant_quality,商户侧质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.0,merchant_quality,商户侧质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.0,merchant_quality,商户侧质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.0,merchant_quality,商户侧质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.0,merchant_quality,商户侧质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.0,merchant_quality,商户侧质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.0,merchant_quality,商户侧质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.0,merchant_quality,商户侧质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.0,merchant_quality,商户侧质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.0,merchant_quality,商户侧质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.0,merchant_quality,商户侧质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.0,merchant_quality,商户侧质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.0,merchant_quality,商户侧质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.0,merchant_quality,商户侧质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.0,no_quality,无质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.0,no_quality,无质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.0,no_quality,无质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.0,no_quality,无质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.0,no_quality,无质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.0,no_quality,无质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.0,no_quality,无质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.0,no_quality,无质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.0,no_quality,无质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.0,no_quality,无质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.0,no_quality,无质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.0,no_quality,无质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.0,no_quality,无质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.0,no_quality,无质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.0,no_quality,无质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7300,0.36625,0.26749999999999996,tilted,0.0,,1400.0,-0.00030982142857142856,0.0,0.0,0.63375,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7301,0.14875,0.7025,tilted,0.0,,1400.0,-0.0004651785714285715,0.0,0.0,0.8512500000000001,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7302,0.31625000000000003,0.3675,tilted,0.0,,1400.0,-0.0003455357142857143,0.0,0.0,0.68375,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7303,0.2625,0.475,tilted,0.0,,1400.0,-0.00038392857142857147,0.0,0.0,0.7375,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7304,0.28,0.44,tilted,0.0,,1400.0,-0.00037142857142857143,0.0,0.0,0.72,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7305,0.25625,0.4875,tilted,0.0,,1400.0,-0.00038839285714285717,0.0,0.0,0.74375,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7306,0.3875,0.22499999999999998,tilted,0.0,,1400.0,-0.00029464285714285714,0.0,0.0,0.6125,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7307,0.27125,0.4575,tilted,0.0,,1400.0,-0.00037767857142857145,0.0,0.0,0.72875,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7308,0.34875,0.3025,tilted,0.0,,1400.0,-0.0003223214285714286,0.0,0.0,0.65125,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7309,0.185,0.6299999999999999,tilted,0.0,,1400.0,-0.00043928571428571427,0.0,0.0,0.815,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7310,0.3025,0.395,tilted,0.0,,1400.0,-0.0003553571428571429,0.0,0.0,0.6975,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7311,0.2975,0.405,tilted,0.0,,1400.0,-0.00035892857142857146,0.0,0.0,0.7025,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7312,0.34875,0.30250000000000005,tilted,0.0,,1400.0,-0.0003223214285714286,0.0,0.0,0.65125,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7313,0.29375,0.4125,tilted,0.0,,1400.0,-0.0003616071428571429,0.0,0.0,0.70625,1.0
0.0,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.18125,0.6375,tilted,0.0,,1400.0,-0.0004419642857142857,0.0,0.0,0.81875,1.0
0.0,two_sided_quality,双边质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.0,two_sided_quality,双边质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.0,two_sided_quality,双边质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.0,two_sided_quality,双边质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.0,two_sided_quality,双边质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.0,two_sided_quality,双边质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.0,two_sided_quality,双边质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.0,two_sided_quality,双边质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.0,two_sided_quality,双边质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.0,two_sided_quality,双边质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.0,two_sided_quality,双边质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.0,two_sided_quality,双边质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.0,two_sided_quality,双边质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.0,two_sided_quality,双边质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.0,two_sided_quality,双边质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.0,user_quality,用户侧质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.0,user_quality,用户侧质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.0,user_quality,用户侧质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.0,user_quality,用户侧质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.0,user_quality,用户侧质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.0,user_quality,用户侧质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.0,user_quality,用户侧质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.0,user_quality,用户侧质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.0,user_quality,用户侧质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.0,user_quality,用户侧质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.0,user_quality,用户侧质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.0,user_quality,用户侧质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.0,user_quality,用户侧质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.0,user_quality,用户侧质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.0,user_quality,用户侧质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.25,merchant_quality,商户侧质量优势,7300,0.2825,0.435,tilted,0.0,,0.0,0.0,0.0,0.0,0.7175,1.0
0.25,merchant_quality,商户侧质量优势,7301,0.13875,0.7224999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.86125,1.0
0.25,merchant_quality,商户侧质量优势,7302,0.27375,0.4525,tilted,0.0,,0.0,0.0,0.0,0.0,0.7262500000000001,1.0
0.25,merchant_quality,商户侧质量优势,7303,0.3075,0.385,tilted,0.0,,0.0,0.0,0.0,0.0,0.6925,1.0
0.25,merchant_quality,商户侧质量优势,7304,0.27375,0.4525,tilted,0.0,,0.0,0.0,0.0,0.0,0.7262500000000001,1.0
0.25,merchant_quality,商户侧质量优势,7305,0.26125,0.4775,tilted,0.0,,0.0,0.0,0.0,0.0,0.73875,1.0
0.25,merchant_quality,商户侧质量优势,7306,0.34625,0.3075,tilted,0.0,,0.0,0.0,0.0,0.0,0.65375,1.0
0.25,merchant_quality,商户侧质量优势,7307,0.13125,0.7375,tilted,0.0,,0.0,0.0,0.0,0.0,0.86875,1.0
0.25,merchant_quality,商户侧质量优势,7308,0.34625,0.3075,tilted,0.0,,0.0,0.0,0.0,0.0,0.65375,1.0
0.25,merchant_quality,商户侧质量优势,7309,0.1725,0.655,tilted,0.0,,0.0,0.0,0.0,0.0,0.8275,1.0
0.25,merchant_quality,商户侧质量优势,7310,0.28375,0.4325,tilted,0.0,,0.0,0.0,0.0,0.0,0.71625,1.0
0.25,merchant_quality,商户侧质量优势,7311,0.28,0.44,tilted,0.0,,0.0,0.0,0.0,0.0,0.72,1.0
0.25,merchant_quality,商户侧质量优势,7312,0.20500000000000002,0.5900000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.7949999999999999,1.0
0.25,merchant_quality,商户侧质量优势,7313,0.395,0.21000000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.605,1.0
0.25,merchant_quality,商户侧质量优势,7314,0.1925,0.615,tilted,0.0,,0.0,0.0,0.0,0.0,0.8075,1.0
0.25,no_quality,无质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.25,no_quality,无质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.25,no_quality,无质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.25,no_quality,无质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.25,no_quality,无质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.25,no_quality,无质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.25,no_quality,无质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.25,no_quality,无质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.25,no_quality,无质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.25,no_quality,无质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.25,no_quality,无质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.25,no_quality,无质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.25,no_quality,无质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.25,no_quality,无质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.25,no_quality,无质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7300,0.17375000000000002,0.6525000000000001,tilted,0.0,,1400.0,-0.00044732142857142854,0.0,0.0,0.8262499999999999,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7301,0.08875,0.8225,B_lock,0.0,,1400.0,-0.0005080357142857143,0.0,1.0,0.91125,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7302,0.0825,0.835,B_lock,0.0,,1400.0,-0.0005125,0.0,1.0,0.9175,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7303,0.14,0.72,tilted,0.0,,1400.0,-0.0004714285714285714,0.0,0.0,0.86,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7304,0.1375,0.7250000000000001,tilted,0.0,,1400.0,-0.0004732142857142858,0.0,0.0,0.8625,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7305,0.17125,0.6575,tilted,0.0,,1400.0,-0.00044910714285714286,0.0,0.0,0.82875,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7306,0.2025,0.595,tilted,0.0,,1400.0,-0.0004267857142857143,0.0,0.0,0.7975,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7307,0.065,0.87,B_lock,0.0,,1400.0,-0.0005250000000000001,0.0,1.0,0.935,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7308,0.255,0.49000000000000005,tilted,0.0,,1400.0,-0.0003892857142857143,0.0,0.0,0.745,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7309,0.10375000000000001,0.7925,tilted,0.0,,1400.0,-0.0004973214285714286,0.0,0.0,0.89625,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7310,0.14500000000000002,0.71,tilted,0.0,,1400.0,-0.00046785714285714285,0.0,0.0,0.855,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7311,0.15375,0.6925,tilted,0.0,,1400.0,-0.00046160714285714284,0.0,0.0,0.84625,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7312,0.1375,0.725,tilted,0.0,,1400.0,-0.0004732142857142858,0.0,0.0,0.8625,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7313,0.08625,0.8275,B_lock,0.0,,1400.0,-0.0005098214285714286,0.0,1.0,0.9137500000000001,1.0
0.25,quality_plus_subsidy,双边质量+少量精准补贴,7314,0.135,0.73,tilted,0.0,,1400.0,-0.000475,0.0,0.0,0.865,1.0
0.25,two_sided_quality,双边质量优势,7300,0.18875,0.6225,tilted,0.0,,0.0,0.0,0.0,0.0,0.81125,1.0
0.25,two_sided_quality,双边质量优势,7301,0.09375,0.8125,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90625,1.0
0.25,two_sided_quality,双边质量优势,7302,0.0925,0.815,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9075,1.0
0.25,two_sided_quality,双边质量优势,7303,0.20375,0.5925,tilted,0.0,,0.0,0.0,0.0,0.0,0.79625,1.0
0.25,two_sided_quality,双边质量优势,7304,0.20750000000000002,0.585,tilted,0.0,,0.0,0.0,0.0,0.0,0.7925,1.0
0.25,two_sided_quality,双边质量优势,7305,0.20875,0.5825,tilted,0.0,,0.0,0.0,0.0,0.0,0.79125,1.0
0.25,two_sided_quality,双边质量优势,7306,0.255,0.49000000000000005,tilted,0.0,,0.0,0.0,0.0,0.0,0.745,1.0
0.25,two_sided_quality,双边质量优势,7307,0.0825,0.835,B_lock,0.0,,0.0,0.0,0.0,1.0,0.9175,1.0
0.25,two_sided_quality,双边质量优势,7308,0.3,0.4,tilted,0.0,,0.0,0.0,0.0,0.0,0.7,1.0
0.25,two_sided_quality,双边质量优势,7309,0.1375,0.725,tilted,0.0,,0.0,0.0,0.0,0.0,0.8625,1.0
0.25,two_sided_quality,双边质量优势,7310,0.16,0.6799999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.84,1.0
0.25,two_sided_quality,双边质量优势,7311,0.18125,0.6375,tilted,0.0,,0.0,0.0,0.0,0.0,0.81875,1.0
0.25,two_sided_quality,双边质量优势,7312,0.14375,0.7124999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.85625,1.0
0.25,two_sided_quality,双边质量优势,7313,0.09375,0.8125,B_lock,0.0,,0.0,0.0,0.0,1.0,0.90625,1.0
0.25,two_sided_quality,双边质量优势,7314,0.14875,0.7025,tilted,0.0,,0.0,0.0,0.0,0.0,0.8512500000000001,1.0
0.25,user_quality,用户侧质量优势,7300,0.2825,0.435,tilted,0.0,,0.0,0.0,0.0,0.0,0.7175,1.0
0.25,user_quality,用户侧质量优势,7301,0.12000000000000001,0.76,tilted,0.0,,0.0,0.0,0.0,0.0,0.88,1.0
0.25,user_quality,用户侧质量优势,7302,0.22,0.56,tilted,0.0,,0.0,0.0,0.0,0.0,0.78,1.0
0.25,user_quality,用户侧质量优势,7303,0.29374999999999996,0.41250000000000003,tilted,0.0,,0.0,0.0,0.0,0.0,0.70625,1.0
0.25,user_quality,用户侧质量优势,7304,0.2825,0.435,tilted,0.0,,0.0,0.0,0.0,0.0,0.7175,1.0
0.25,user_quality,用户侧质量优势,7305,0.235,0.53,tilted,0.0,,0.0,0.0,0.0,0.0,0.765,1.0
0.25,user_quality,用户侧质量优势,7306,0.36,0.27999999999999997,tilted,0.0,,0.0,0.0,0.0,0.0,0.64,1.0
0.25,user_quality,用户侧质量优势,7307,0.18125,0.6375,tilted,0.0,,0.0,0.0,0.0,0.0,0.81875,1.0
0.25,user_quality,用户侧质量优势,7308,0.32625000000000004,0.3475,tilted,0.0,,0.0,0.0,0.0,0.0,0.67375,1.0
0.25,user_quality,用户侧质量优势,7309,0.1625,0.675,tilted,0.0,,0.0,0.0,0.0,0.0,0.8375,1.0
0.25,user_quality,用户侧质量优势,7310,0.2825,0.435,tilted,0.0,,0.0,0.0,0.0,0.0,0.7175,1.0
0.25,user_quality,用户侧质量优势,7311,0.27625,0.4475,tilted,0.0,,0.0,0.0,0.0,0.0,0.72375,1.0
0.25,user_quality,用户侧质量优势,7312,0.25875,0.4825,tilted,0.0,,0.0,0.0,0.0,0.0,0.74125,1.0
0.25,user_quality,用户侧质量优势,7313,0.33999999999999997,0.32,tilted,0.0,,0.0,0.0,0.0,0.0,0.66,1.0
0.25,user_quality,用户侧质量优势,7314,0.20125,0.5974999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.79875,1.0
0.5,merchant_quality,商户侧质量优势,7300,0.21000000000000002,0.58,tilted,0.0,,0.0,0.0,0.0,0.0,0.79,1.0
0.5,merchant_quality,商户侧质量优势,7301,0.11624999999999999,0.7675000000000001,tilted,0.0,,0.0,0.0,0.0,0.0,0.88375,1.0
0.5,merchant_quality,商户侧质量优势,7302,0.1225,0.755,tilted,0.0,,0.0,0.0,0.0,0.0,0.8775,1.0
0.5,merchant_quality,商户侧质量优势,7303,0.18,0.64,tilted,0.0,,0.0,0.0,0.0,0.0,0.8200000000000001,1.0
0.5,merchant_quality,商户侧质量优势,7304,0.22499999999999998,0.55,tilted,0.0,,0.0,0.0,0.0,0.0,0.775,1.0
0.5,merchant_quality,商户侧质量优势,7305,0.26,0.48,tilted,0.0,,0.0,0.0,0.0,0.0,0.74,1.0
0.5,merchant_quality,商户侧质量优势,7306,0.16,0.6799999999999999,tilted,0.0,,0.0,0.0,0.0,0.0,0.84,1.0
0.5,merchant_quality,商户侧质量优势,7307,0.12375,0.7525,tilted,0.0,,0.0,0.0,0.0,0.0,0.87625,1.0
0.5,merchant_quality,商户侧质量优势,7308,0.23,0.54,tilted,0.0,,0.0,0.0,0.0,0.0,0.77,1.0
0.5,merchant_quality,商户侧质量优势,7309,0.135,0.73,tilted,0.0,,0.0,0.0,0.0,0.0,0.865,1.0
0.5,merchant_quality,商户侧质量优势,7310,0.165,0.67,tilted,0.0,,0.0,0.0,0.0,0.0,0.835,1.0
0.5,merchant_quality,商户侧质量优势,7311,0.21250000000000002,0.575,tilted,0.0,,0.0,0.0,0.0,0.0,0.7875,1.0
0.5,merchant_quality,商户侧质量优势,7312,0.135,0.73,tilted,0.0,,0.0,0.0,0.0,0.0,0.865,1.0
0.5,merchant_quality,商户侧质量优势,7313,0.10375,0.7925,tilted,0.0,,0.0,0.0,0.0,0.0,0.89625,1.0
0.5,merchant_quality,商户侧质量优势,7314,0.13624999999999998,0.7275,tilted,0.0,,0.0,0.0,0.0,0.0,0.86375,1.0
0.5,no_quality,无质量优势,7300,0.52,0.06000000000000005,coexist,0.0,,0.0,0.0,0.0,0.0,0.48,0.0
0.5,no_quality,无质量优势,7301,0.31,0.38,tilted,0.0,,0.0,0.0,0.0,0.0,0.69,1.0
0.5,no_quality,无质量优势,7302,0.39749999999999996,0.20500000000000002,tilted,0.0,,0.0,0.0,0.0,0.0,0.6025,1.0
0.5,no_quality,无质量优势,7303,0.5525,0.10499999999999998,coexist,0.0,,0.0,0.0,0.0,0.0,0.4475,0.0
0.5,no_quality,无质量优势,7304,0.52625,0.05249999999999999,coexist,0.0,,0.0,0.0,0.0,0.0,0.47375,0.0
0.5,no_quality,无质量优势,7305,0.38375000000000004,0.23249999999999998,tilted,0.0,,0.0,0.0,0.0,0.0,0.61625,1.0
0.5,no_quality,无质量优势,7306,0.49,0.020000000000000018,coexist,0.0,,0.0,0.0,0.0,0.0,0.51,0.0
0.5,no_quality,无质量优势,7307,0.47624999999999995,0.052499999999999936,coexist,0.0,,0.0,0.0,0.0,0.0,0.52375,0.0
0.5,no_quality,无质量优势,7308,0.4275,0.14499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.5725,0.0
0.5,no_quality,无质量优势,7309,0.35375,0.29250000000000004,tilted,0.0,,0.0,0.0,0.0,0.0,0.64625,1.0
0.5,no_quality,无质量优势,7310,0.6225,0.245,tilted,0.0,,0.0,0.0,0.0,0.0,0.37749999999999995,0.0
0.5,no_quality,无质量优势,7311,0.59875,0.1975,coexist,0.0,,0.0,0.0,0.0,0.0,0.40125,0.0
0.5,no_quality,无质量优势,7312,0.47750000000000004,0.044999999999999984,coexist,0.0,,0.0,0.0,0.0,0.0,0.5225,0.0
0.5,no_quality,无质量优势,7313,0.49624999999999997,0.09249999999999997,coexist,0.0,,0.0,0.0,0.0,0.0,0.50375,0.0
0.5,no_quality,无质量优势,7314,0.52875,0.057499999999999996,coexist,0.0,,0.0,0.0,0.0,0.0,0.47124999999999995,0.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7300,0.10750000000000001,0.785,tilted,0.0,,1400.0,-0.0004946428571428571,0.0,0.0,0.8925,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7301,0.06625,0.8674999999999999,B_lock,0.0,,1400.0,-0.0005241071428571429,0.0,1.0,0.93375,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7302,0.058750000000000004,0.8825000000000001,B_lock,0.0,,1400.0,-0.0005294642857142858,0.0,1.0,0.94125,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7303,0.0475,0.905,B_lock,0.0,,1400.0,-0.0005375,0.0,1.0,0.9525,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7304,0.06875,0.8625,B_lock,0.0,,1400.0,-0.0005223214285714286,0.0,1.0,0.93125,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7305,0.12125,0.7575,tilted,0.0,,1400.0,-0.00048482142857142864,0.0,0.0,0.87875,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7306,0.04875,0.9025,B_lock,0.0,,1400.0,-0.0005366071428571429,0.0,1.0,0.95125,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7307,0.045,0.91,B_lock,0.0,,1400.0,-0.0005392857142857143,0.0,1.0,0.955,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7308,0.16125,0.6775,tilted,0.0,,1400.0,-0.00045625,0.0,0.0,0.83875,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7309,0.03625,0.9275,B_lock,0.0,,1400.0,-0.0005455357142857143,0.0,1.0,0.96375,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7310,0.09625,0.8075,B_lock,0.0,,1400.0,-0.0005026785714285715,0.0,1.0,0.90375,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7311,0.11875,0.7625,tilted,0.0,,1400.0,-0.00048660714285714285,0.0,0.0,0.88125,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7312,0.065,0.87,B_lock,0.0,,1400.0,-0.0005250000000000001,0.0,1.0,0.935,1.0
0.5,quality_plus_subsidy,双边质量+少量精准补贴,7313,0.04125,0.9175,B_lock,0.0,,1400.0,-0.0005419642857142857,0.0,1.0,0.95875,1.0
