step,u_A,m_A,L_A,seed,C,scenario,scenario_label
64,0.0,0.006666666666666667,0.0033333333333333335,202605,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
65,0.0016666666666666668,0.0,0.0008333333333333334,202605,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
66,0.005,0.0033333333333333335,0.004166666666666667,202605,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
67,0.0,0.0,0.0,202605,1.0,strong_B_adv,强网络效应，B初始略占优
68,0.0016666666666666668,0.0,0.0008333333333333334,202605,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
69,0.0016666666666666668,0.0,0.0008333333333333334,202605,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
70,0.0033333333333333335,0.0,0.0016666666666666668,202605,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
71,0.0016666666666666668,0.0033333333333333335,0.0025,202605,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
72,0.0016666666666666668,0.0033333333333333335,0.0025,202605,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
73,0.0016666666666666668,0.0033333333333333335,0.0025,202605,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
74,0.005,0.0,0.0025,202605,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
75,0.0033333333333333335,0.0,0.0016666666666666668,202605,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
76,0.0016666666666666668,0.0033333333333333335,0.0025,202605,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
77,0.0016666666666666668,0.0,0.0008333333333333334,202605,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
78,0.0,0.0,0.0,202605,1.0,strong_B_adv,强网络效应，B初始略占优
79,0.0,0.0,0.0,202605,1.0,strong_B_adv,强网络效应，B初始略占优
80,0.0,0.0033333333333333335,0.0016666666666666668,202605,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
0,0.45,0.45,0.45,202606,0.5050000000000001,strong_B_adv,强网络效应，B初始略占优
1,0.19166666666666668,0.20666666666666667,0.19916666666666666,202606,0.6810013888888888,strong_B_adv,强网络效应，B初始略占优
2,0.013333333333333334,0.006666666666666667,0.01,202606,0.9802,strong_B_adv,强网络效应，B初始略占优
3,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
4,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
5,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
6,0.005,0.0,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
7,0.0,0.0033333333333333335,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
8,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
9,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
10,0.005,0.0,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
11,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
12,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
13,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
14,0.005,0.0033333333333333335,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
15,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
16,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
17,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
18,0.005,0.0033333333333333335,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
19,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
20,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
21,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
22,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
23,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
24,0.0016666666666666668,0.0033333333333333335,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
25,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
26,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
27,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
28,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
29,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
30,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
31,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
32,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
33,0.0016666666666666668,0.0033333333333333335,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
34,0.0016666666666666668,0.013333333333333334,0.007500000000000001,202606,0.9851125000000001,strong_B_adv,强网络效应，B初始略占优
35,0.0,0.013333333333333334,0.006666666666666667,202606,0.9867555555555554,strong_B_adv,强网络效应，B初始略占优
36,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
37,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
38,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
39,0.0,0.0033333333333333335,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
40,0.0016666666666666668,0.0033333333333333335,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
41,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
42,0.005,0.0033333333333333335,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
43,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
44,0.0016666666666666668,0.0033333333333333335,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
45,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
46,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
47,0.006666666666666667,0.0033333333333333335,0.005,202606,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
48,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
49,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
50,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
51,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
52,0.0,0.0033333333333333335,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
53,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
54,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
55,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
56,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
57,0.006666666666666667,0.0033333333333333335,0.005,202606,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
58,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
59,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
60,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
61,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
62,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
63,0.0016666666666666668,0.0033333333333333335,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
64,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
65,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
66,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
67,0.0,0.0033333333333333335,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
68,0.005,0.0033333333333333335,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
69,0.006666666666666667,0.0033333333333333335,0.005,202606,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
70,0.0,0.006666666666666667,0.0033333333333333335,202606,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
71,0.0,0.0033333333333333335,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
72,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
73,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
74,0.0,0.0,0.0,202606,1.0,strong_B_adv,强网络效应，B初始略占优
75,0.0016666666666666668,0.0,0.0008333333333333334,202606,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
76,0.0033333333333333335,0.006666666666666667,0.005,202606,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
77,0.005,0.006666666666666667,0.005833333333333334,202606,0.9884013888888887,strong_B_adv,强网络效应，B初始略占优
78,0.0033333333333333335,0.0,0.0016666666666666668,202606,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
79,0.0016666666666666668,0.0033333333333333335,0.0025,202606,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
80,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202606,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
0,0.45,0.45,0.45,202607,0.5050000000000001,strong_B_adv,强网络效应，B初始略占优
1,0.125,0.14,0.1325,202607,0.7701125,strong_B_adv,强网络效应，B初始略占优
2,0.005,0.01,0.0075,202607,0.9851125000000001,strong_B_adv,强网络效应，B初始略占优
3,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
4,0.0016666666666666668,0.01,0.005833333333333334,202607,0.9884013888888887,strong_B_adv,强网络效应，B初始略占优
5,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
6,0.005,0.0,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
7,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
8,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
9,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
10,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
11,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202607,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
12,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
13,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
14,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
15,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
16,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
17,0.0033333333333333335,0.006666666666666667,0.005,202607,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
18,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
19,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
20,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
21,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
22,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
23,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
24,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
25,0.0,0.006666666666666667,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
26,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202607,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
27,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
28,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
29,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
30,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
31,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
32,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
33,0.005,0.0,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
34,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
35,0.0016666666666666668,0.01,0.005833333333333334,202607,0.9884013888888887,strong_B_adv,强网络效应，B初始略占优
36,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
37,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
38,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
39,0.005,0.0033333333333333335,0.004166666666666667,202607,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
40,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
41,0.006666666666666667,0.0,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
42,0.0033333333333333335,0.006666666666666667,0.005,202607,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
43,0.0033333333333333335,0.01,0.006666666666666667,202607,0.9867555555555554,strong_B_adv,强网络效应，B初始略占优
44,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
45,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
46,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
47,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
48,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
49,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
50,0.0033333333333333335,0.006666666666666667,0.005,202607,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
51,0.0016666666666666668,0.0,0.0008333333333333334,202607,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
52,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
53,0.005,0.0033333333333333335,0.004166666666666667,202607,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
54,0.0,0.0033333333333333335,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
55,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202607,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
56,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
57,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
58,0.0,0.013333333333333334,0.006666666666666667,202607,0.9867555555555554,strong_B_adv,强网络效应，B初始略占优
59,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
60,0.008333333333333333,0.0,0.004166666666666667,202607,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
61,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
62,0.0,0.0033333333333333335,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
63,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
64,0.0033333333333333335,0.006666666666666667,0.005,202607,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
65,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
66,0.0,0.0033333333333333335,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
67,0.0,0.006666666666666667,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
68,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
69,0.0,0.0033333333333333335,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
70,0.006666666666666667,0.01,0.008333333333333333,202607,0.9834722222222223,strong_B_adv,强网络效应，B初始略占优
71,0.0,0.0,0.0,202607,1.0,strong_B_adv,强网络效应，B初始略占优
72,0.005,0.0,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
73,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
74,0.0,0.01,0.005,202607,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
75,0.006666666666666667,0.0033333333333333335,0.005,202607,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
76,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
77,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202607,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
78,0.0016666666666666668,0.0033333333333333335,0.0025,202607,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
79,0.0033333333333333335,0.0,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
80,0.0,0.0033333333333333335,0.0016666666666666668,202607,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
0,0.45,0.45,0.45,202608,0.5050000000000001,strong_B_adv,强网络效应，B初始略占优
1,0.17,0.12333333333333334,0.14666666666666667,202608,0.7496888888888888,strong_B_adv,强网络效应，B初始略占优
2,0.005,0.0033333333333333335,0.004166666666666667,202608,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
3,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
4,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
5,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
6,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
7,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
8,0.006666666666666667,0.0033333333333333335,0.005,202608,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
9,0.005,0.0,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
10,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
11,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
12,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
13,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
14,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
15,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
16,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
17,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
18,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
19,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
20,0.005,0.0,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
21,0.005,0.013333333333333334,0.009166666666666667,202608,0.9818347222222223,strong_B_adv,强网络效应，B初始略占优
22,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
23,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
24,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
25,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
26,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
27,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
28,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
29,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
30,0.0,0.006666666666666667,0.0033333333333333335,202608,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
31,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
32,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
33,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
34,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
35,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
36,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
37,0.0,0.006666666666666667,0.0033333333333333335,202608,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
38,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202608,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
39,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
40,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
41,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
42,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
43,0.0016666666666666668,0.006666666666666667,0.004166666666666667,202608,0.9917013888888888,strong_B_adv,强网络效应，B初始略占优
44,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
45,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
46,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
47,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
48,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
49,0.0033333333333333335,0.006666666666666667,0.005,202608,0.9900500000000001,strong_B_adv,强网络效应，B初始略占优
50,0.0,0.006666666666666667,0.0033333333333333335,202608,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
51,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
52,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
53,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
54,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
55,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
56,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
57,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
58,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
59,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
60,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,202608,0.9933555555555555,strong_B_adv,强网络效应，B初始略占优
61,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
62,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
63,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
64,0.0016666666666666668,0.0,0.0008333333333333334,202608,0.9983347222222221,strong_B_adv,强网络效应，B初始略占优
65,0.0,0.0033333333333333335,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
66,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
67,0.0,0.0,0.0,202608,1.0,strong_B_adv,强网络效应，B初始略占优
68,0.0016666666666666668,0.0033333333333333335,0.0025,202608,0.9950125000000001,strong_B_adv,强网络效应，B初始略占优
69,0.0033333333333333335,0.0,0.0016666666666666668,202608,0.9966722222222222,strong_B_adv,强网络效应，B初始略占优
